address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
4601 Newgate Ave,,"102,183 SF",Baltimore,"Property Type,Industrial,Rentable Building Area,102,183 SF,Property Subtype,Warehouse,Year Built,1920",,,4/15/2019,15742021,Rent Upon Request,,Industrial,"102,183 SF",,This is an incredibly rare opportunity for a deep water berth adjacent to the Port of Baltimore Seagirt. The east side of the pier is 700’ and the west side is 1400’.,1 Space,MD,For Lease,Industrial,"[('Camden Station Commuter Rail (Camden Line)', '11 min drive', '5.7 mi'), ('Penn Station Commuter Rail (Penn Line)', '17 min drive', '7.3 mi'), ('Baltimore-Washington International Airport', '23 min drive', '13.5 mi'), ('Port of Baltimore', '10 min drive', '3.9 mi'), ('CSX INTERMODAL-BALTIMORE-MD', '4 min drive', '1.3 mi')]",
1725 Llewelyn Ave,"Fenced Lot,Front Loading","7,540 SF",Baltimore,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,7,540 SF,Property Type,Industrial,Year Built,1956,Property Subtype,Warehouse","Heavy utilities.,Open floor plan.,Centrally located.",,4/19/2019,15785242,$0.48 SF/Mo,Open floor plan. Good for any industrial user. Immediate to new Baltimore Food Hub and Johns Hopkins Hospital. Minutes to heart of downtown.,Industrial,"7,540 SF","Lease rate does not include utilities, property expenses or building services,1 Loading Dock",Phase 3 electric available. Oversized gas line available.,1 Space,MD,For Lease,Industrial,,Gas - Natural
621-641 Lofstrand Ln,"Bus Line,Fenced Lot,Security System,Signage,Air Conditioning","46,018 SF",Rockville,"Rental Rate,$13.50 /SF/YR,Rentable Building Area,46,018 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse","Great visibility on Lofstrand Lane,There is a security fence with electric gate.",,12/12/2019,16085301,$1.13 SF/Mo,This building is located right off of Lofstarnd Lane and the intersection of Lincoln St & N Horners Ln.,Industrial,"5,615 - 19,629 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 19,629 SF of adjacent space,2 Drive Ins,Central Air Conditioning,Lease rate does not include utilities, property expenses or building services,3 Loading Docks,Can be combined with additional space(s) for up to 19,629 SF of adjacent space,Central Air Conditioning,Lease rate does not include utilities, property expenses or building services,Central Air Conditioning,Can be combined with additional space(s) for up to 19,629 SF of adjacent space","Lab/Warehouse space with AC,Lab/Warehouse space with AC,Lab/Warehouse space with AC",3 Spaces,MD,For Lease,Industrial,"[('Rockville Transit Stop', '20 min walk', '1.0 mi'), ('Rockville Commuter Rail (Brunswick Line)', '20 min walk', '1.0 mi'), ('Washington Grove Commuter Rail (Brunswick Line)', '10 min drive', '4.6 mi'), ('Ronald Reagan Washington National Airport', '40 min drive', '25.5 mi'), ('Washington Dulles International Airport', '60 min drive', '30.5 mi'), ('Baltimore-Washington International Airport', '49 min drive', '35.7 mi'), ('Port of Baltimore', '53 min drive', '38.6 mi'), ('C & S Paper Storage', '32 min drive', '17.9 mi')]","Lighting,Heating - Gas"
8701-8745 Darcy Rd,,"185,000 SF",Forestville,"Property Type,Industrial,Rentable Building Area,185,000 SF,Property Subtype,Warehouse,Year Built,1990",,,5/29/2019,16183099,Rent Upon Request,,Industrial,"6,500 SF",Sublease space available from current tenant,"Rarely available high-bay warehouse with ½ acre storage lot, zoned heavy industrial. Drive-in access. Space includes approximately 800 sq ft of office/meeting room space.",1 Space,MD,For Lease,Office,"[('New Carrollton Commuter Rail (Penn Line)', '19 min drive', '10.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7393 Washington Blvd,Air Conditioning,"28,800 SF",Elkridge,"Min. Divisible,3,600 SF,Rentable Building Area,28,800 SF,Property Type,Industrial,Year Built,1991,Property Subtype,Warehouse","Industrial for Sublease,Can be demised to 3,600 - 14,400 SF",,6/5/2019,16250383,Rent Upon Request,"Baltimore-Washington Commerce Park will consist of eleven buildings, all one-story-brick construction with metal canopy mansard roof.",Industrial,"3,600 - 14,400 SF","Sublease space available from current tenant,2 Drive Ins,Includes 2,320 SF of dedicated office space,5 Loading Docks",Immediate occupancy,1 Space,MD,For Lease,Industrial,"[('Dorsey Commuter Rail (Camden Line)', '5 min drive', '1.9 mi'), ('Jessup Commuter Rail (Camden Line)', '7 min drive', '3.3 mi'), ('Baltimore-Washington International Airport', '15 min drive', '7.9 mi'), ('Ronald Reagan Washington National Airport', '53 min drive', '32.5 mi'), ('Port of Baltimore', '21 min drive', '13.4 mi'), ('Fritz Company', '10 min drive', '4.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
5220 Klee Mill Rd,,"13,260 SF",Sykesville,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,13,260 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse","Availability!,Near Rt. 26,Close to Baltimore, Frederick, Westminster",,6/5/2019,16252697,$0.63 SF/Mo,"This Industrial complex is comprised of three buildings. Currently bldg. III is available. It is 13,260 square feet. The warehouse is roughly 10,000/sf. 20' ceilings. 1 drive-in and 1 dock. Also an exterior concrete dock pad with drive-in door. The office space is about 3,000/sf. with many private suites and storage rooms. Reception area in lobby.",Industrial,"13,260 SF","Lease rate does not include utilities, property expenses or building services,1 Loading Dock,1 Drive In Bay","This industrial building is 13,260 square feet. The warehouse is roughly 10,000/sf and about 3,000/sf of office space. Many private office suites and storage rooms. Reception area in lobby. 20' ceilings. 1 drive-in and 1 dock. Also a concrete dock pad with drive-in door.",1 Space,MD,For Lease,Industrial,"[('Baltimore-Washington International Airport', '52 min drive', '34.2 mi'), ('Port of Baltimore', '52 min drive', '34.1 mi'), (""Wollenweber'S Trucking & Warehousing"", '45 min drive', '29.8 mi')]",
142 Railroad Ave,Property Manager on Site,"90,000 SF",Westminster,"Rental Rate,$3.00 /SF/YR,Rentable Building Area,90,000 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse,Cross Streets,Rt 97",,,6/7/2019,16274714,$0.25 SF/Mo,,Industrial,"9,180 SF","Listed rate may not include certain utilities, building services and property expenses,1 Loading Dock,1 Drive In Bay",industrial storage space,1 Space,MD,For Lease,Industrial,,"Water - City Water,Sewer - City Sewer,Heating"
2800 Annapolis Rd,,"18,000 SF",Baltimore,"Rental Rate,$5.84 /SF/YR,Rentable Building Area,18,000 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse","Just off of Baltimore-Washington Parkway near Port Covington,8 docks,Opportunity Zone & Enterprise Zone",,6/21/2019,16409111,$0.49 SF/Mo,"Located just off of the Baltimore Washington Parkway, Rte 295, offers convenient access to Baltimore City, Washington DC, BWI Airport and the entire metro area. Near Port Covington, Horseshoe Casino, M&T Bank Stadium, and Oriole Park at Camden Yards.  Located in both an Enterprise Zone and an Opportunity Zone, offering tax incentives for businesses.  Basic warehouse space with 8 truck docks and roll-up doors.  20' clear ceiling height with up to 35' between the rafters.",Industrial,"9,450 SF","Lease rate does not include certain property expenses,8 Loading Docks,Includes 2,000 SF of dedicated office space","Suite B has 7,450 sq.ft. open warehouse space plus 2,000 sq.ft. office/prep space that is air conditioned.",1 Space,MD,For Lease,Industrial,"[('Westport Transit Stop', '(Hunt Valley & BWI Marshall, Timonium & Cromwell)', '16 min walk'), ('0.8 mi', 'Cherry Hill Transit Stop', '(Hunt Valley & BWI Marshall, Timonium & Cromwell)'), ('17 min walk', '0.8 mi', 'Camden Station Commuter Rail (Camden Line)'), ('6 min drive', '2.3 mi', 'West Baltimore Commuter Rail (Penn Line)'), ('10 min drive', '3.6 mi', 'Baltimore-Washington International Airport'), ('14 min drive', '7.7 mi', 'Port of Baltimore'), ('9 min drive', '3.3 mi', ""Wollenweber'S Trucking & Warehousing""), ('9 min drive', '3.2 mi')]","Gas - Natural,Heating - Gas"
5951-5953 Halpine Rd,,"38,802 SF",Rockville,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,38,802 SF,Min. Divisible,2,656 SF,Year Built,1968,Property Type,Industrial,Cross Streets,Halpine Rd,Property Subtype,Warehouse",,,4/17/2020,16462126,$1.00 SF/Mo,,Industrial,"2,656 - 10,621 SF","Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services",,2 Spaces,MD,For Lease,Industrial,"[('Rockville Commuter Rail (Brunswick Line)', '8 min drive', '3.0 mi'), ('Garrett Park Commuter Rail (Brunswick Line)', '10 min drive', '3.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
685 Lofstrand Ln,,"17,516 SF",Rockville,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,17,516 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse",,,7/24/2019,16701391,$0.71 SF/Mo,,Industrial,"14,516 SF","Lease rate does not include utilities, property expenses or building services,4 Drive Ins,Includes 5,000 SF of dedicated office space","Size: Your choice of approx. 14,516 rentable SF or 20,516 rentable SF. (May be combined with 1068-1072 Taft Street to form up to 20,516 SF).

Features:  Four (4) Drive-in doors. One (1) Dock door. 14’ ceiling. Approximately 1/3 office space and 2/3 warehouse space. Heating and air conditioning throughout. Rental rate is triple net, approx. $3.03/SF.",1 Space,MD,For Lease,Industrial,"[('Rockville Commuter Rail (Brunswick Line)', '4 min drive', '1.1 mi'), ('Washington Grove Commuter Rail (Brunswick Line)', '10 min drive', '4.5 mi'), ('Ronald Reagan Washington National Airport', '40 min drive', '25.6 mi'), ('Washington Dulles International Airport', '60 min drive', '30.7 mi'), ('Baltimore-Washington International Airport', '48 min drive', '35.5 mi'), ('Port of Baltimore', '53 min drive', '38.4 mi'), ('C & S Paper Storage', '32 min drive', '17.7 mi')]",Heating - Gas
16770 Oakmont Ave,,"29,606 SF",Gaithersburg,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,29,606 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",,,7/24/2019,16703163,$1.25 SF/Mo,,Industrial,"2,940 SF","Lease rate does not include certain property expenses,Includes 1,000 SF of dedicated office space",Warehouse space with Drive-in,1 Space,MD,For Lease,Industrial,"[('Washington Grove Commuter Rail (Brunswick Line)', '12 min walk', '0.6 mi'), ('Gaithersburg Commuter Rail (Brunswick Line)', '5 min drive', '2.4 mi'), ('Ronald Reagan Washington National Airport', '41 min drive', '28.1 mi'), ('Washington Dulles International Airport', '62 min drive', '33.1 mi'), ('Baltimore-Washington International Airport', '51 min drive', '38.3 mi'), ('Port of Baltimore', '55 min drive', '41.2 mi'), ('C & S Paper Storage', '37 min drive', '21.1 mi')]",
1025 Airport 100 Way,,"134,400 SF",Hanover,"Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse,Cross Streets,Dorsey Rd,Rentable Building Area,134,400 SF",,,2/2/2018,11462520,Rent Upon Request,,Industrial,"28,800 SF","Includes 1,500 SF of dedicated office space,6 Loading Docks","Premier location within the BW corridor.
Ability to add 2 more docks.",1 Space,MD,For Lease,Industrial,"[('Dorsey Commuter Rail (Camden Line)', '8 min drive', '3.3 mi'), ('BWI Airport Commuter Rail (Penn Line)', '11 min drive', '4.6 mi'), ('Baltimore-Washington International Airport', '12 min drive', '5.2 mi'), ('Ronald Reagan Washington National Airport', '56 min drive', '34.3 mi'), ('Port of Baltimore', '23 min drive', '13.2 mi'), ('Fritz Company', '4 min drive', '1.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8001-8013 Queenair Dr,,"15,450 SF",Gaithersburg,"Rental Rate,$10.98 /SF/YR,Rentable Building Area,15,450 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,2/5/2018,11492643,$0.92 SF/Mo,,Industrial,"2,830 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay",Drive-in bay door with no office. 14' clear. Clean warehouse space. Rate is NNN.,1 Space,MD,For Lease,Industrial,"[('Washington Grove Commuter Rail (Brunswick Line)', '10 min drive', '3.8 mi'), ('Gaithersburg Commuter Rail (Brunswick Line)', '11 min drive', '4.7 mi'), ('Ronald Reagan Washington National Airport', '50 min drive', '32.3 mi'), ('Washington Dulles International Airport', '71 min drive', '37.4 mi'), ('Baltimore-Washington International Airport', '57 min drive', '39.1 mi'), ('Port of Baltimore', '61 min drive', '42.0 mi'), ('C & S Paper Storage', '44 min drive', '23.9 mi')]",Heating - Gas
5113-5123 Berwyn Rd,,"23,325 SF",College Park,"Rental Rate,$9.95 /SF/YR,Rentable Building Area,23,325 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",,,1/6/2016,11536587,$0.83 SF/Mo,"One-story building measuring 23,000 square feet with 18 foot ceilings. 50% of the building is warehouse space. The other 50% is office space. The structure is steel and metal framing with masonary walls. Built in 1974, the building has 50 parking spaces, two garage bays, and also features an outside storage area.",Industrial,"7,141 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 4,285 SF of dedicated office space",60% office and 40% warehouse with one oversized drive-in door.,1 Space,MD,For Lease,Flex,"[('College Park Commuter Rail (Camden Line)', '7 min drive', '1.9 mi'), ('Greenbelt Commuter Rail (Camden Line)', '10 min drive', '3.6 mi'), ('Ronald Reagan Washington National Airport', '32 min drive', '15.2 mi'), ('Baltimore-Washington International Airport', '40 min drive', '28.3 mi'), ('Washington Dulles International Airport', '72 min drive', '39.1 mi'), ('Port of Baltimore', '45 min drive', '31.2 mi'), ('C & S Paper Storage', '19 min drive', '8.4 mi')]",
328 N Stonestreet Ave,,"9,500 SF",Rockville,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,9,500 SF,Property Type,Industrial,Year Built,1958,Property Subtype,Warehouse",,,3/8/2018,11845070,$1.00 SF/Mo,,Industrial,"3,671 SF","Lease rate does not include utilities, property expenses or building services,3 Drive Ins",Walking distance to Rockville Metro. Ample parking with multiple drive-in bay doors. Great visibility on North Stonestreet. Building signage available.,1 Space,MD,For Lease,Industrial,"[('Rockville Transit Stop', '9 min walk', '0.4 mi'), ('Rockville Commuter Rail (Brunswick Line)', '9 min walk', '0.4 mi'), ('Washington Grove Commuter Rail (Brunswick Line)', '10 min drive', '4.7 mi'), ('Ronald Reagan Washington National Airport', '38 min drive', '24.9 mi'), ('Washington Dulles International Airport', '59 min drive', '30.0 mi'), ('Baltimore-Washington International Airport', '51 min drive', '36.5 mi'), ('Port of Baltimore', '55 min drive', '39.3 mi'), ('C & S Paper Storage', '32 min drive', '17.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8700-8800 Edgeworth Dr,"Fenced Lot,Storage Space","100,000 SF",Capitol Heights,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,100,000 SF,Property Type,Industrial,Year Built/Renovated,1974/1997,Property Subtype,Warehouse",,,6/18/2019,12237344,$0.63 SF/Mo,,Industrial,"10,000 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,800 SF of dedicated office space","1800 square feet existing office/showroom 
1 Dock & 1 Drive in Door",1 Space,MD,For Lease,Industrial,"[('New Carrollton Commuter Rail (Penn Line)', '14 min drive', '7.8 mi'), ('Seabrook Commuter Rail (Penn Line)', '14 min drive', '7.9 mi'), ('Ronald Reagan Washington National Airport', '27 min drive', '14.7 mi'), ('Baltimore-Washington International Airport', '47 min drive', '28.8 mi'), ('Port of Baltimore', '54 min drive', '38.1 mi'), ('C & S Paper Storage', '16 min drive', '8.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1 Beaver Ct,"Property Manager on Site,LEED Certified - Gold","105,904 SF",Cockeysville,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,105,904 SF,Property Type,Industrial,Year Built/Renovated,1964/1973,Property Subtype,Warehouse",,,5/15/2018,12568958,$0.67 SF/Mo,,Industrial,"24,000 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 24,000 SF of adjacent space,1 Drive In Bay,1 Loading Dock","1 dock
1 drive in",1 Space,MD,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8301 Patuxent Range Rd,,"72,000 SF",Jessup,"Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse,Cross Streets,Stayton Dr,Rentable Building Area,72,000 SF",,,3/17/2020,13105287,Rent Upon Request,,Industrial,"8,100 - 27,900 SF","Includes 3,024 SF of dedicated office space,2 Loading Docks",,2 Spaces,MD,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1508 Desoto Rd,,"5,660 SF",Baltimore,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,5,660 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse",,,8/1/2018,13349583,$0.83 SF/Mo,,Industrial,"5,660 SF","Lease rate does not include utilities, property expenses or building services","Former American Legion
5660 sf flex building complexly rehabbed
Class B 
Liquor license in hand 
Available uses included full service restaurant as well as flex
Fenced in parking lot
",1 Space,MD,For Lease,Industrial,"[('West Baltimore Commuter Rail (Penn Line)', '9 min drive', '2.5 mi'), ('Camden Station Commuter Rail (Camden Line)', '9 min drive', '3.3 mi'), ('Baltimore-Washington International Airport', '16 min drive', '8.1 mi'), ('Port of Baltimore', '13 min drive', '5.1 mi'), (""Wollenweber'S Trucking & Warehousing"", '6 min drive', '1.9 mi')]",
2652-2664 W Patapsco Ave,,"45,000 SF",Baltimore,"Property Type,Industrial,Rentable Building Area,45,000 SF,Property Subtype,Warehouse,Year Built,1978",,,12/23/2019,13477241,Rent Upon Request,,Industrial,"18,000 SF","Includes 239 SF of dedicated office space,3 Loading Docks",Call for more information!,1 Space,MD,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
505 Hampton Park Blvd,,"28,800 SF",Capitol Heights,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,28,800 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",,,12/17/2019,13501768,$1.00 SF/Mo,,Industrial,"1,500 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay","Office and warehouse components in this flex unit.  HVAC in place.  At asking rent and nnn expenses, Tenant's full real estate costs are estimated at $2000 per month.  Tenant will leave on Dec 31; potential to put lease in place by January 1!",1 Space,MD,For Lease,Industrial,"[('New Carrollton Commuter Rail (Penn Line)', '14 min drive', '7.5 mi'), ('Seabrook Commuter Rail (Penn Line)', '14 min drive', '7.7 mi'), ('Ronald Reagan Washington National Airport', '27 min drive', '14.8 mi'), ('Baltimore-Washington International Airport', '46 min drive', '28.6 mi'), ('Port of Baltimore', '53 min drive', '37.9 mi'), ('C & S Paper Storage', '15 min drive', '8.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Electric"
27135 E Lillian St,,"11,200 SF",Hebron,"Rental Rate,$4.01 /SF/YR,Rentable Building Area,11,200 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",,,8/16/2018,13513540,$0.33 SF/Mo,,Industrial,"11,200 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,MD,For Lease,Industrial,,
1001 S Dukeland St,Storage Space,"30,000 SF",Baltimore,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,30,000 SF",,,8/24/2018,13591768,Rent Upon Request,Speculative Industrial,Industrial,"30,000 SF","New space, never previously occupied",Speculative,1 Space,MD,For Lease,Industrial,"[('West Baltimore Commuter Rail (Penn Line)', '6 min drive', '1.7 mi'), ('Camden Station Commuter Rail (Camden Line)', '9 min drive', '2.9 mi'), ('Baltimore-Washington International Airport', '17 min drive', '9.3 mi'), ('Port of Baltimore', '14 min drive', '5.8 mi'), (""Wollenweber'S Trucking & Warehousing"", '7 min drive', '2.1 mi')]",
411 Dorchester Ave,,"60,596 SF",Cambridge,"Rental Rate,$13.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,500 SF,Rentable Building Area,60,596 SF,Property Type,Industrial,Year Built,1929","Open floor plan, soaring ceilings, and the opportunity to retain many historic architectural features!",,8/28/2018,13615853,$1.08 SF/Mo,"Excellent Lease Opportunity for Entrepreneurs, Business Owners, Community Leaders ++
Food, Farming & Fishing is the focus of this incredible project located just off of US Route 50 in Cambridge. A unique project located next to Cannery Park -6.6 ac City park at the headwaters of Cambridge Creek. The building features an open floor plan, soaring ceilings, and the opportunity to retain many historic architectural features that will enhance the space with an authentic, Eastern Shore manufacturing aesthetic. The Packing House will serve as a connection between the growing downtown revitalization in Cambridge and the nearby highway route taking people to the Maryland and Virginia beaches. The Packing House will house a synergistic mix of tech and creative entrepreneurs, food production and food related retail/eateries as well as a 2-story,  light-filled open atrium space for continuous public programs and private events.",Industrial,"1,500 - 25,120 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,MD,For Lease,Industrial,"[('Port of Baltimore', '110 min drive', '74.3 mi'), ('Koski Enterprises', '25 min drive', '15.1 mi')]","Lighting,Gas,Water,Sewer,Heating"
2011 Northwood Dr,,"13,750 SF",Salisbury,"Rental Rate,$6.25 - $8.50 /SF/YR,Rentable Building Area,13,750 SF,Property Type,Industrial,Year Built,1993,Property Subtype,Warehouse","Controlled Gated Access,Ample Parking,18+ Roll Up Doors,Flexible Configuration",,2/21/2019,13838519,$0.52 - $0.71 SF/Mo,"Two warehouses available for lease in the Northwood Industrial Park. The first is +/- 7,200 SF with 18 8x10 roll up doors. The second warehouse is 4,800 SF with 7 8x10 roll up doors. Both warehouses are dry with ceiling heights between 12-18 ft. There is a large fenced yard with an automated gate controlling access to the warehouses. Conveniently located just off Route 13 in Salisbury, MD. 1,750 SF of office space available at $8.50 PSF which features various private offices, large open work space area, break area, and private restrooms. The office space is within the access controlled gated area. Office 2 is 8,850 SF and features private offices, conference rooms, reception/waiting area, and open work spaces. Configurations are flexible. 1,750-10,600 SF of office available and 4,800-12,000 SF of warehouse available at the complex. Landlord may consider a sale.",Industrial,"1,750 - 13,750 SF","Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,Fits 5 - 14 People","Warehouse 2 features 4,800 SF of space with 7 8'x10' drive in doors. Space is currently divided by chicken wire which will be removed upon tenant move out.,Warehouse 1 is 7,200 SF with 18 drive in doors and 1 bay separated. Landlord may build out offices and bathrooms,Features multiple private offices, break area, and large open work space area",3 Spaces,MD,For Lease,"Office, Industrial","[('Salisbury-Ocean City Wicomico Regional Airport', '20 min drive', '8.8 mi'), ('Port of Baltimore', '147 min drive', '105.8 mi'), ('CARGILL, INC. - 1000 NANTICOKE', '33 min drive', '20.4 mi')]",
3327-3369 Hollins Ferry Rd,"Bus Line,Metro/Subway","80,400 SF",Lansdowne,"Property Type,Industrial,Rentable Building Area,80,400 SF,Property Subtype,Warehouse,Year Built,1975",,,12/6/2019,13839436,Rent Upon Request,"Minutes from I-695, I-95 and I-295
80,400 SF flex-warehouse building One-story brick construction 20' clear ceiling height
Docks and drive-ins 120/208 volt, 3-phase, 4-wire service Gas heat/public utilities
FiOS service available
Public transportation route, one block from MTA bus stop
Baltimore County, BM zoning: manufacturing light,
warehousing, office, incidental retailing",Industrial,"1,035 - 22,709 SF","1 Loading Dock,additional storage in prime location,perfect opportunity for growing businesses,Includes 357 SF of dedicated office space,1 Loading Dock,2 Drive Ins","Four individual bays, approximately 1,000 SF each
One at-grade, drive-in door and one entrance door per bay 
17' ceiling clear height in front and 18' in rear
Ideal opportunity for contractors, i.e. painting, landscaping, HVAC, plumbing, electrical, home improvement, etc.
New construction, available November 2019
Flexible lease terms
Public transportation route with an MTA bus stop located one block away
Quick access to I-695, I-95 and I-295",2 Spaces,MD,For Lease,Industrial,"[('Camden Station Commuter Rail (Camden Line)', '9 min drive', '3.2 mi'), ('Halethorpe Commuter Rail (Penn Line)', '8 min drive', '3.3 mi'), ('Baltimore-Washington International Airport', '15 min drive', '7.3 mi'), ('Port of Baltimore', '11 min drive', '4.2 mi'), (""Wollenweber'S Trucking & Warehousing"", '8 min drive', '2.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
9113-9161 Industrial Ct,,"42,690 SF",Gaithersburg,"Property Type,Industrial,Rentable Building Area,42,690 SF,Property Subtype,Warehouse,Year Built,1983",,,10/2/2018,13940322,Rent Upon Request,,Industrial,"2,500 SF","1 Drive In Bay,1 Loading Dock","• Outstanding Location with exceptional accessibility to Shady Grove Road, Route 355, I - 270, and the ICC
• 2,500 SF Bay
• Available 3/1/2020
• Drive-in access
• 14 - 16 ‘ clear ceiling heights
• Five (5) reserved parking spaces",1 Space,MD,For Lease,Industrial,"[('Washington Grove Commuter Rail (Brunswick Line)', '7 min drive', '2.2 mi'), ('Gaithersburg Commuter Rail (Brunswick Line)', '7 min drive', '2.8 mi'), ('Ronald Reagan Washington National Airport', '42 min drive', '27.4 mi'), ('Washington Dulles International Airport', '62 min drive', '32.5 mi'), ('Baltimore-Washington International Airport', '54 min drive', '39.4 mi'), ('Port of Baltimore', '58 min drive', '42.2 mi'), ('C & S Paper Storage', '38 min drive', '21.7 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
15825-15859 Redland Rd,,"26,433 SF",Rockville,"Rental Rate,$15.00 /SF/YR,Property Subtype,Warehouse,Total Space Available,10,500 SF,Rentable Building Area,26,433 SF,Max. Contiguous,4,500 SF,Year Built,1971,Property Type,Industrial",,,8/22/2019,14005926,$1.25 SF/Mo,"This property has retail space with 355 visibility as well as small bay warehouse spaces divisible to 1,500 sf.",Industrial,"1,500 - 10,500 SF","Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 3,000 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 4,500 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 4,500 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Kitchen,Can be combined with additional space(s) for up to 4,500 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 3,000 SF of adjacent space,Lease rate does not include utilities, property expenses or building services","Warehouse space. Roll up door with small office. Auto Okay. NNN Expenses Estimates to be $3.75 psf,Warehouse space, drive in door. NNN Expenses Estimates to be $3.75 psf,NNN Expenses Estimates to be $3.75 psf,NNN Expenses Estimates to be $3.75 psf,Includes commercial kitchen. NNN Expenses Estimates to be $3.75 psf,Warehouse space, drive in door. NNN Expenses Estimates to be $3.75 psf,NNN Expenses Estimates to be $3.75 psf. These bays can be combined for up to 7,500 sf. Minimum sf available for each of the listed bays should 1,500 sf and  Floor Contiguous is 7,500 sf",7 Spaces,MD,For Lease,Industrial,"[('Shady Grove Transit Stop', '8 min walk', '0.3 mi'), ('Washington Grove Commuter Rail (Brunswick Line)', '5 min drive', '2.0 mi'), ('Gaithersburg Commuter Rail (Brunswick Line)', '5 min drive', '2.5 mi'), ('Ronald Reagan Washington National Airport', '41 min drive', '26.7 mi'), ('Washington Dulles International Airport', '62 min drive', '31.7 mi'), ('Baltimore-Washington International Airport', '50 min drive', '38.4 mi'), ('Port of Baltimore', '55 min drive', '41.2 mi'), ('C & S Paper Storage', '35 min drive', '19.7 mi')]","Water - City Water,Sewer - City Sewer,Heating"
2 Easter Ct,Air Conditioning,"250,000 SF",Owings Mills,"Min. Divisible,12,500 SF,Rentable Building Area,250,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed",,,10/12/2018,14050869,Rent Upon Request,Approved construction!,Industrial,"12,500 - 250,000 SF","New space, never previously occupied,Space is in Excellent Condition",,1 Space,MD,For Lease,Industrial,,
