address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
50 Commerce Way,Fenced Lot,"50,881 SF",Norton,"Property Type,Industrial,Rentable Building Area,50,881 SF,Property Subtype,Warehouse,Year Built,1989",12/12/2019,15692955,Rent Upon Request,Industrial,"4,941 SF",1 Space,MA,For Lease,Office,"[('T. F. Green Airport', '59 min drive', '33.4 mi'), ('Logan International Airport', '60 min drive', '39.0 mi'), ('Port of New Bedford Harbor', '47 min drive', '32.6 mi'), ('VENTURA GRAIN CO.-TAUNTON', '16 min drive', '6.1 mi')]","Gas,Water - City Water,Sewer - Septic Field"
3 Collins Ave,,"17,800 SF",Plymouth,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,17,800 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",4/19/2019,15784407,$0.71 SF/Mo,Industrial,"5,400 SF",1 Space,MA,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
32 Riverside Dr,Fenced Lot,"18,750 SF",Pembroke,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,18,750 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",4/25/2019,15826895,$0.83 SF/Mo,Industrial,"18,750 SF",1 Space,MA,For Lease,Industrial,"[('Greenbush Commuter Rail (Greenbush Line)', '16 min drive', '7.5 mi'), ('Halifax Commuter Rail (Kingston/Plymouth Line)', '18 min drive', '9.3 mi'), ('Logan International Airport', '45 min drive', '29.4 mi'), ('Port of Boston', '42 min drive', '27.3 mi'), ('NS-RANDOLPH-MA-ONE KELLAW', '29 min drive', '18.1 mi')]",
577 Hartford Tpke,Signage,"19,600 SF",Shrewsbury,"Property Type,Industrial,Rentable Building Area,19,600 SF,Property Subtype,Warehouse,Year Built,1985",4/29/2019,15897665,Rent Upon Request,Industrial,"8,000 SF",1 Space,MA,For Lease,Industrial,"[('Grafton Commuter Rail (Framingham/Worcester Line)', '4 min drive', '1.5 mi'), ('Westborough Commuter Rail (Framingham/Worcester Line)', '9 min drive', '4.3 mi'), ('Port of Boston', '55 min drive', '37.8 mi'), ('CSX INTERMODAL-WORCESTER-MA', '12 min drive', '6.4 mi')]",
1809-1813 Dorchester Ave,,"5,000 SF",Boston,"Property Type,Industrial,Rentable Building Area,5,000 SF,Property Subtype,Warehouse,Year Built,1920",4/30/2019,15908266,Rent Upon Request,Industrial,"5,000 SF",1 Space,MA,For Lease,Flex,"[('Ashmont Station', '(Ashmont Mattapan High Speed, Red Lines)', '7 min walk'), ('0.4 mi', 'Shawmut Station', '9 min walk'), ('0.4 mi', 'Fields Corner Station', '18 min walk'), ('0.9 mi', 'Morton Street Commuter Rail (Fairmount Line)', '3 min drive'), ('1.7 mi', 'Uphams Corner Commuter Rail (Fairmount Line)', '6 min drive'), ('2.4 mi', 'Logan International Airport', '18 min drive'), ('7.9 mi', 'Port of Boston', '14 min drive'), ('5.8 mi', 'MAPLE LEAF DISTRIBUTION SERVICES INC-BONDSVILLE-MA', '10 min drive'), ('4.4 mi',)]",
75 Ferry St,"Bus Line,Fenced Lot","46,292 SF",Fall River,"Property Type,Industrial,Rentable Building Area,46,292 SF,Property Subtype,Warehouse,Year Built,1900",5/3/2019,15940361,Rent Upon Request,Industrial,"5,000 SF",1 Space,MA,For Lease,Industrial,"[('T. F. Green Airport', '41 min drive', '26.3 mi'), ('Port of New Bedford Harbor', '21 min drive', '15.0 mi'), ('VENTURA GRAIN CO.-TAUNTON', '25 min drive', '17.2 mi')]",
135 Alden St,"Bus Line,Fenced Lot","400,000 SF",Fall River,"Rental Rate,$4.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,30,000 SF,Rentable Building Area,400,000 SF,Property Type,Industrial,Year Built,1872",2/16/2018,11627019,$0.35 SF/Mo,Industrial,"30,000 - 40,000 SF",1 Space,MA,For Lease,Industrial,"[('T. F. Green Airport', '43 min drive', '27.4 mi'), ('Port of New Bedford Harbor', '21 min drive', '14.0 mi'), ('VENTURA GRAIN CO.-TAUNTON', '28 min drive', '17.7 mi')]","Gas - Natural,Heating"
2 Commerce Way,Bus Line,"7,500 SF",Carver,"Property Type,Industrial,Rentable Building Area,7,500 SF,Property Subtype,Warehouse,Year Built,2009",2/23/2018,11655766,Rent Upon Request,Industrial,"1,500 - 4,500 SF",2 Spaces,MA,For Lease,Industrial,"[('Middleborough/Lakeville Commuter Rail (Middleborough/Lakeville Line)', '18 min drive', '9.2 mi'), ('Kingston/Route 3 Commuter Rail (Kingston/Plymouth Line)', '19 min drive', '9.6 mi'), ('Port of New Bedford Harbor', '45 min drive', '29.7 mi'), ('VENTURA GRAIN CO.-TAUNTON', '25 min drive', '15.9 mi')]",
147 Revolutionary Dr,"Bus Line,Security System","18,000 SF",East Taunton,"Property Type,Industrial,Rentable Building Area,18,000 SF,Property Subtype,Warehouse,Year Built,2009",3/14/2019,11677139,Rent Upon Request,Industrial,"3,600 SF",1 Space,MA,For Lease,Industrial,"[('Middleborough/Lakeville Commuter Rail (Middleborough/Lakeville Line)', '19 min drive', '9.3 mi')]",Heating - Gas
22 Kane Industrial Dr,Signage,"35,000 SF",Hudson,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,35,000 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",3/1/2018,11776248,$0.75 SF/Mo,Industrial,"7,000 SF",1 Space,MA,For Lease,Office,"[('South Acton Commuter Rail (Fitchburg/South Acton Line)', '21 min drive', '9.4 mi'), ('Logan International Airport', '53 min drive', '30.8 mi'), ('Port of Boston', '51 min drive', '29.1 mi'), ('NS-AYER-MA', '39 min drive', '20.2 mi')]",
1749 Central St,Bus Line,"20,000 SF",Stoughton,"Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse,Cross Streets,West St,Rentable Building Area,20,000 SF",3/22/2018,12015347,Rent Upon Request,Industrial,800 SF,1 Space,MA,For Lease,Office,"[('Stoughton Commuter Rail (Providence/Stoughton Line)', '3 min drive', '1.6 mi'), ('Canton Center Commuter Rail (Providence/Stoughton Line)', '5 min drive', '2.7 mi'), ('Logan International Airport', '38 min drive', '20.9 mi'), ('Port of Boston', '35 min drive', '18.8 mi'), ('COHENNO LUMBER TRANSFER YARD', '2 min drive', '0.6 mi')]","Water - City Water,Sewer - City Sewer"
11 Brent Dr,Signage,"35,000 SF",Hudson,"Property Type,Industrial,Rentable Building Area,35,000 SF,Property Subtype,Warehouse,Year Built,1976",3/23/2018,12029689,Rent Upon Request,Industrial,"17,000 SF",1 Space,MA,For Lease,Industrial,"[('South Acton Commuter Rail (Fitchburg/South Acton Line)', '21 min drive', '9.4 mi'), ('Logan International Airport', '53 min drive', '30.9 mi'), ('Port of Boston', '51 min drive', '29.2 mi'), ('NS-AYER-MA', '38 min drive', '19.8 mi')]","Water - City Water,Sewer - Septic Field,Heating - Fired Oil"
143 Main St,Bus Line,"24,869 SF",Springfield,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,24,869 SF,Property Type,Industrial,Year Built,1900,Property Subtype,Warehouse",8/28/2019,12695182,$1.25 SF/Mo,Industrial,"400 - 2,900 SF",2 Spaces,MA,For Lease,Office/Retail,"[('Bradley International Airport', '27 min drive', '15.1 mi'), ('Port of Davisville, RI', '133 min drive', '104.6 mi'), ('BNSF-SPRINGFIELD-MA', '5 min drive', '2.7 mi')]",
176 S Washington St,,"82,000 SF",Norton,"Rental Rate,$6.45 /SF/YR,Rentable Building Area,82,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed",5/30/2018,12707030,$0.54 SF/Mo,Industrial,"82,000 SF",1 Space,MA,For Lease,Industrial,,
200 University Ave,,"16,876 SF",Westwood,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,16,876 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",6/1/2018,12731087,$1.25 SF/Mo,Industrial,"16,876 SF",1 Space,MA,For Lease,Industrial,"[('Route 128 Commuter Rail (Providence/Stoughton Line)', '3 min drive', '0.8 mi'), ('Dedham Corporate Center Commuter Rail (Franklin Line)', '7 min drive', '3.6 mi'), ('Logan International Airport', '33 min drive', '20.9 mi'), ('Port of Boston', '30 min drive', '18.7 mi'), ('BARRETT DISTRIBUTION SERVICES-NORWOOD-MA', '4 min drive', '1.7 mi')]",
Theodore Dr,,"1,000,000 SF",Westminster,"Property Type,Industrial,Year Built,2022,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,1,000,000 SF",6/12/2018,12849371,Rent Upon Request,Industrial,"1,000,000 SF",1 Space,MA,For Lease,Industrial,"[('Fitchburg Commuter Rail (Fitchburg/South Acton Line)', '16 min drive', '5.9 mi'), ('North Leominster Commuter Rail (Fitchburg/South Acton Line)', '17 min drive', '9.1 mi'), ('Port of Boston', '82 min drive', '53.3 mi'), ('UNITED COOPERATIVE FARMERS, INC.-FITCHBURG-MA', '13 min drive', '4.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
620 Spring St,Storage Space,"550,000 SF",North Dighton,"Rental Rate,$2.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,12,400 SF,Rentable Building Area,550,000 SF,Property Type,Industrial,Year Built/Renovated,1925/1988",6/21/2018,12956481,$0.21 SF/Mo,Industrial,"12,400 - 60,000 SF",1 Space,MA,For Lease,Industrial,"[('T. F. Green Airport', '46 min drive', '26.3 mi'), ('Port of New Bedford Harbor', '1 min drive', '19.2 mi'), ('VENTURA GRAIN CO.-TAUNTON', '1 min drive', '3.9 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8 Industrial Way,,"19,000 SF",Hyde Park,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,19,000 SF",7/10/2018,13114198,Rent Upon Request,Industrial,"19,000 SF",1 Space,MA,For Lease,Industrial,"[('Readville Commuter Rail (Fairmount, Franklin Lines)', '15 min walk', '0.8 mi'), ('Endicott Commuter Rail (Franklin Line)', '7 min drive', '2.3 mi'), ('Logan International Airport', '29 min drive', '13.2 mi'), ('Port of Boston', '26 min drive', '11.7 mi'), ('BARRETT DISTRIBUTION SERVICES-NORWOOD-MA', '13 min drive', '5.6 mi')]",
56 Industrial Way,,"48,000 SF",Hyde Park,"Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction,Rentable Building Area,48,000 SF",7/10/2018,13114229,Rent Upon Request,Industrial,"48,000 SF",1 Space,MA,For Lease,Industrial,,
330 Hopping Brook Rd,,"48,000 SF",Holliston,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,48,000 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse,Cross Streets,Boynton Rd",9/11/2019,13204664,$0.71 SF/Mo,Industrial,"11,000 SF",1 Space,MA,For Lease,Industrial,"[('Forge Park/Route 495 Commuter Rail (Franklin Line)', '16 min drive', '9.0 mi'), ('Logan International Airport', '57 min drive', '34.3 mi'), ('Port of Boston', '55 min drive', '32.6 mi'), ('DSA-FRANKLIN-MA', '14 min drive', '8.7 mi')]",
162 Mystic Ave,"Fenced Lot,Property Manager on Site,Air Conditioning","24,892 SF",Medford,"Property Type,Industrial,Rentable Building Area,24,892 SF,Property Subtype,Warehouse,Year Built,1947",7/20/2018,13228453,Rent Upon Request,Industrial,"12,446 SF",1 Space,MA,For Lease,Industrial,"[('West Medford Commuter Rail (Lowell Line)', '5 min drive', '2.1 mi'), ('Porter Square Commuter Rail (Fitchburg/South Acton Line)', '6 min drive', '2.4 mi'), ('Logan International Airport', '14 min drive', '7.1 mi'), ('Port of Boston', '14 min drive', '6.7 mi'), ('Crystal Cold Storage & Warehouse', '4 min drive', '1.3 mi')]",Heating
61 Leona Dr,,"150,000 SF",Middleboro,"Property Type,Industrial,Rentable Building Area,150,000 SF,Property Subtype,Warehouse,Year Built,1999",10/26/2018,13230196,Rent Upon Request,Industrial,"75,000 SF",1 Space,MA,For Lease,Industrial,"[('Middleborough/Lakeville Commuter Rail (Middleborough/Lakeville Line)', '11 min drive', '4.6 mi'), ('Bridgewater Commuter Rail (Middleborough/Lakeville Line)', '19 min drive', '7.3 mi'), ('T. F. Green Airport', '62 min drive', '35.7 mi'), ('Port of New Bedford Harbor', '37 min drive', '22.2 mi'), ('VENTURA GRAIN CO.-TAUNTON', '15 min drive', '7.5 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
47 Southwest Cutoff,Fenced Lot,"32,000 SF",Worcester,"Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse,Cross Streets,Worcester Rd,Rentable Building Area,32,000 SF",7/24/2018,13268818,Rent Upon Request,Industrial,"16,000 SF",1 Space,MA,For Lease,Industrial,"[('Port of Boston', '1 min drive', '37.6 mi'), ('RSI LEASING INC.-WORCESTER-MA', '1 min drive', '2.2 mi')]","Gas,Heating - Gas"
128 Park St,,"16,000 SF",Beverly,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,000 SF,Rentable Building Area,16,000 SF,Property Type,Industrial,Year Built,2014",5/29/2019,13405276,$1.00 SF/Mo,Industrial,"2,000 - 4,000 SF",1 Space,MA,For Lease,Industrial,"[('Beverly Depot Commuter Rail (Newburyport/Rockport Line)', '12 min walk', '0.6 mi'), ('Montserrat Commuter Rail (Newburyport/Rockport Line)', '3 min drive', '1.2 mi'), ('Logan International Airport', '30 min drive', '17.4 mi'), ('Port of Boston', '34 min drive', '19.1 mi'), ('Wilmington Cold Storage', '27 min drive', '16.3 mi')]",
237 E Main St,,"125,000 SF",Norton,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,125,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",8/6/2018,13408842,$0.58 SF/Mo,Industrial,"125,000 SF",1 Space,MA,For Lease,Industrial,"[('Mansfield Commuter Rail (Providence/Stoughton, Foxboro (Special Events Only) Lines)', '12 min drive', '6.5 mi'), ('Attleboro Commuter Rail (Providence/Stoughton Line)', '14 min drive', '7.9 mi'), ('Logan International Airport', '55 min drive', '34.8 mi'), ('T. F. Green Airport', '53 min drive', '35.1 mi'), ('Port of Boston', '52 min drive', '32.6 mi'), ('ADVANCE WAREHOUSES, INC.-MANSFIELD-MA', '11 min drive', '6.8 mi')]",
237 E Main St,,"220,000 SF",Norton,"Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction,Rentable Building Area,220,000 SF",8/6/2018,13408843,Rent Upon Request,Industrial,"220,000 SF",1 Space,MA,For Lease,Industrial,"[('Mansfield Commuter Rail (Providence/Stoughton, Foxboro (Special Events Only) Lines)', '13 min drive', '6.7 mi'), ('Attleboro Commuter Rail (Providence/Stoughton Line)', '15 min drive', '8.1 mi'), ('Logan International Airport', '56 min drive', '35.0 mi'), ('T. F. Green Airport', '54 min drive', '35.3 mi'), ('Port of Boston', '53 min drive', '32.8 mi'), ('ADVANCE WAREHOUSES, INC.-MANSFIELD-MA', '12 min drive', '6.9 mi')]",
42 Linus Allain Ave,"24 Hour Access,Bio-Tech/ Lab Space,Bus Line,Conferencing Facility,Courtyard,Floor Drains,Mezzanine,Security System,Signage,Yard,Storage Space,Air Conditioning","25,805 SF",Gardner,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,25,805 SF,Property Type,Industrial,Year Built/Renovated,1985/2017,Property Subtype,Warehouse",8/27/2019,13545638,$0.75 SF/Mo,Industrial,"3,160 SF",1 Space,MA,For Lease,Office,,"Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Electric"
120 N Meadows Rd,,"81,572 SF",Medfield,"Rental Rate,$5.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,000 SF,Rentable Building Area,81,572 SF,Property Type,Industrial,Year Built,1986",7/18/2019,13546688,$0.50 SF/Mo,Industrial,"1,000 - 18,000 SF",1 Space,MA,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
275 Bodwell St,Air Conditioning,"210,000 SF",Avon,"Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse,Cross Streets,Parker Dr,Rentable Building Area,210,000 SF",6/24/2015,13577578,Rent Upon Request,Industrial,"210,000 SF",1 Space,MA,For Lease,Industrial,"[('Holbrook/Randolph Commuter Rail (Middleborough/Lakeville Line)', '8 min drive', '3.7 mi'), ('Stoughton Commuter Rail (Providence/Stoughton Line)', '9 min drive', '4.0 mi'), ('Logan International Airport', '35 min drive', '21.6 mi'), ('Port of Boston', '32 min drive', '19.5 mi'), ('COHENNO LUMBER TRANSFER YARD', '10 min drive', '4.6 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
861 Waverly St,,"28,990 SF",Framingham,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,28,990 SF,Property Type,Industrial,Year Built,1947,Property Subtype,Warehouse",9/10/2018,13744254,$0.63 SF/Mo,Industrial,"5,650 SF",1 Space,MA,For Lease,Industrial,"[('Framingham Commuter Rail (Framingham/Worcester Line)', '19 min walk', '0.9 mi'), ('West Natick Commuter Rail (Framingham/Worcester Line)', '10 min drive', '3.4 mi'), ('Logan International Airport', '42 min drive', '25.8 mi'), ('Port of Boston', '40 min drive', '24.2 mi'), ('BAY COLONY RAILROAD CORPORATION-YARMOUTH-MA', '23 min drive', '12.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
142 E Britannia St,,"5,376 SF",Taunton,"Rental Rate,$4.00 /SF/YR,Property Subtype,Manufacturing,Industrial Warehouse,Property Type,Industrial,Rentable Building Area,5,376 SF",12/6/2016,5123826,$0.33 SF/Mo,Industrial,"5,376 SF",1 Space,MA,For Lease,Industrial,,
89 Parker St,"Fenced Lot,Signage","29,648 SF",Clinton,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,29,648 SF,Property Type,Industrial,Year Built,1915,Property Subtype,Warehouse",3/4/2017,6159868,$0.42 SF/Mo,Industrial,"20,000 SF",1 Space,MA,For Lease,Industrial,"[('Port of Boston', '66 min drive', '47.2 mi'), ('RVJ INC.-NORTH LEOMINSTER-MA', '17 min drive', '11.2 mi')]",
1073 Main St,,"72,000 SF",Millis,"Property Type,Industrial,Rentable Building Area,72,000 SF,Property Subtype,Warehouse,Industrial Manufacturing,Year Built/Renovated,1960/2009",1/19/2010,6364089,Rent Upon Request,Industrial,"72,000 SF",1 Space,MA,For Lease,Industrial,"[('Norfolk Commuter Rail (Franklin Line)', '9 min drive', '4.2 mi'), ('Franklin Commuter Rail (Franklin Line)', '14 min drive', '7.1 mi'), ('Logan International Airport', '52 min drive', '26.8 mi'), ('Port of Boston', '50 min drive', '25.4 mi'), ('DSA-FRANKLIN-MA', '16 min drive', '8.3 mi')]","Lighting - Fluorescent,Gas,Water - City Water,Sewer - City Sewer,Heating - Gas"
25 Adams St,,"9,052 SF",Braintree,"Rental Rate,$27.27 /SF/YR,Rentable Building Area,9,052 SF,Property Type,Industrial,Year Built,1900,Property Subtype,Warehouse",3/20/2017,6366007,$2.27 SF/Mo,Industrial,660 SF,3 Spaces,MA,For Lease,Office,"[('Braintree Commuter Rail (Middleborough/Lakeville, Kingston/Plymouth Lines)', '4 min drive', '1.5 mi'), ('Weymouth Landing/ East Braintree Commuter Rail (Greenbush Line)', '5 min drive', '2.1 mi'), ('Logan International Airport', '25 min drive', '14.0 mi'), ('Port of Boston', '21 min drive', '11.8 mi'), ('NS-RANDOLPH-MA-ONE KELLAW', '9 min drive', '3.8 mi')]",
1000 S Crane Ave,,"40,000 SF",Taunton,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,40,000 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse,Office Building",3/27/2017,6477486,$0.58 SF/Mo,Industrial,"26,250 SF",1 Space,MA,For Lease,Office,"[('Attleboro Commuter Rail (Providence/Stoughton Line)', '17 min drive', '8.8 mi'), ('T. F. Green Airport', '52 min drive', '29.8 mi'), ('Logan International Airport', '59 min drive', '39.3 mi'), ('Port of New Bedford Harbor', '45 min drive', '28.2 mi'), ('VENTURA GRAIN CO.-TAUNTON', '15 min drive', '6.4 mi')]",
1088-1100 Gorham St,Signage,"48,475 SF",Lowell,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,48,475 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse,Office Building",1/2/2013,6512110,$0.67 SF/Mo,Industrial,"7,000 SF",1 Space,MA,For Lease,Office,"[('Lowell Commuter Rail (Lowell Line)', '5 min drive', '1.5 mi'), ('North Billerica Commuter Rail (Lowell Line)', '8 min drive', '3.5 mi'), ('Manchester–Boston Regional Airport', '47 min drive', '31.2 mi'), ('Logan International Airport', '46 min drive', '32.9 mi'), ('Port of Boston', '47 min drive', '32.5 mi'), ('GUILFORD RAIL SYSTEM-N. BILLERICA-MA-HIGH STREE', '8 min drive', '3.0 mi')]",
334 Littleton Rd,Air Conditioning,"30,000 SF",Westford,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,30,000 SF,Min. Divisible,5,000 SF,Year Built,1981,Property Type,Industrial,Cross Streets,Robbins Rd,Property Subtype,Warehouse",7/3/2002,6612133,$0.88 SF/Mo,Industrial,"5,000 - 13,000 SF",1 Space,MA,For Lease,Industrial,"[('Littleton/Route 495 Commuter Rail (Fitchburg/South Acton Line)', '10 min drive', '4.1 mi'), ('Manchester–Boston Regional Airport', '51 min drive', '32.2 mi'), ('Logan International Airport', '51 min drive', '32.5 mi'), ('Port of Boston', '52 min drive', '32.1 mi'), ('Martin Brower', '9 min drive', '5.4 mi')]","Water - City Water,Sewer - Septic Field,Heating - Electric"
81 Commerce Dr,"Atrium,Bus Line,Conferencing Facility","599,545 SF",Fall River,"Rental Rate,$7.75 /SF/YR,Rentable Building Area,599,545 SF,Min. Divisible,13,000 SF,Year Built,2001,Property Type,Industrial,Cross Streets,Commerce Dr. & Airport Rd.,Property Subtype,Warehouse,Office Building",4/27/2017,7006915,$0.65 SF/Mo,Industrial,"13,000 - 30,000 SF",1 Space,MA,For Lease,Office,"[('T. F. Green Airport', '47 min drive', '28.3 mi'), ('Port of New Bedford Harbor', '24 min drive', '17.6 mi'), ('VENTURA GRAIN CO.-TAUNTON', '20 min drive', '12.7 mi')]",
11 Dana Hill Rd,,"50,400 SF",Sterling,"Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse,Cross Streets,Legg Rd,Rentable Building Area,50,400 SF",9/30/2019,7445931,Rent Upon Request,Industrial,"2,400 SF",1 Space,MA,For Lease,Office,"[('Port of Boston', '75 min drive', '53.7 mi'), ('RVJ INC.-NORTH LEOMINSTER-MA', '16 min drive', '12.2 mi')]",
88 Black Falcon Ave,"Property Manager on Site,Restaurant,Security System","191,043 SF",Boston,"Property Type,Industrial,Rentable Building Area,191,043 SF,Property Subtype,Warehouse,Year Built/Renovated,1920/2000",3/27/2020,7446749,Rent Upon Request,Industrial,"6,000 - 54,431 SF",5 Spaces,MA,For Lease,Industrial,"[('88 Black Falcon Avenue Transit Stop', '4 min walk', '0.2 mi'), ('88 Black Falcon Ave Transit Stop', '4 min walk', '0.2 mi'), ('25 Drydock Transit Stop', '6 min walk', '0.3 mi'), ('25 Dry Dock Ave Transit Stop', '6 min walk', '0.3 mi'), ('21 Drydock Transit Stop', '8 min walk', '0.4 mi'), ('South Station Commuter Rail (Fairmount, Framingham/Worcester, Middleborough/Lakeville, Greenbush, Franklin, Kingston/Plymouth, Providence/Stoughton, Needham Lines)', '6 min drive', '2.0 mi'), ('JFK/UMASS Commuter Rail (Middleborough/Lakeville, Greenbush, Kingston/Plymouth Lines)', '17 min drive', '9.0 mi'), ('Logan International Airport', '11 min drive', '4.4 mi'), ('Port of Boston', '1 min drive', '0.0 mi'), ('MAPLE LEAF DISTRIBUTION SERVICES INC-BONDSVILLE-MA', '6 min drive', '2.1 mi')]",Lighting - Metal Halide
20 Forge Park,"24 Hour Access,Fenced Lot","154,000 SF",Franklin,"Min. Divisible,75,000 SF,Rentable Building Area,154,000 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",9/14/2018,7812037,Rent Upon Request,Industrial,"75,000 - 154,000 SF",1 Space,MA,For Lease,Industrial,"[('Forge Park/Route 495 Commuter Rail (Franklin Line)', '4 min drive', '1.2 mi'), ('Franklin Commuter Rail (Franklin Line)', '7 min drive', '3.0 mi'), ('T. F. Green Airport', '50 min drive', '33.8 mi'), ('Logan International Airport', '62 min drive', '43.3 mi'), ('Port of Boston', '59 min drive', '41.1 mi'), ('DSA-FRANKLIN-MA', '3 min drive', '1.3 mi')]","Lighting,Gas,Water - City Water,Sewer - City Sewer,Heating"
800 Boston Tpke,,"80,000 SF",Shrewsbury,"Rental Rate,$10.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,000 SF,Rentable Building Area,80,000 SF,Property Type,Industrial,Year Built,1964",12/3/2015,7981839,$0.83 SF/Mo,Industrial,"4,000 - 80,000 SF",1 Space,MA,For Lease,Flex,"[('Grafton Commuter Rail (Framingham/Worcester Line)', '7 min drive', '3.0 mi'), ('Westborough Commuter Rail (Framingham/Worcester Line)', '6 min drive', '3.3 mi'), ('Port of Boston', '53 min drive', '36.8 mi'), ('CSX INTERMODAL-WORCESTER-MA', '15 min drive', '8.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
Site H,,"150,000 SF",Northborough,"Property Type,Industrial,Year Built,2022,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,150,000 SF",5/25/2006,7982388,Rent Upon Request,Industrial,"150,000 SF",1 Space,MA,For Lease,Industrial,"[('Westborough Commuter Rail (Framingham/Worcester Line)', '15 min drive', '6.7 mi'), ('Southborough Commuter Rail (Framingham/Worcester Line)', '17 min drive', '8.6 mi')]","Gas,Water - City Water,Sewer"
Depot St,,"197,000 SF",Bellingham,"Min. Divisible,75,000 SF,Rentable Building Area,197,000 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",5/27/2008,7982661,Rent Upon Request,Industrial,"75,000 - 197,000 SF",1 Space,MA,For Lease,Office,"[('Forge Park/Route 495 Commuter Rail (Franklin Line)', '11 min drive', '4.1 mi'), ('Franklin Commuter Rail (Franklin Line)', '14 min drive', '5.9 mi'), ('T. F. Green Airport', '51 min drive', '33.6 mi'), ('Port of Boston', '64 min drive', '45.5 mi'), ('DSA-FRANKLIN-MA', '11 min drive', '4.2 mi')]","Lighting,Gas,Water - City Water,Sewer - Septic Field,Heating"
1565 N Main St,,"127,533 SF",Fall River,"Rental Rate,$11.37 - $12.50 /SF/YR,Property Subtype,Warehouse,Total Space Available,20,950 SF,Rentable Building Area,127,533 SF,Max. Contiguous,20,000 SF,Year Built,1880,Property Type,Industrial",6/21/2012,8624575,$0.95 - $1.04 SF/Mo,Industrial,"950 - 20,950 SF",3 Spaces,MA,For Lease,Office/Medical,"[('T. F. Green Airport', '37 min drive', '27.0 mi'), ('Port of New Bedford Harbor', '1 min drive', '13.1 mi'), ('VENTURA GRAIN CO.-TAUNTON', '1 min drive', '13.3 mi')]",
