address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1507 Essex St,Fenced Lot,"5,184 SF",Los Angeles,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,5,184 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse","Clear Span,Gated parking,12' loading door",,2/7/2020,18446991,$1.15 SF/Mo,"Prime Downtown Industrial Location, Easy Santa Monica Freeway Access at Central Ave. Clean Building Fenced 5 Car Parking – 14’ Clearance.",Industrial,"5,184 SF","Rate includes utilities, building services and property expenses",,1 Space,CA,For Lease,Industrial,"[('San Pedro Station', '12 min walk', '0.6 mi'), ('Washington Station', '17 min walk', '0.8 mi'), ('Union Station Commuter Rail (Ventura County, Antelope Valley, San Bernardino, Riverside, Orange County, 91 Lines)', '7 min drive', '2.7 mi'), ('Cal State LA Commuter Rail (San Bernardino Line)', '9 min drive', '6.5 mi'), ('Los Angeles International Airport', '24 min drive', '15.0 mi'), ('Bob Hope Airport', '28 min drive', '17.0 mi'), ('Long Beach-Daugherty Field Airport', '31 min drive', '22.1 mi'), ('Port of Long Beach', '34 min drive', '20.4 mi'), ('RAPID DEPLOYMENT SYSTEMS, INC.-LOS ANGELES-CA', '3 min drive', '1.3 mi')]",
20684-20698 Corsair Blvd,,"30,575 SF",Hayward,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,30,575 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",,,2/7/2020,18449838,$1.15 SF/Mo,,Industrial,"3,875 - 9,397 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 500 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 300 SF of dedicated office space","±5,522 Square Feet Available
±552 Square Foot Office Space 
1 Drive-In Door
Sprinklers  
Close to Highway 92 & 880
Available with 30-Day Notice  
Lease Price: $1.15 Per Square Foot Gross,±3,875 Square Feet Available
Small Office Space 
1 Drive-In Door
Sprinklers  
Close to Highway 92 & 880
Available June 1, 2020",2 Spaces,CA,For Lease,Industrial,"[('Oakland International Airport', '18 min drive', '10.8 mi'), ('San Francisco International Airport', '31 min drive', '21.9 mi'), ('San José International Airport', '38 min drive', '28.0 mi'), ('Port of Redwood City', '32 min drive', '22.3 mi'), ('PACIFIC AMERICAN SERVICES-OAKLAND-CA', '15 min drive', '9.2 mi')]","Water - City Water,Sewer - City Sewer"
722 Ceres Ave,,"4,320 SF",Los Angeles,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,4,320 SF,Property Type,Industrial,Year Built,1959,Property Subtype,Warehouse",,,2/7/2020,18450417,$1.50 SF/Mo,,Industrial,"4,320 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 100 SF of dedicated office space","Previous use was Food Processing Building
Opportunity Zone",1 Space,CA,For Lease,Industrial,"[('Union Station Commuter Rail (Ventura County, Antelope Valley, San Bernardino, Riverside, Orange County, 91 Lines)', '5 min drive', '2.1 mi'), ('Cal State LA Commuter Rail (San Bernardino Line)', '8 min drive', '5.8 mi'), ('Los Angeles International Airport', '25 min drive', '15.8 mi'), ('Bob Hope Airport', '27 min drive', '16.3 mi'), ('Long Beach-Daugherty Field Airport', '31 min drive', '20.6 mi'), ('Port of Long Beach', '33 min drive', '23.5 mi'), ('RAPID DEPLOYMENT SYSTEMS, INC.-LOS ANGELES-CA', '4 min drive', '1.7 mi')]",
1455 S Archibald Ave,,"25,851 SF",Ontario,"Rental Rate,$11.40 /SF/YR,Rentable Building Area,25,851 SF,Property Type,Industrial,Year Built,2017,Property Subtype,Warehouse",,,2/7/2020,18450618,$0.95 SF/Mo,,Industrial,"25,851 SF","Listed rate may not include certain utilities, building services and property expenses,Includes 2,038 SF of dedicated office space",Month to Month or Long Term,1 Space,CA,For Lease,Industrial,,
2009-2015 Stone Ave,Air Conditioning,"27,500 SF",San Jose,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,27,500 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",,,2/9/2020,18463976,$1.25 SF/Mo,,Industrial,"6,825 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Kitchen,Easy Access to Freeway,Central Location,Includes 1,300 SF of dedicated office space,Central Air and Heating,Print/Copy Room,Close to Amenities","6,825 SF Available. 
16' Clear Height. 
1 Grade Level 12' x 14' door.
400 amp service to site.
Warehouse interior features no partitions or support beams and entire space is completely open and unobstructed.",1 Space,CA,For Lease,Industrial,"[('Curtner Station', '15 min walk', '0.8 mi'), ('Tamien Commuter Rail (Caltrain)', '5 min drive', '1.5 mi'), ('Capitol Commuter Rail (Caltrain)', '5 min drive', '2.6 mi'), ('San José International Airport', '13 min drive', '7.0 mi'), ('Port of Redwood City', '35 min drive', '26.2 mi'), ('SAN JOSE DISTRIBUTION SERVICES-SAN JOSE-CA-2055 S.', '5 min drive', '1.9 mi')]",
8501-8511 Lankershim Blvd,,"22,800 SF",Sun Valley,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,22,800 SF,Property Type,Industrial,Year Built,1962,Property Subtype,Warehouse",,,2/10/2020,18468552,$1.15 SF/Mo,,Industrial,"12,000 SF","Lease rate does not include certain property expenses,3 Drive Ins,Excellent 5 & 170 Freeway Access, Minutes to Burba,Private Yard Possible, New Offices Being Built,Includes 1,928 SF of dedicated office space,Attractive, Highly Functional Property With Great,Oversized 'Green Screen' / 3 Ground Level Loading",,1 Space,CA,For Lease,Industrial,,
675-679 Anita St,"Signage,Skylights","28,800 SF",Chula Vista,"Rental Rate,$14.04 /SF/YR,Rentable Building Area,28,800 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse",,,2/10/2020,18468686,$1.17 SF/Mo,,Industrial,"4,800 SF","Listed rate may not include certain utilities, building services and property expenses",1 Private office and 2 restrooms.,1 Space,CA,For Lease,Industrial,"[('Palomar Street Transit Stop', '14 min walk', '0.7 mi'), ('San Diego International Airport', '19 min drive', '13.3 mi'), ('Port of San Diego', '15 min drive', '9.8 mi'), ('BNSF-SAN DIEGO-CA', '3 min drive', '0.8 mi')]","Water - City Water,Sewer - City Sewer"
3040 E Ana St,"Fenced Lot,Skylights","115,814 SF",Compton,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,115,814 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse","Easy access to 91 and 710 freeways.,Cheap lease rate.,Property is fenced and has paved yard.",,2/10/2020,18477776,$0.70 SF/Mo,,Industrial,"115,814 SF","Sublease space available from current tenant,Includes 21,395 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses",Free standing building for sublease.,1 Space,CA,For Lease,Industrial,"[('Long Beach-Daugherty Field Airport', '13 min drive', '6.1 mi'), ('Los Angeles International Airport', '27 min drive', '16.9 mi'), ('John Wayne Airport', '37 min drive', '26.5 mi'), ('Port of Long Beach', '15 min drive', '8.0 mi'), ('PACIFIC COAST CONTAINER SOUTHWEST-CARSON-CA', '6 min drive', '2.1 mi')]",
5231 Valley Blvd,"Fenced Lot,Security System","1,610 SF",Los Angeles,"Rental Rate,$24.00 /SF/YR,Rentable Building Area,1,610 SF,Property Type,Industrial,Year Built,1959,Property Subtype,Warehouse","Major Street Frontage,Historic Valley Blvd.",,2/10/2020,18479013,$2.00 SF/Mo,"1600 sf Ground Level Building.
Major Street Frontage.
1 Ground Level Door.
3 or 4 Parking Spaces.
12' Clearance Height.
Historic Valley Blvd.",Industrial,"1,610 SF","Rate includes utilities, building services and property expenses",Can be used for manufacturing space. Potentially for cannabis manufacturing and distribution.,1 Space,CA,For Lease,Industrial,"[('Cal State LA Commuter Rail (San Bernardino Line)', '20 min walk', '1.0 mi'), ('Union Station Commuter Rail (Ventura County, Antelope Valley, San Bernardino, Riverside, Orange County, 91 Lines)', '9 min drive', '4.6 mi'), ('Bob Hope Airport', '28 min drive', '19.3 mi'), ('Long Beach-Daugherty Field Airport', '30 min drive', '20.9 mi'), ('Los Angeles International Airport', '33 min drive', '21.9 mi'), ('Port of Long Beach', '32 min drive', '23.7 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '7 min drive', '3.6 mi')]",
6724-6758 Eton Ave,"Fenced Lot,Air Conditioning","65,866 SF",Canoga Park,"Rental Rate,$17.40 /SF/YR,Rentable Building Area,65,866 SF,Property Type,Industrial,Year Built/Renovated,1973/2005,Property Subtype,Warehouse",,,2/11/2020,18484894,$1.45 SF/Mo,,Industrial,"6,660 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Central Air and Heating,Private Restrooms,Woodland Hills,Includes 3,660 SF of dedicated office space,Space is in Excellent Condition,Kitchen,Plug & Play",Warner Business Park West! Excellent Size Unit with High Ceilings (min 15' to 17')! Nice Office Improvements! Plug and Play!,1 Space,CA,For Lease,Industrial,"[('Canoga Station', '6 min walk', '0.3 mi'), ('De Soto Station', '12 min walk', '0.6 mi'), ('Sherman Way Transit Stop', '15 min walk', '0.7 mi'), ('Chatsworth Commuter Rail (Ventura County Line)', '11 min drive', '4.6 mi'), ('Northridge Commuter Rail (Ventura County Line)', '11 min drive', '5.5 mi'), ('Bob Hope Airport', '27 min drive', '14.2 mi'), ('Los Angeles International Airport', '38 min drive', '26.7 mi'), ('The Port of Hueneme', '58 min drive', '41.3 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '37 min drive', '28.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
2100 Garfield Ave,"24 Hour Access,Cooler,Fenced Lot,Front Loading,Yard,Air Conditioning","33,123 SF",Commerce,"Rental Rate,$11.88 /SF/YR,Rentable Building Area,33,123 SF,Property Type,Industrial,Year Built,1955,Property Subtype,Warehouse","Large Yard for Container Parking with 37% Coverage - Asking $0.37/SF of Land Gross,Easy Access to the 710, 5 & 60 Freeways,Finished Offices with Separate Warehouse Restrooms,22 DH Doors with Exterior & Interior Loading Docks,16 miles from Ports,Warehouse Break Room & an ~1,000 SF Cooler / Freezer",,2/11/2020,18485145,$0.99 SF/Mo,"BUILDING NOTES:
33,123 SF of Building Situated on 88,475 SF of Land - Only 37% Coverage
Asking $0.99/SF of Building Gross and only $0.37/SF of Land Gross
22 DH Doors with a 17' - 18' Minimum Clearance 
Two Large Paved Yards for Container Parking with the Largest Yard being Fenced
Exterior and Interior Docks Offering Versatility and Ease of Trailer and Container Loading
North of the Garfield Avenue & Washington Blvd. Intersection in Commerce
400 AMPs of Power with 240 Volts
Zoning is M2, City of Commerce",Industrial,"33,123 SF","Listed rate may not include certain utilities, building services and property expenses,22 Loading Docks,Kitchen,Freezer Space,Secure Storage,Drop Ceilings,Natural Light,22 DH Doors with Exterior & Interior Loading Docks,16 miles from Ports,Warehouse Break Room & ~1,000 SF Cooler / Freezer,Includes 4,800 SF of dedicated office space,Central Air and Heating,Private Restrooms,Print/Copy Room,Raised Floor,Recessed Lighting,Large Yard for Container Parking with 37% Coverage,Easy Access to the 710, 5 & 60 Freeways,Finished Offices with Separate Warehouse Restrooms","33,123 SF of Building Situated on 88,475 SF of Land - Only 37% Coverage
22 DH Doors with a 17' - 18' Minimum Clearance 
Two Large Paved Yards for Container Parking with the Largest Yard being Fenced
Exterior and Interior Docks Offering Versatility and Ease of Trailer and Container Loading
North of the Garfield Avenue & Washington Blvd. Intersection in Commerce
400 AMPs of Power with 240 Volts
Zoning is M2, City of Commerce",1 Space,CA,For Lease,Industrial,"[('Montebello/Commerce Commuter Rail (Riverside Line)', '15 min walk', '0.7 mi'), ('Commerce Commuter Rail (Orange County, 91 Lines)', '5 min drive', '1.7 mi'), ('Long Beach-Daugherty Field Airport', '28 min drive', '18.1 mi'), ('Los Angeles International Airport', '33 min drive', '22.7 mi'), ('Bob Hope Airport', '33 min drive', '24.1 mi'), ('Port of Long Beach', '30 min drive', '19.5 mi'), ('OST SERVICE WAREHOUSE, INC.-COMMERCE-CA', '2 min drive', '0.3 mi')]","Lighting,Water,Sewer,Heating"
355 Pioneer Way,"Atrium,Fenced Lot,Mezzanine,Security System,Yard,Storage Space,Fluorescent Lighting,Air Conditioning","18,024 SF",Mountain View,"Rental Rate,$37.20 /SF/YR,Rentable Building Area,18,024 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse","+-7,600 SQ FT Industrial/Manufactuing Space,4,400 SQ FT Fully Built Out Office Space with Private Conference Room,18' Clear Height w/ 6"" Slab Floor,3,200 SQ FT Insulated Warehouse,Heavy 3 Phase Power,Yard Space",,7/15/2019,18485440,$3.10 SF/Mo,"+- 7,600 sq. ft. Industrial building for lease in the heart of Mountain Views’ South Moffett Triangle area.  This ½ of the building includes 3,200 sq. ft. of manufacturing/warehouse space with a bonus 2,200 sq. ft. mezzanine storage area and 4,400 feet of office space.  The Warehouse/Manufacturing space is insulated with an 18’ clear height with an oversized roll-up door sitting on a heavy duty 6” slab floor to accommodate your heavy duty use.  Power is 3 Phase and the manufacturing space is equipped with gas lines running down the sides of the walls to facilitate your specific lay-out needs.  The mezzanine area is accessible via forklift or stairs.  Adjacent the manufacturing space there is a separate lab room and a server room with dedicated circuits.   The 10 private offices are all good sized and anchored with 2 corner offices and a nice sized private conference room.  You will also find a breakroom/kitchenette along with 2 private baths and a separate shower facility with lockers.  Parking is +- 30 spaces which includes a off-street parking in the side and rear lots.  Street parking is also available.  The cul-de-sac location helps make this a semi-private area.  No cannabis.  
Easy access to Hwy’s 237 & 85 and just 1 mile to Mountain View’s Caltrain Station & Post Office and all the amenities that downtown Mountain View has to offer.",Industrial,"7,600 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 4,400 SF of dedicated office space,Shower Facilities","±7,600 Square Feet 
 4,400 SF Office 
 3,200 SF Warehouse w/ roll-up door 
±2,200 SF Bonus Mezzanine Storage 
200 Amps Power 120/240V (Up to 400 Amps available) 
11 Offices and 1 Conference Room 
Dedicated IT/Server Room 
Shower with lockers 
±30 Parking Spaces with additional street parking available",1 Space,CA,For Lease,Industrial,"[('Evelyn Station', '(Mountain View - Winchester Line)', '9 min walk'), ('0.4 mi', 'Whisman Station', '(Mountain View - Winchester Line)'), ('19 min walk', '1.0 mi', 'Mountain View Commuter Rail (Caltrain)'), ('20 min walk', '1.0 mi', 'Sunnyvale Commuter Rail (Caltrain)'), ('7 min drive', '2.6 mi', 'San José International Airport'), ('16 min drive', '9.3 mi', 'San Francisco International Airport'), ('36 min drive', '26.6 mi', 'Oakland International Airport'), ('48 min drive', '35.3 mi', 'Port of Redwood City'), ('21 min drive', '13.5 mi', 'SAN JOSE DISTRIBUTION SERVICES-SAN JOSE-CA'), ('18 min drive', '12.1 mi')]",
28348 Constellation Rd,Air Conditioning,"52,786 SF",Valencia,"Rental Rate,$13.56 /SF/YR,Rentable Building Area,52,786 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",,,2/11/2020,18485705,$1.13 SF/Mo,Rye Canyon Business Park.,Industrial,"5,519 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 2,267 SF of dedicated office space",Recently renovated space with executive offices with balcony.,1 Space,CA,For Lease,Industrial,"[('Santa Clarita Commuter Rail (Antelope Valley Line)', '11 min drive', '5.2 mi'), ('Newhall Commuter Rail (Antelope Valley Line)', '15 min drive', '7.4 mi'), ('Bob Hope Airport', '34 min drive', '25.2 mi'), ('The Port of Hueneme', '71 min drive', '51.6 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '49 min drive', '38.0 mi')]",
1395 Palmyrita Ave,"Fenced Lot,Skylights,Yard","11,926 SF",Riverside,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,11,926 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse","Private gated yard,1,000 square foot of office,Two loading doors",,2/11/2020,18485949,$0.85 SF/Mo,"Nice free standing building with private gated yard and 1,000 square feet of functional office space.
Built in 2005 - concrete tilt up construction
Close to 3 major freeways
2 - 12 X 16 foot loading doors.",Industrial,"11,926 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,6,000 square foot gated yard,Concrete Tilt up Building,Includes 1,000 SF of dedicated office space,Space is in Excellent Condition,Two ground level loading doors,Built in 2005","11,926 square foot free standing building with 1,000 square feet of office and 6,000 square foot private gated yard.",1 Space,CA,For Lease,Industrial,"[('Riverside-Downtown Commuter Rail (Riverside, Inland Empire-Orange County, 91 Lines)', '8 min drive', '3.7 mi'), ('Rialto Commuter Rail (San Bernardino Line)', '14 min drive', '7.9 mi'), ('Ontario International Airport', '27 min drive', '18.9 mi'), ('Port of Long Beach', '74 min drive', '59.6 mi'), ('ANCON TRANSPORTATION-RIVERSIDE-CA', '2 min drive', '0.3 mi')]",
2190 S McDowell Blvd,,"32,719 SF",Petaluma,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,32,719 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse",,,2/11/2020,18487289,$1.00 SF/Mo,,Industrial,"7,989 SF","Sublease space available from current tenant,Lease rate does not include utilities, property expenses or building services","1,600 amps 277/480 volts electrical,  27’x55’ column spacing 
One (1) 10’x10’ dock door and  Two (2) 9’x10’ grade level loading doors 
Easy access to both US 101 and Hwy 37 

Lease expires April 30, 2022",1 Space,CA,For Lease,Industrial,"[('Sonoma County Airport', '35 min drive', '26.0 mi'), ('Port of Richmond', '48 min drive', '33.7 mi'), ('General Mills, Inc.-Vallejo', '40 min drive', '25.7 mi')]",
9223-9247 Archibald Ave,"Signage,Air Conditioning","30,100 SF",Rancho Cucamonga,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,30,100 SF,Property Type,Industrial,Year Built/Renovated,1974/2005,Property Subtype,Warehouse",,,2/11/2020,18487350,$1.05 SF/Mo,"New Flooring, In good condition. Good for Auto Use, Office, Warehouse use. Space is 3000 SF corner space with 2 restrooms",Industrial,"3,000 SF","Rate includes utilities, building services and property expenses,1 Drive In Bay",,1 Space,CA,For Lease,Industrial,,"Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
23231 Vista Grande Dr,"Bus Line,Skylights","12,000 SF",Laguna Hills,"Rental Rate,$17.40 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,2/11/2020,18487801,$1.45 SF/Mo,,Industrial,"5,400 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 900 SF of dedicated office space","Reception, 2 private offices, 2 restrooms, kitchenette, warehouse. Available now. Call to show.",1 Space,CA,For Lease,Industrial,"[('Irvine Commuter Rail (Orange County, Inland Empire-Orange County Lines)', '8 min drive', '3.7 mi'), ('Laguna Niguel/Mission Viejo Commuter Rail (Orange County, Inland Empire-Orange County Lines)', '13 min drive', '7.8 mi'), ('John Wayne Airport', '19 min drive', '11.3 mi'), ('Long Beach-Daugherty Field Airport', '41 min drive', '31.6 mi'), ('Port of Long Beach', '43 min drive', '31.1 mi'), ('ANAHEIM QDC-ANAHEIM-CA', '29 min drive', '20.9 mi')]",
1750-1756 22nd St,,"10,000 SF",Santa Monica,"Rental Rate,$51.00 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,1956,Property Subtype,Warehouse","Multi-tenant units with excellent loading accessibility,Immediately adjacent to the 10 FWY and Exposition Corridor,Approximately 20 ft clear height",,10/11/2019,18487960,$4.25 SF/Mo,"Right in the heart of Santa Monica this great creative office building, its adjacent to the 10 FWY and Exposition Corridor making it an excellent office location for commuters coming from the different surrounding Los Angeles neighborhoods. 
It is walking distance to restaurants, coffee shops, hotels, fitness centers and it is also very close to the Downtown Santa Monica Metro Rail Station.
This great office building is walking distance to the Santa Monica Media District and its surrounded by numerous tech start-up technology and entertainment companies such as: Universal Music, Snapchat, Hulu, Lionsgate, Salesforce and AOL. 
Contact us for more information.",Industrial,"5,000 SF","New space, never previously occupied,Open Floor Plan Layout,Conference Rooms,Space is in Excellent Condition,Kitchen,Exposed Ceiling,Lease rate does not include utilities, property expenses or building services,Fits 13 - 40 People,20' Finished Ceilings,Central Air and Heating,High Ceilings,Natural Light","Roll Up Doors, Concrete Floors, Exposed Bow Truss Ceiling, Skylights, New Kitchen, Abundant Natural Light, Easy Access to Santa Monica (10) Freeway",1 Space,CA,For Lease,Office,"[('Los Angeles International Airport', '16 min drive', '10.0 mi'), ('Bob Hope Airport', '31 min drive', '21.1 mi'), ('Long Beach-Daugherty Field Airport', '36 min drive', '27.4 mi'), ('Port of Los Angeles', '43 min drive', '30.5 mi'), ('RAPID DEPLOYMENT SYSTEMS, INC.-LOS ANGELES-CA', '18 min drive', '14.4 mi')]",Heating
2000 S Yale St,,"20,962 SF",Santa Ana,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,20,962 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",,,3/6/2020,18487964,$1.20 SF/Mo,,Industrial,"1,944 SF","Rate includes utilities, building services and property expenses,Space is in Excellent Condition","• Close Proximity to 405 & 22 Freeways
• 100 Amps 120/208 Volt, 3 Phase Power
• 10’ x 10’ Overhead Doors
• 12’ Clearance
• Exterior Security Lighting
• Santa Ana Enterprise Location
• Professionally Managed",1 Space,CA,For Lease,Industrial,"[('Santa Ana Commuter Rail (Orange County, Inland Empire-Orange County Lines)', '12 min drive', '5.5 mi'), ('Orange Commuter Rail (Orange County, Inland Empire-Orange County Lines)', '16 min drive', '7.9 mi'), ('John Wayne Airport', '12 min drive', '6.0 mi'), ('Long Beach-Daugherty Field Airport', '27 min drive', '18.6 mi'), ('Ontario International Airport', '56 min drive', '40.2 mi'), ('Port of Long Beach', '29 min drive', '18.1 mi'), ('ANAHEIM QDC-ANAHEIM-CA', '22 min drive', '12.5 mi')]",
17022 S Montanero Ave,Signage,"65,400 SF",Carson,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,65,400 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse","Dock high and ground level loading,Well maintained,Freeway adjacent",,2/11/2020,18488780,$1.20 SF/Mo,Well maintained business park adjacent to 405. 91 and 110 freeways.Dock high and ground level loading. Fire sprinkler system.Approx. 20 foot clear height.,Industrial,"10,521 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,1 Loading Dock,sprinklers,1,400 square feet of functional office space,Includes 1,400 SF of dedicated office space,Space is in Excellent Condition,Dock high and ground level loading,approx. 20 foot clear height","Nice unit in well maintained business park.
Dock high and ground level loading - sprinklered - approx. 1,400 square feet of functional office space.",1 Space,CA,For Lease,Industrial,"[('Long Beach-Daugherty Field Airport', '18 min drive', '10.4 mi'), ('Los Angeles International Airport', '24 min drive', '14.7 mi'), ('Bob Hope Airport', '45 min drive', '29.6 mi'), ('Port of Long Beach', '21 min drive', '12.0 mi'), ('NOBLE DISTRIBUTION SYSTEMS-RANCHO DOMINGUEZ-CA', '9 min drive', '4.0 mi')]",Heating
2325 Michael Faraday Dr,,"16,351 SF",San Diego,"Rental Rate,$13.20 /SF/YR,Rentable Building Area,16,351 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",,,2/4/2020,18404753,$1.10 SF/Mo,,Industrial,"6,189 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,CA,For Lease,Industrial,"[('San Diego International Airport', '31 min drive', '24.1 mi'), ('Port of San Diego', '28 min drive', '20.6 mi'), ('BNSF-SAN DIEGO-CA', '16 min drive', '10.3 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
1690 Placentia Ave,"24 Hour Access,Bus Line,Security System,Skylights,Air Conditioning","13,640 SF",Costa Mesa,"Rental Rate,$30.60 /SF/YR,Rentable Building Area,13,640 SF,Property Type,Industrial,Year Built/Renovated,1976/2007,Property Subtype,Warehouse",,,2/3/2020,18404787,$2.55 SF/Mo,"This bright, open plan industrial unit with frosted glass roll-up door and skylight in the warehouse provides ample natural light.  This unit features A/C throughout office and warehouse, interior security system with cameras, wifi, sprinklers and is wired for 220-volt power.  The parking lot is monitored 24-hrs day with a towing service. Perfect for any business looking to merge office with manufacturing and more. Freeway close offering easy access to and from anywhere in Orange County.",Industrial,900 SF,"Tenant responsible for usage of lights and electrical outlets,Reception Area,Security System,Central Air Conditioning,Wi-Fi Connectivity,Natural Light",,1 Space,CA,For Lease,Industrial,"[('John Wayne Airport', '10 min drive', '5.1 mi'), ('Long Beach-Daugherty Field Airport', '31 min drive', '23.0 mi'), ('Port of Long Beach', '34 min drive', '22.5 mi'), ('ANAHEIM QDC-ANAHEIM-CA', '26 min drive', '18.8 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer"
75 Phelan Ave,"Bus Line,Signage","29,700 SF",San Jose,"Rental Rate,$16.80 /SF/YR,Rentable Building Area,29,700 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse","Located at the Intersection of Monterey Road and Phelan Avenue.,Great Retail Visibility-Near the New GE “Plant” Retail Project.,Located in the San Jose Enterprise Zone.,Close Proximity to Highways 101, 280 and 87.,Part of a Four-Building 100,000 SF Multi-Tenant Project.",,2/4/2020,18405535,$1.40 SF/Mo,,Industrial,"4,725 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,CA,For Lease,Industrial,"[('Tamien Commuter Rail (Caltrain)', '4 min drive', '1.4 mi'), ('San Jose Diridon Commuter Rail (Caltrain)', '7 min drive', '2.9 mi'), ('San José International Airport', '12 min drive', '5.5 mi'), ('Port of Redwood City', '35 min drive', '25.8 mi'), ('SAN JOSE DISTRIBUTION SERVICES-SAN JOSE-CA-2055 S.', '2 min drive', '0.5 mi')]",
5562 Olive St,"Bus Line,Fenced Lot,Property Manager on Site,Signage","8,750 SF",Montclair,"Rental Rate,$12.84 /SF/YR,Rentable Building Area,8,750 SF,Property Type,Industrial,Year Built,2003,Property Subtype,Warehouse",,,2/4/2020,18405627,$1.07 SF/Mo,"This industrial warehouse was built in 2004. The building is located off of Olive St in Montclair, CA with two major cross streets being Arrow Hwy and Central Ave. The recently and ongoing renovated Montclair Plaza is walking distance giving many options of lunch and shopping locally. The 10 freeway on-ramp is less than a mile away for great freeway access.
Montclair, CA is in San Bernardino County and is directly next to Los Angeles County.",Industrial,"8,750 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 2,000 SF of dedicated office space,Space is in Excellent Condition","Prime location in Montclair, CA. Hard to find clean Industrial Warehouse located. Owner has used this building for storage since the purchase. This building is available for Lease or For Sale. Building is very clean and has gives great presentation to any visiting clients. Contact Brokers for touring instructions.",1 Space,CA,For Lease,Industrial,"[('Montclair Commuter Rail (San Bernardino Line)', '4 min drive', '0.9 mi'), ('Claremont Commuter Rail (San Bernardino Line)', '6 min drive', '2.3 mi'), ('Ontario International Airport', '12 min drive', '6.3 mi'), ('Port of Long Beach', '61 min drive', '47.5 mi'), ('WAREHOUSE SPECIALISTS, INC.-POMONA-CA', '10 min drive', '4.8 mi')]",
