address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
2025 Sharp Point Dr,,"9,000 SF",Fort Collins,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,9,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",1/24/2019,14974796,$1.00 SF/Mo,Industrial,"1,500 - 9,000 SF",6 Spaces,CO,For Lease,Industrial,,
3101-3151 S Platte River Dr,,"229,830 SF",Englewood,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,229,830 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",2/5/2019,15082655,$0.50 SF/Mo,Industrial,"31,296 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '54 min drive', '32.9 mi'), ('Port of Shreveport', '1,093 min drive', '985.4 mi'), ('FRONT RANGE RELOAD-DENVER-CO', '6 min drive', '1.8 mi')]",
I-70 & I-270,Yard,"8,500 SF",Denver,"Property Type,Industrial,Rentable Building Area,8,500 SF,Property Subtype,Warehouse,Year Built,1966",2/25/2019,15276356,Rent Upon Request,Industrial,"8,500 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '35 min drive', '19.9 mi'), ('Port of Shreveport', '1,101 min drive', '989.3 mi'), ('UP-DENVER-CO-4675 HOLLY', '2 min drive', '0.7 mi')]",
16265 E 33rd Dr,Skylights,"118,200 SF",Aurora,"Property Type,Industrial,Rentable Building Area,118,200 SF,Property Subtype,Warehouse,Year Built,2002",2/27/2019,15303470,Rent Upon Request,Industrial,"22,433 - 59,053 SF",2 Spaces,CO,For Lease,Industrial,"[('Denver International Airport', '26 min drive', '13.5 mi'), ('Port of Shreveport', '1,099 min drive', '991.1 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '7 min drive', '3.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
5303 E 47th Ave,Air Conditioning,"97,495 SF",Denver,"Rental Rate,$5.35 /SF/YR,Rentable Building Area,97,495 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",3/28/2019,15568873,$0.45 SF/Mo,Industrial,"31,030 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '35 min drive', '19.8 mi'), ('Port of Shreveport', '1,103 min drive', '995.5 mi'), ('ADAMS RELOAD COMPANY, INC.-DENVER-CO', '1 min drive', '0.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
5180 Fox St,"Fenced Lot,Property Manager on Site","76,038 SF",Denver,"Property Type,Industrial,Rentable Building Area,76,038 SF,Property Subtype,Warehouse,Year Built,1971",4/3/2019,15628793,Rent Upon Request,Industrial,"76,038 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '42 min drive', '24.2 mi'), ('Port of Shreveport', '1,103 min drive', '993.8 mi'), ('HOUG ENTERPRISES, INC.-DENVER-CO', '5 min drive', '1.2 mi')]",
5270 Fox St,,"123,967 SF",Denver,"Property Type,Industrial,Rentable Building Area,123,967 SF,Property Subtype,Warehouse,Year Built,1975",4/3/2019,15628811,Rent Upon Request,Industrial,"123,967 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '42 min drive', '24.2 mi'), ('Port of Shreveport', '1,103 min drive', '994.5 mi'), ('HOUG ENTERPRISES, INC.-DENVER-CO', '4 min drive', '1.1 mi')]",
1910 N Gun Club Rd,,"163,790 SF",Aurora,"Min. Divisible,40,890 SF,Rentable Building Area,163,790 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",4/10/2019,15691171,Rent Upon Request,Industrial,"40,890 - 163,790 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '28 min drive', '14.1 mi'), ('Port of Shreveport', '1,100 min drive', '993.9 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '10 min drive', '4.3 mi')]",
2430 Zeppelin Rd,,"91,520 SF",Colorado Springs,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,91,520 SF,Min. Divisible,16,640 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",4/11/2019,15703927,$0.63 SF/Mo,Industrial,"16,640 - 91,520 SF",1 Space,CO,For Lease,Industrial,,
2500 Zeppelin Rd,,"131,040 SF",Colorado Springs,"Min. Divisible,21,840 SF,Rentable Building Area,131,040 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed",4/11/2019,15703928,Rent Upon Request,Industrial,"21,840 - 131,040 SF",1 Space,CO,For Lease,Industrial,,
4501-4695 Florence St,,"349,956 SF",Denver,"Min. Divisible,30,000 SF,Rentable Building Area,349,956 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",4/12/2019,15714595,Rent Upon Request,Industrial,"30,000 - 69,345 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '32 min drive', '17.5 mi'), ('Port of Shreveport', '1,099 min drive', '993.2 mi'), ('UP-DENVER-CO-4675 HOLLY', '8 min drive', '3.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
11600-11620 E 51st Ave,Fenced Lot,"87,425 SF",Denver,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,87,425 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse,Cross Streets,Moline St",7/10/2019,15744600,$0.46 SF/Mo,Industrial,"28,709 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '31 min drive', '15.0 mi'), ('Port of Shreveport', '1,100 min drive', '992.6 mi'), ('UP-DENVER-CO-4675 HOLLY', '12 min drive', '5.6 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
500 W 53rd Pl,"Fenced Lot,Air Conditioning","112,563 SF",Denver,"Min. Divisible,25,000 SF,Rentable Building Area,112,563 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse",5/1/2019,15917099,Rent Upon Request,Industrial,"25,000 - 112,563 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '42 min drive', '24.4 mi'), ('Port of Shreveport', '1,100 min drive', '993.9 mi'), ('UP DENVER-CO-585 W. 53R', '1 min drive', '0.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
2385-2391 S Delaware St,,"6,450 SF",Denver,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,6,450 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",5/9/2019,16001754,$0.58 SF/Mo,Industrial,"6,450 SF",1 Space,CO,For Lease,Industrial,"[('Evans Transit Stop', '6 min walk', '0.3 mi'), ('Denver International Airport', '42 min drive', '31.3 mi'), ('Port of Shreveport', '1 min drive', '810.9 mi'), ('FRONT RANGE RELOAD-DENVER-CO', '1 min drive', '0.6 mi')]",
469 W Wesley Ave,"Bus Line,Commuter Rail,Fenced Lot,Signage","17,674 SF",Denver,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,17,674 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",5/29/2019,16181099,$0.42 SF/Mo,Industrial,"17,674 SF",1 Space,CO,For Lease,Industrial,"[('Evans Transit Stop', '11 min walk', '0.5 mi'), ('Denver International Airport', '52 min drive', '33.2 mi'), ('Port of Shreveport', '1,092 min drive', '985.1 mi'), ('FRONT RANGE RELOAD-DENVER-CO', '6 min drive', '1.9 mi')]",
17800 E 32nd Ave,,"136,792 SF",Aurora,"Min. Divisible,42,525 SF,Rentable Building Area,136,792 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse",7/1/2017,4075907,Rent Upon Request,Industrial,"42,525 - 94,408 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '27 min drive', '13.6 mi'), ('Port of Shreveport', '1,101 min drive', '992.4 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '5 min drive', '1.9 mi')]","Water - City Water,Sewer - City Sewer,Heating"
800 Hoyt St,,"139,876 SF",Broomfield,"Rental Rate,$9.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,20,000 SF,Rentable Building Area,139,876 SF,Property Type,Industrial,Year Built,2019",5/7/2015,4406371,$0.83 SF/Mo,Industrial,"20,000 - 119,075 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '51 min drive', '34.0 mi'), ('Port of Shreveport', '1,116 min drive', '1,005.5 mi'), ('DON WARD TRANSPORT, INC.-DENVER-CO', '20 min drive', '12.9 mi')]",
800 Hoyt St,,"173,120 SF",Broomfield,"Rental Rate,$9.95 /SF/YR,Rentable Building Area,173,120 SF,Min. Divisible,20,801 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",5/7/2015,4406372,$0.83 SF/Mo,Industrial,"20,801 - 119,075 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '51 min drive', '34.1 mi'), ('Port of Shreveport', '1,116 min drive', '1,005.6 mi'), ('DON WARD TRANSPORT, INC.-DENVER-CO', '20 min drive', '12.9 mi')]",
19900 E 23rd Ave,,"220,247 SF",Aurora,"Property Type,Industrial,Rentable Building Area,220,247 SF,Property Subtype,Warehouse,Industrial Distribution,Year Built,2019",4/14/2015,4419027,Rent Upon Request,Industrial,"75,869 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '29 min drive', '15.1 mi'), ('Port of Shreveport', '1,101 min drive', '992.8 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '6 min drive', '2.3 mi')]",
12875 E 42nd Ave,Signage,"122,400 SF",Denver,"Property Type,Industrial,Rentable Building Area,122,400 SF,Property Subtype,Warehouse,Industrial Distribution,Year Built,2000",7/12/2017,4428564,Rent Upon Request,Industrial,"36,000 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '30 min drive', '14.2 mi'), ('Port of Shreveport', '1,099 min drive', '992.1 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '13 min drive', '6.7 mi')]",
22905 E 19th Ave,,"508,428 SF",Aurora,"Property Type,Industrial,Rentable Building Area,508,428 SF,Property Subtype,Warehouse,Industrial Distribution,Year Built,2019",1/26/2011,6201636,Rent Upon Request,Industrial,"99,239 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '27 min drive', '13.9 mi'), ('Port of Shreveport', '1,099 min drive', '993.6 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '9 min drive', '4.0 mi')]",
17851 E 40th Ave,Yard,"168,029 SF",Aurora,"Property Type,Industrial,Rentable Building Area,168,029 SF,Property Subtype,Warehouse,Industrial Distribution,Year Built,2018",10/6/2016,6401340,Rent Upon Request,Industrial,"82,131 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '25 min drive', '12.8 mi'), ('Port of Shreveport', '1,100 min drive', '992.9 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '8 min drive', '3.3 mi')]",
5303 Havana St,,"209,078 SF",Denver,"Min. Divisible,32,753 SF,Rentable Building Area,209,078 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",3/15/2017,6403324,Rent Upon Request,Industrial,"32,753 - 209,078 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '29 min drive', '15.0 mi'), ('Port of Shreveport', '1,099 min drive', '993.4 mi'), ('UP-DENVER-CO-4675 HOLLY', '9 min drive', '4.6 mi')]",
1501 W 1st Ave,,"152,761 SF",Broomfield,"Min. Divisible,11,000 SF,Rentable Building Area,152,761 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",5/16/2014,6497372,Rent Upon Request,Industrial,"11,000 - 56,021 SF",1 Space,CO,For Lease,Industrial,,
6030 Washington St,Yard,"166,345 SF",Denver,"Property Type,Industrial,Rentable Building Area,166,345 SF,Property Subtype,Warehouse,Year Built,2019",3/15/2017,7612523,Rent Upon Request,Industrial,"21,896 SF",1 Space,CO,For Lease,Industrial,,
6050 Washington St,"24 Hour Access,Skylights,Yard","383,104 SF",Denver,"Min. Divisible,70,396 SF,Rentable Building Area,383,104 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",3/15/2017,7612524,Rent Upon Request,Industrial,"70,396 - 324,991 SF",1 Space,CO,For Lease,Industrial,,"Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
6030 Washington St,,"39,650 SF",Denver,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,39,650 SF",3/15/2017,7612525,Rent Upon Request,Industrial,"39,650 SF",1 Space,CO,For Lease,Industrial,,
1101 W 48th Ave,Freezer (Space),"367,797 SF",Denver,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,367,797 SF,Property Type,Industrial,Year Built/Renovated,1966/2006,Property Subtype,Warehouse",1/22/2020,9669273,$0.46 SF/Mo,Industrial,"2,364 - 94,292 SF",2 Spaces,CO,For Lease,"Office, Industrial","[('Denver International Airport', '40 min drive', '24.4 mi'), ('Port of Shreveport', '1,100 min drive', '993.0 mi'), ('HOUG ENTERPRISES, INC.-DENVER-CO', '3 min drive', '1.0 mi')]",
18100 E 40th Ave,"Commuter Rail,Skylights","419,060 SF",Aurora,"Min. Divisible,75,000 SF,Rentable Building Area,419,060 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",11/2/2017,9844447,Rent Upon Request,Industrial,"75,000 - 419,060 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '25 min drive', '13.2 mi'), ('Port of Shreveport', '1,101 min drive', '994.1 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '6 min drive', '2.6 mi')]",
5315 Xenon St,,"32,944 SF",Arvada,"Min. Divisible,6,245 SF,Rentable Building Area,32,944 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",10/22/2019,11006533,Rent Upon Request,Industrial,"6,245 - 12,490 SF",1 Space,CO,For Lease,Industrial,,
18000 E 40th Ave,"Commuter Rail,Signage,Skylights","184,040 SF",Aurora,"Min. Divisible,21,840 SF,Rentable Building Area,184,040 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",3/7/2018,11841495,Rent Upon Request,Industrial,"21,840 - 184,040 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '25 min drive', '13.2 mi'), ('Port of Shreveport', '1,101 min drive', '994.1 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '6 min drive', '2.6 mi')]",
8251 Quintero St,Fenced Lot,"540,931 SF",Commerce City,"Property Type,Industrial,Rentable Building Area,540,931 SF,Property Subtype,Warehouse,Year Built,2019",4/16/2018,12276984,Rent Upon Request,Industrial,"94,621 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '24 min drive', '9.3 mi'), ('Port of Shreveport', '1,111 min drive', '1,003.1 mi'), ('CAST TRANSPORTATION, INC.-HENDERSON-CO', '19 min drive', '8.2 mi')]",
11280 Reed Way,,"82,878 SF",Broomfield,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,82,878 SF",5/14/2018,12564134,Rent Upon Request,Industrial,"40,000 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '51 min drive', '32.6 mi'), ('Port of Shreveport', '1,113 min drive', '1,003.5 mi'), ('DON WARD TRANSPORT, INC.-DENVER-CO', '17 min drive', '10.8 mi')]",
2401 W 6th Ave,"Cooler,Fenced Lot,Freezer (Space),Property Manager on Site","52,523 SF",Denver,"Min. Divisible,10,000 SF,Rentable Building Area,52,523 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",5/30/2018,12712464,Rent Upon Request,Industrial,"10,000 - 52,523 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '46 min drive', '27.5 mi'), ('Port of Shreveport', '1,093 min drive', '987.9 mi'), ('NU STEEL SUPPLY, INC.-DENVER-CO-DENVER-CO', '5 min drive', '1.4 mi')]",
5195 W 58th Ave,,"11,200 SF",Arvada,"Rental Rate,$9.95 /SF/YR,Rentable Building Area,11,200 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",3/27/2020,12721895,$0.83 SF/Mo,Industrial,"1,840 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '47 min drive', '28.7 mi'), ('Port of Shreveport', '1,106 min drive', '994.8 mi'), ('UP DENVER-CO-585 W. 53R', '12 min drive', '6.3 mi')]",
E Branch Highline Canal,,"323,400 SF",Aurora,"Min. Divisible,75,000 SF,Rentable Building Area,323,400 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",6/14/2018,12873509,Rent Upon Request,Industrial,"75,000 - 323,400 SF",1 Space,CO,For Lease,Industrial,,
Salida St,,"170,400 SF",Aurora,"Min. Divisible,10,000 SF,Rentable Building Area,170,400 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",6/14/2018,12874025,Rent Upon Request,Industrial,"10,000 - 170,400 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '25 min drive', '13.0 mi'), ('Port of Shreveport', '1,100 min drive', '993.2 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '6 min drive', '2.5 mi')]",
Salida St,,"120,800 SF",Aurora,"Min. Divisible,10,000 SF,Rentable Building Area,120,800 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",6/14/2018,12874539,Rent Upon Request,Industrial,"10,000 - 120,800 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '24 min drive', '12.9 mi'), ('Port of Shreveport', '1,100 min drive', '993.0 mi'), ('ACME DISTRIBUTION CENTER, INC.-AURORA-CO', '7 min drive', '3.0 mi')]",
900 E 128th Ave,,"151,668 SF",Thornton,"Min. Divisible,32,400 SF,Rentable Building Area,151,668 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",7/10/2018,13117374,Rent Upon Request,Industrial,"32,400 - 151,668 SF",1 Space,CO,For Lease,Industrial,,
11101 E 53rd Ave,"Bus Line,Signage","67,115 SF",Denver,"Property Type,Industrial,Rentable Building Area,67,115 SF,Property Subtype,Warehouse,Year Built,1982",9/4/2015,4075493,Rent Upon Request,Industrial,"19,455 SF",1 Space,CO,For Lease,Industrial,"[('Denver International Airport', '30 min drive', '14.6 mi'), ('Port of Shreveport', '1,101 min drive', '993.3 mi'), ('UP-DENVER-CO-4675 HOLLY', '12 min drive', '5.1 mi')]",
1305 N Hills Blvd,Signage,"117,612 SF",North Little Rock,"Rental Rate,$4.50 /SF/YR,Building Class,B,Property Type,Flex,Rentable Building Area,117,612 SF,Property Subtype,Light Manufacturing,Industrial Warehouse,Year Built,1971",3/28/2018,4168463,$0.38 SF/Mo,Flex,"8,712 - 39,204 SF",3 Spaces,AR,For Lease,Industrial,"[('Clinton National Airport', '13 min drive', '6.9 mi')]",
1603 N 35th St,"Storage Space,Air Conditioning","274,312 SF",Rogers,"Rental Rate,$4.00 /SF/YR,Property Subtype,Distribution,Industrial Warehouse,Min. Divisible,40,000 SF,Rentable Building Area,274,312 SF,Property Type,Industrial,Year Built,2002",6/24/2013,4168513,$0.33 SF/Mo,Industrial,"40,000 - 150,000 SF",1 Space,AR,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
2700 Triangle St,Air Conditioning,"53,272 SF",Jacksonville,"Rental Rate,$3.60 /SF/YR,Rentable Building Area,53,272 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",3/14/2019,4194157,$0.30 SF/Mo,Industrial,"26,636 SF",2 Spaces,AR,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
6801 W 12th St,,"20,796 SF",Little Rock,"Rental Rate,$7.00 - $9.00 /SF/YR,Rentable Building Area,20,796 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",7/31/2019,4221671,$0.58 - $0.75 SF/Mo,Industrial,"1,367 - 4,207 SF",2 Spaces,AR,For Lease,"Office, Retail","[('Clinton National Airport', '16 min drive', '9.2 mi'), ('Port of Shreveport', '257 min drive', '224.8 mi'), ('Goff Distribution Inc.', '12 min drive', '7.0 mi')]",
600 S German Ln,Signage,"31,800 SF",Conway,"Rental Rate,$7.96 - $7.98 /SF/YR,Rentable Building Area,31,800 SF,Property Type,Industrial,Year Built,2011,Property Subtype,Warehouse",4/8/2020,4270457,$0.66 - $0.67 SF/Mo,Industrial,"1,900 - 11,400 SF",4 Spaces,AR,For Lease,Industrial,"[('Clinton National Airport', '42 min drive', '33.0 mi'), ('Port of Shreveport', '284 min drive', '249.1 mi'), ('UP-NORTH LITTLE ROCK-AR', '38 min drive', '31.2 mi')]","Lighting,Water,Sewer"
510 W Post Rd,Fenced Lot,"32,500 SF",Rogers,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,32,500 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",2/12/2020,4276362,$0.33 SF/Mo,Industrial,"10,040 - 24,122 SF",2 Spaces,AR,For Lease,Industrial,"[('Northwest Arkansas Regional Airport', '32 min drive', '15.1 mi'), ('Port of Shreveport', '455 min drive', '343.2 mi'), ('SPRINGDALE, ARKANSAS', '15 min drive', '8.4 mi')]",
5000 SW Regional Airport Blvd,,"200,000 SF",Bentonville,"Rental Rate,$6.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,20,000 SF,Rentable Building Area,200,000 SF,Property Type,Industrial,Year Built,2017",10/3/2013,4302692,$0.50 SF/Mo,Industrial,"20,000 - 40,000 SF",1 Space,AR,For Lease,Flex,,
1301 N Dixieland Rd,,"278,818 SF",Rogers,"Rental Rate,$3.00 /SF/YR,Property Subtype,Manufacturing,Industrial Warehouse,Min. Divisible,12,000 SF,Rentable Building Area,278,818 SF,Property Type,Industrial,Year Built,1989",1/10/2017,5418826,$0.25 SF/Mo,Industrial,"12,000 - 60,000 SF",1 Space,AR,For Lease,Industrial,"[('Northwest Arkansas Regional Airport', '31 min drive', '14.4 mi'), ('Port of Shreveport', '460 min drive', '348.9 mi'), ('SPRINGDALE, ARKANSAS', '24 min drive', '12.8 mi')]","Lighting,Gas,Water,Sewer"
21 Collins Industrial Pl,"Fenced Lot,Signage","16,173 SF",Maumelle,"Rental Rate,$6.00 /SF/YR,Property Subtype,Warehouse,Flex Research & Development,Property Type,Industrial,Rentable Building Area,16,173 SF",5/1/2017,7012719,$0.50 SF/Mo,Industrial,"6,000 SF",1 Space,AR,For Lease,Industrial,"[('Clinton National Airport', '24 min drive', '16.4 mi'), ('Port of Shreveport', '263 min drive', '230.1 mi'), ('UP-NORTH LITTLE ROCK-AR', '21 min drive', '14.6 mi')]",
364 Washington St,"Bus Line,Fenced Lot,Signage","5,000 SF",West Memphis,"Rental Rate,$3.60 /SF/YR,Rentable Building Area,5,000 SF,Property Type,Industrial,Year Built,1966,Property Subtype,Warehouse",11/25/2013,8380570,$0.30 SF/Mo,Industrial,"5,000 SF",1 Space,AR,For Lease,Industrial,"[('Memphis International Airport', '29 min drive', '18.7 mi'), ('Port of Shreveport', '398 min drive', '354.1 mi'), ('MID SOUTH BULK SERVICES, INC.-WEST MEMPHIS-AR', '5 min drive', '2.0 mi')]","Lighting,Water,Sewer,Heating"
Grant Pky,,"50,000 SF",Lowell,"Rental Rate,$8.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,5,000 SF,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,2020",9/27/2017,9342114,$0.71 SF/Mo,Industrial,"5,000 - 25,000 SF",1 Space,AR,For Lease,Industrial,"[('Northwest Arkansas Regional Airport', '24 min drive', '10.9 mi'), ('Port of Shreveport', '449 min drive', '339.9 mi'), ('SPRINGDALE, ARKANSAS', '13 min drive', '6.8 mi')]",
10 Collins Industrial Pl,Signage,"12,000 SF",Maumelle,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,2002,Property Subtype,Warehouse",1/26/2018,11383777,$0.58 SF/Mo,Industrial,"3,000 SF",1 Space,AR,For Lease,Industrial,"[('Clinton National Airport', '24 min drive', '16.4 mi'), ('Port of Shreveport', '263 min drive', '230.1 mi'), ('UP-NORTH LITTLE ROCK-AR', '21 min drive', '14.6 mi')]",
415 N Bloomington St,"Fenced Lot,Security System,Signage","169,750 SF",Lowell,"Rental Rate,$3.25 /SF/YR,Rentable Building Area,169,750 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",7/5/2018,13078341,$0.27 SF/Mo,Industrial,"80,000 SF",1 Space,AR,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating - Gas"
407 N Goad Springs Rd,,"85,500 SF",Lowell,"Rental Rate,$7.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,15,000 SF,Rentable Building Area,85,500 SF,Property Type,Industrial,Year Built,2019",7/23/2018,13256483,$0.63 SF/Mo,Industrial,"15,000 - 85,500 SF",1 Space,AR,For Lease,Industrial,,
1509 E Main St,Fenced Lot,"110,000 SF",Russellville,"Rental Rate,$3.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,20,000 SF,Rentable Building Area,110,000 SF,Property Type,Industrial,Year Built,1980",4/4/2019,13653060,$0.25 SF/Mo,Industrial,"20,000 - 110,000 SF",1 Space,AR,For Lease,Industrial,"[('Port of Shreveport', '331 min drive', '293.2 mi'), ('UP-NORTH LITTLE ROCK-AR', '84 min drive', '75.3 mi')]","Lighting,Water"
Goad Springs Rd,,"100,000 SF",Lowell,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,100,000 SF,Min. Divisible,20,000 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",9/24/2018,13870378,$0.54 SF/Mo,Industrial,"20,000 - 100,000 SF",1 Space,AR,For Lease,Industrial,"[('Northwest Arkansas Regional Airport', '25 min drive', '11.5 mi'), ('Port of Shreveport', '449 min drive', '339.9 mi'), ('SPRINGDALE, ARKANSAS', '13 min drive', '6.8 mi')]",
5320 S Shackleford Rd,,"51,200 SF",Little Rock,"Rental Rate,$7.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,200 SF,Rentable Building Area,51,200 SF,Property Type,Industrial,Year Built,2019",6/10/2019,14495303,$0.58 SF/Mo,Industrial,"3,200 - 51,200 SF",2 Spaces,AR,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
8001 Assembly Ct,"Fenced Lot,Signage","91,000 SF",Little Rock,"Rental Rate,$3.00 /SF/YR,Rentable Building Area,91,000 SF,Property Type,Industrial,Year Built,1976,Property Subtype,Warehouse",9/18/2019,15243607,$0.25 SF/Mo,Industrial,"22,750 SF",1 Space,AR,For Lease,Industrial,"[('Clinton National Airport', '16 min drive', '11.0 mi'), ('Port of Shreveport', '249 min drive', '218.4 mi'), ('Goff Distribution Inc.', '13 min drive', '8.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
3005 W Hudson Rd,,"30,600 SF",Rogers,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,30,600 SF,Min. Divisible,4,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse",4/5/2019,15640889,$0.75 SF/Mo,Industrial,"4,000 - 30,600 SF",1 Space,AR,For Lease,Industrial,,
