address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
4409 SE 24th Ave,"Bus Line,Commuter Rail,Floor Drains,Property Manager on Site,Security System","63,000 SF",Portland,"Min. Divisible,500 SF,Rentable Building Area,63,000 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",9/10/2019,17158427,Rent Upon Request,Industrial,"500 - 5,000 SF",1 Space,OR,For Lease,Flex,"[('Portland International Airport', '25 min drive', '12.4 mi'), ('Port of Portland', '14 min drive', '6.3 mi'), ('UP-PORTLAND-OR-5424 SE MC', '5 min drive', '1.3 mi')]",
12055 NE Glenn Widing Dr,,"19,600 SF",Portland,"Property Type,Industrial,Rentable Building Area,19,600 SF,Property Subtype,Warehouse,Year Built,2007",9/11/2019,17172381,Rent Upon Request,Industrial,"3,673 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '10 min drive', '3.6 mi'), ('Port of Portland', '23 min drive', '13.5 mi'), ('GRESHAM TRANSFER, INC.-WOOD VILLAGE-OR', '14 min drive', '6.7 mi')]",
3250 NW Guam St,"Cooler,Skylights","80,358 SF",Portland,"Rental Rate,$6.60 /SF/YR,Rentable Building Area,80,358 SF,Property Type,Industrial,Year Built,1966,Property Subtype,Warehouse",9/13/2019,17192713,$0.55 SF/Mo,Industrial,"80,353 SF",1 Space,OR,For Lease,Industrial,,
3950 Kathryn Ave,"Fenced Lot,Signage,Yard","12,240 SF",Springfield,"Rental Rate,$7.80 /SF/YR,Rentable Building Area,12,240 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",9/18/2019,17232413,$0.65 SF/Mo,Industrial,"12,240 SF",1 Space,OR,For Lease,Industrial,"[('Eugene-Mahlon Sweet Field Airport', '37 min drive', '18.2 mi'), ('Port of Coos Bay, OR', '167 min drive', '119.4 mi'), ('A AND M RELOAD-EUGENE-OR', '15 min drive', '9.1 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
2257 Progress Way,Fenced Lot,"51,274 SF",Woodburn,"Property Type,Industrial,Rentable Building Area,51,274 SF,Property Subtype,Warehouse,Year Built,1972",3/26/2020,19001283,Rent Upon Request,Industrial,"51,274 SF",1 Space,OR,For Lease,Industrial,"[('Port of Portland', '46 min drive', '34.1 mi'), ('Skylane Farms', '6 min drive', '2.6 mi')]",Heating - Gas
9437 SW Tigard St,Bus Line,"20,210 SF",Portland,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,20,210 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",3/25/2020,18987585,$1.00 SF/Mo,Industrial,"3,000 SF",1 Space,OR,For Lease,Industrial,"[('Tigard Transit Center Commuter Rail (Westside Express Service)', '6 min walk', '0.3 mi'), ('Hall/Nimbus Commuter Rail (Westside Express Service)', '8 min drive', '2.7 mi'), ('Portland International Airport', '35 min drive', '18.0 mi'), ('Port of Portland', '22 min drive', '12.1 mi'), ('Holman Distribution Center of Oregon, Inc.', '22 min drive', '9.3 mi')]",
2502-2530 SE 8th Ave,"Bus Line,Commuter Rail,Signage","55,184 SF",Portland,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,55,184 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",3/23/2020,18960397,$1.25 SF/Mo,Industrial,"2,750 SF",1 Space,OR,For Lease,Office,"[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '17 min drive', '9.4 mi')]",
26100 SW 95th Ave,,"40,500 SF",Wilsonville,"Property Type,Industrial,Rentable Building Area,40,500 SF,Property Subtype,Warehouse,Year Built,1995",2/19/2020,18574167,Rent Upon Request,Industrial,"9,799 SF",1 Space,OR,For Lease,Industrial,"[('Wilsonville Commuter Rail (Westside Express Service)', '7 min drive', '2.0 mi'), ('Tualatin Commuter Rail (Westside Express Service)', '8 min drive', '3.9 mi'), ('Portland International Airport', '42 min drive', '24.6 mi'), ('Port of Portland', '29 min drive', '18.8 mi'), ('Holman Distribution Center of Oregon, Inc.', '30 min drive', '15.9 mi')]","Water - City Water,Sewer - City Sewer"
3009-3033 NE 172nd Pl,,"36,000 SF",Portland,"Rental Rate,$7.20 /SF/YR,Rentable Building Area,36,000 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse",7/26/2019,16735697,$0.60 SF/Mo,Industrial,"8,831 SF",1 Space,OR,For Lease,Industrial,,
10950 SW 5th St,Signage,"37,824 SF",Beaverton,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,37,824 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",2/21/2020,17451379,$0.85 SF/Mo,Industrial,"2,500 SF",1 Space,OR,For Lease,Industrial,"[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '5 min drive', '1.2 mi'), ('Hall/Nimbus Commuter Rail (Westside Express Service)', '7 min drive', '2.6 mi'), ('Portland International Airport', '35 min drive', '17.7 mi'), ('Port of Portland', '18 min drive', '9.7 mi'), ('BUSHNELL WAREHOUSING AND TRUCKING-PORTLAND-OR', '19 min drive', '10.2 mi')]",
807 NE Couch St,"Bus Line,Signage","9,870 SF",Portland,"Rental Rate,$16.00 /SF/YR,Rentable Building Area,9,870 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",11/25/2019,17813798,$1.33 SF/Mo,Industrial,"9,750 SF",1 Space,OR,For Lease,Industrial,"[('Convention Center Transit Stop', '(MAX Blue, MAX Green, MAX Red Lines)', '14 min walk'), ('0.7 mi', 'Lloyd Center/NE 11th Transit Stop', '(MAX Blue, MAX Green, MAX Red Lines)'), ('14 min walk', '0.7 mi', 'NE 7th Transit Stop'), ('(MAX Blue, MAX Green, MAX Red Lines)', '14 min walk', '0.7 mi'), ('Rose Quarter Transit Stop', '(MAX Blue, MAX Green, MAX Red Lines)', '16 min walk'), ('0.8 mi', 'Interstate/Rose Quarter Transit Stop', '(MAX Yellow Line)'), ('17 min walk', '0.9 mi', 'Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)'), ('19 min drive', '9.3 mi', 'Portland International Airport'), ('19 min drive', '8.3 mi', 'Port of Portland'), ('9 min drive', '3.3 mi', 'ARROW TRANSPORTATION CO.-PORTLAND-OR'), ('5 min drive', '1.6 mi')]",
565 Lloyd Ln,,"11,965 SF",Independence,"Rental Rate,$6.60 /SF/YR,Rentable Building Area,11,965 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse",3/23/2020,12770218,$0.55 SF/Mo,Industrial,"4,400 - 11,965 SF",2 Spaces,OR,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7910-7940 SW Nimbus Ave,Property Manager on Site,"30,395 SF",Beaverton,"Rental Rate,$11.52 /SF/YR,Rentable Building Area,30,395 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",8/21/2019,16992960,$0.96 SF/Mo,Industrial,"8,925 SF",1 Space,OR,For Lease,Industrial,"[('Hall/Nimbus Commuter Rail (Westside Express Service)', '10 min walk', '0.5 mi'), ('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '9 min drive', '3.0 mi'), ('Portland International Airport', '37 min drive', '20.1 mi'), ('Port of Portland', '21 min drive', '12.2 mi'), ('BUSHNELL WAREHOUSING AND TRUCKING-PORTLAND-OR', '22 min drive', '12.7 mi')]","Water - City Water,Sewer - City Sewer"
2227 SE 7th Ave,"Bus Line,Signage","22,004 SF",Portland,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,22,004 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",6/21/2019,16410546,$1.15 SF/Mo,Industrial,"5,692 SF",1 Space,OR,For Lease,Industrial,"[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '18 min drive', '9.7 mi'), ('Portland International Airport', '22 min drive', '9.3 mi'), ('Port of Portland', '11 min drive', '4.3 mi'), ('UP-PORTLAND-OR-19TH AND S', '3 min drive', '0.7 mi')]",
2535-2541 N Hayden Island Dr,"Property Manager on Site,Signage","31,534 SF",Portland,"Rental Rate,$9.60 /SF/YR,Rentable Building Area,31,534 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",1/7/2020,12969915,$0.80 SF/Mo,Industrial,"6,211 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '22 min drive', '9.9 mi'), ('Port of Vancouver', '13 min drive', '4.9 mi'), ('PENINSULA TERMINAL COMPANY-PORTLAND-OR', '6 min drive', '2.2 mi')]","Water - City Water,Sewer - City Sewer,Heating"
6427-6539 NE 59th Pl,"Bus Line,Signage","39,000 SF",Portland,"Rental Rate,$5.52 /SF/YR,Rentable Building Area,39,000 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",8/7/2018,13414878,$0.46 SF/Mo,Industrial,"30,000 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '9 min drive', '3.4 mi'), ('Port of Portland', '17 min drive', '8.9 mi'), ('UP-PORTLAND, OREGON-OR-9414 NORTH', '9 min drive', '4.2 mi')]",
120 SE Market St,"Bus Line,Fenced Lot","33,534 SF",Portland,"Min. Divisible,27,554 SF,Rentable Building Area,33,534 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",9/5/2018,13701803,Rent Upon Request,Industrial,"27,554 - 33,354 SF",1 Space,OR,For Lease,Industrial,"[('Yamhill District Transit Stop', '(MAX Blue, MAX Red Lines)', '18 min walk'), ('0.9 mi', 'SW 1st & Harrison Transit Stop', '(Portland Streetcar)'), ('20 min walk', '1.0 mi', 'SW Harrison Street Transit Stop'), ('(Portland Streetcar)', '20 min walk', '1.0 mi'), ('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '18 min drive', '8.7 mi'), ('Portland International Airport', '22 min drive', '9.2 mi'), ('Port of Portland', '10 min drive', '4.1 mi'), ('ARROW TRANSPORTATION CO.-PORTLAND-OR', '4 min drive', '0.9 mi')]",
26100 SW 95th Ave,,"40,500 SF",Wilsonville,"Property Type,Industrial,Rentable Building Area,40,500 SF,Property Subtype,Warehouse,Year Built,1995",10/16/2019,17467871,Rent Upon Request,Industrial,"9,799 SF",1 Space,OR,For Lease,Industrial,"[('Wilsonville Commuter Rail (Westside Express Service)', '7 min drive', '2.0 mi'), ('Tualatin Commuter Rail (Westside Express Service)', '8 min drive', '3.9 mi'), ('Portland International Airport', '42 min drive', '24.6 mi'), ('Port of Portland', '29 min drive', '18.8 mi'), ('Holman Distribution Center of Oregon, Inc.', '30 min drive', '15.9 mi')]","Water - City Water,Sewer - City Sewer"
5976 SE Alexander St,"Bus Line,Signage","12,580 SF",Hillsboro,"Rental Rate,$11.00 /SF/YR,Rentable Building Area,12,580 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",10/7/2019,17391815,$0.92 SF/Mo,Industrial,"6,300 SF",1 Space,OR,For Lease,Industrial,"[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '13 min drive', '6.2 mi'), ('Hall/Nimbus Commuter Rail (Westside Express Service)', '17 min drive', '8.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
2870 SE 75th Ave,,"2,128 SF",Hillsboro,"Rental Rate,$16.92 /SF/YR,Rentable Building Area,2,128 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse",10/1/2019,17388104,$1.41 SF/Mo,Industrial,"1,064 SF",1 Space,OR,For Lease,Industrial,"[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '12 min drive', '5.4 mi'), ('Hall/Nimbus Commuter Rail (Westside Express Service)', '16 min drive', '7.7 mi'), ('Portland International Airport', '43 min drive', '22.6 mi'), ('Port of Portland', '27 min drive', '14.6 mi'), ('STEWART STILES TRUCK LINE, INC.-CORNELIUS-OR', '18 min drive', '8.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
11401 SE Jennifer St,"Skylights,Yard","70,000 SF",Clackamas,"Property Type,Industrial,Rentable Building Area,70,000 SF,Property Subtype,Warehouse,Year Built,1983",10/11/2019,16994764,Rent Upon Request,Industrial,"69,888 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '26 min drive', '16.5 mi'), ('Port of Portland', '27 min drive', '15.9 mi'), ('HOLMAN DISTRIBUTION CENTER OF OREGON, INC.-CLACKAM', '1 min drive', '0.2 mi')]",
48 SE Bridgeford Blvd,"24 Hour Access,Courtyard,Air Conditioning","46,174 SF",Bend,"Property Type,Industrial,Rentable Building Area,46,174 SF,Property Subtype,Warehouse,Year Built,2008",1/17/2020,14506731,Rent Upon Request,Industrial,130 SF,1 Space,OR,For Lease,Industrial,,
13950 SW Galbreath Dr,Signage,"21,450 SF",Sherwood,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,21,450 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",1/16/2020,14512236,$1.05 SF/Mo,Industrial,"1,950 SF",1 Space,OR,For Lease,Industrial,"[('Tualatin Commuter Rail (Westside Express Service)', '8 min drive', '3.7 mi'), ('Wilsonville Commuter Rail (Westside Express Service)', '16 min drive', '7.1 mi'), ('Portland International Airport', '44 min drive', '24.6 mi'), ('Port of Portland', '31 min drive', '18.8 mi'), ('Holman Distribution Center of Oregon, Inc.', '32 min drive', '15.9 mi')]","Water - City Water,Sewer - City Sewer"
10764-10778 SW Manhasset Dr,"Signage,Skylights","39,500 SF",Tualatin,"Property Type,Industrial,Rentable Building Area,39,500 SF,Property Subtype,Warehouse,Year Built,2005",12/14/2018,14638067,Rent Upon Request,Industrial,"24,000 SF",1 Space,OR,For Lease,Industrial,"[('Tualatin Commuter Rail (Westside Express Service)', '5 min drive', '1.6 mi'), ('Tigard Transit Center Commuter Rail (Westside Express Service)', '14 min drive', '5.7 mi'), ('Portland International Airport', '41 min drive', '22.5 mi'), ('Port of Portland', '28 min drive', '16.7 mi'), ('Holman Distribution Center of Oregon, Inc.', '28 min drive', '13.8 mi')]",
17401 NE Halsey St,"Bus Line,Fenced Lot,Signage","260,000 SF",Portland,"Min. Divisible,3,300 SF,Rentable Building Area,260,000 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse,Industrial Distribution",2/21/2020,14762358,Rent Upon Request,Industrial,"3,300 - 43,508 SF",2 Spaces,OR,For Lease,"Office, Industrial","[('Portland International Airport', '16 min drive', '7.7 mi'), ('Port of Portland', '23 min drive', '15.2 mi'), ('GRESHAM TRANSFER, INC.-WOOD VILLAGE-OR', '7 min drive', '4.0 mi')]","Lighting,Gas - Natural,Water,Sewer"
4000 NW St Helens Rd,,"70,999 SF",Portland,"Rental Rate,$8.16 /SF/YR,Rentable Building Area,70,999 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",3/21/2019,15509514,$0.68 SF/Mo,Industrial,"11,000 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '25 min drive', '12.8 mi'), ('Port of Portland', '5 min drive', '1.8 mi'), ('BNSF-PORTLAND-OR', '2 min drive', '0.6 mi')]",
1330 Front St NE,"Bus Line,Signage","33,125 SF",Salem,"Rental Rate,$6.60 /SF/YR,Rentable Building Area,33,125 SF,Property Type,Industrial,Cross Streets,Gaines Street,Property Subtype,Warehouse",4/17/2019,15764310,$0.55 SF/Mo,Industrial,"33,125 SF",1 Space,OR,For Lease,Industrial,"[('Port of Portland', '64 min drive', '48.2 mi'), ('CASCADE WAREHOUSE CO., INC.-SALEM-OR', '1 min drive', '0.2 mi')]",
1551 SE Lyle St,"Fenced Lot,Yard","54,000 SF",Dallas,"Rental Rate,$3.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,600 SF,Rentable Building Area,54,000 SF,Property Type,Industrial,Year Built/Renovated,1940/2013",4/25/2019,15870657,$0.25 SF/Mo,Industrial,"3,600 - 54,000 SF",1 Space,OR,For Lease,Industrial,"[('Port of Portland', '89 min drive', '63.9 mi'), ('CASCADE WAREHOUSE CO., INC.-SALEM-OR', '26 min drive', '16.1 mi')]","Lighting,Gas,Water,Sewer,Heating"
1150 S 12th Ave,"Fenced Lot,Yard","7,000 SF",Cornelius,"Rental Rate,$27.60 /SF/YR,Rentable Building Area,7,000 SF,Property Type,Industrial,Year Built,1943,Property Subtype,Warehouse",4/29/2019,15899697,$2.30 SF/Mo,Industrial,"7,000 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '58 min drive', '31.3 mi'), ('Port of Portland', '42 min drive', '23.4 mi'), ('STEWART STILES TRUCK LINE, INC.-CORNELIUS-OR', '4 min drive', '1.2 mi')]","Lighting - Fluorescent,Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
6424-6440 NE 59th Pl,"Bus Line,Signage","44,380 SF",Portland,"Rental Rate,$7.44 /SF/YR,Rentable Building Area,44,380 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",5/2/2019,15935697,$0.62 SF/Mo,Industrial,"12,340 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '9 min drive', '3.3 mi'), ('Port of Portland', '17 min drive', '8.9 mi'), ('UP-PORTLAND, OREGON-OR-9414 NORTH', '9 min drive', '4.1 mi')]",
1200-1204 NE 8th St,,"6,840 SF",Gresham,"Rental Rate,$14.84 /SF/YR,Rentable Building Area,6,840 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",5/6/2019,15967912,$1.24 SF/Mo,Industrial,"2,588 SF",1 Space,OR,For Lease,Flex,,
2233 NE 244th Ave,,"23,060 SF",Troutdale,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,000 SF,Rentable Building Area,23,060 SF,Property Type,Industrial,Year Built,1988",10/4/2019,16262247,$1.00 SF/Mo,Industrial,"3,000 - 7,375 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '20 min drive', '12.4 mi'), ('Port of Portland', '27 min drive', '17.8 mi'), ('GRESHAM TRANSFER, INC.-WOOD VILLAGE-OR', '3 min drive', '1.1 mi')]",
5500 SE Alexander St,"Bus Line,Signage","17,048 SF",Hillsboro,"Rental Rate,$8.69 /SF/YR,Rentable Building Area,17,048 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse",8/6/2019,16835163,$0.72 SF/Mo,Industrial,"17,048 SF",1 Space,OR,For Lease,Industrial,"[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '14 min drive', '6.5 mi'), ('Hall/Nimbus Commuter Rail (Westside Express Service)', '18 min drive', '8.8 mi'), ('Portland International Airport', '45 min drive', '23.7 mi'), ('Port of Portland', '29 min drive', '15.7 mi'), ('STEWART STILES TRUCK LINE, INC.-CORNELIUS-OR', '17 min drive', '7.8 mi')]",
1835 N Flint Ave,"Bus Line,Fenced Lot,Signage","7,350 SF",Portland,"Property Type,Industrial,Year Built,1943,Property Subtype,Warehouse,Cross Streets,n hancock street,Rentable Building Area,7,350 SF",10/22/2019,17525018,Rent Upon Request,Industrial,"7,350 SF",1 Space,OR,For Lease,Industrial,"[('Interstate/Rose Quarter Transit Stop', '11 min walk', '0.5 mi'), ('Rose Quarter Transit Stop', '11 min walk', '0.6 mi'), ('Albina/Mississippi Transit Stop', '14 min walk', '0.7 mi'), ('Convention Center Transit Stop', '14 min walk', '0.7 mi'), ('NE 7th Transit Stop', '18 min walk', '0.9 mi'), ('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '18 min drive', '9.3 mi'), ('Portland International Airport', '21 min drive', '9.2 mi'), ('Port of Portland', '7 min drive', '2.6 mi'), ('CARGILL, INC.-PORTLAND-OR', '4 min drive', '1.0 mi')]",
19365 SW 89th Ave,Signage,"9,263 SF",Tualatin,"Property Type,Industrial,Rentable Building Area,9,263 SF,Property Subtype,Warehouse,Year Built,1967",1/10/2020,18148106,Rent Upon Request,Industrial,"9,263 SF",1 Space,OR,For Lease,Industrial,"[('Tualatin Commuter Rail (Westside Express Service)', '9 min walk', '0.4 mi'), ('Tigard Transit Center Commuter Rail (Westside Express Service)', '11 min drive', '4.6 mi'), ('Portland International Airport', '38 min drive', '21.4 mi'), ('Port of Portland', '25 min drive', '15.6 mi'), ('Holman Distribution Center of Oregon, Inc.', '25 min drive', '12.7 mi')]",
5765-5787 NE 59th Pl,,"31,500 SF",Portland,"Rental Rate,$12.48 /SF/YR,Property Subtype,Warehouse,Total Space Available,12,837 SF,Rentable Building Area,31,500 SF,Max. Contiguous,7,427 SF,Year Built,1988,Property Type,Industrial",7/9/2019,4050946,$1.04 SF/Mo,Industrial,"1,800 - 12,837 SF",4 Spaces,OR,For Lease,Industrial,"[('Portland International Airport', '10 min drive', '3.5 mi'), ('Port of Portland', '17 min drive', '8.6 mi'), ('UP-PORTLAND, OREGON-OR-9414 NORTH', '9 min drive', '4.0 mi')]","Water - City Water,Sewer - City Sewer"
320 NW Hoyt St,,"30,000 SF",Portland,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,1925,Property Subtype,Warehouse",5/15/2009,4223521,$0.70 SF/Mo,Industrial,"10,000 - 30,000 SF",3 Spaces,OR,For Lease,Industrial,"[('Union Station/NW 5th & Glisan', '(MAX Green Line, MAX Yellow Line, Portland Vintage Trolley)', '3 min walk'), ('0.1 mi', 'Union Station/NW 6th & Hoyt', '(MAX Green Line, MAX Yellow Line, Portland Vintage Trolley)'), ('4 min walk', '0.2 mi', 'Old Town/Chinatown Transit Stop'), ('6 min walk', '0.3 mi', 'NW 5th & Couch Transit Stop'), ('(MAX Green Line, MAX Yellow Line, Portland Vintage Trolley)', '6 min walk', '0.3 mi'), ('NW 6th & Davis Transit Stop', '(MAX Green Line, MAX Yellow Line, Portland Vintage Trolley)', '7 min walk'), ('0.3 mi', 'Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '17 min drive'), ('8.7 mi', 'Portland International Airport', '21 min drive'), ('9.1 mi', 'Port of Portland', '7 min drive'), ('2.4 mi', 'CARGILL, INC.-PORTLAND-OR', '6 min drive'), ('1.8 mi',)]",
3600 Crates Way,"24 Hour Access,Property Manager on Site","34,180 SF",The Dalles,"Rental Rate,$7.80 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,500 SF,Rentable Building Area,34,180 SF,Property Type,Industrial,Year Built,2007",4/12/2019,4236291,$0.65 SF/Mo,Industrial,"2,500 - 5,000 SF",1 Space,OR,For Lease,Industrial,"[('Port of Vancouver', '111 min drive', '87.5 mi'), ('PELLISSIER TRUCKING, INC.-DALLASPORT-WA', '12 min drive', '7.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7911 NE 33rd Dr,,"110,000 SF",Portland,"Rental Rate,$7.20 - $10.05 /SF/YR,Rentable Building Area,110,000 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",1/16/2020,5238372,$0.60 - $0.84 SF/Mo,Industrial,"3,750 - 17,247 SF",3 Spaces,OR,For Lease,Industrial,"[('Portland International Airport', '13 min drive', '5.5 mi'), ('Port of Portland', '15 min drive', '7.4 mi'), ('UP-PORTLAND, OREGON-OR-9414 NORTH', '6 min drive', '2.8 mi')]","Water - City Water,Sewer - City Sewer"
12055 NE Glenn Widing Dr,,"19,600 SF",Portland,"Rental Rate,$12.25 /SF/YR,Rentable Building Area,19,600 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",4/6/2020,7139609,$1.02 SF/Mo,Industrial,"7,346 SF",2 Spaces,OR,For Lease,"Office, Industrial","[('Portland International Airport', '10 min drive', '3.6 mi'), ('Port of Portland', '23 min drive', '13.5 mi'), ('GRESHAM TRANSFER, INC.-WOOD VILLAGE-OR', '14 min drive', '6.7 mi')]",
10750 SW Denney Rd,Signage,"52,800 SF",Beaverton,"Min. Divisible,33,600 SF,Rentable Building Area,52,800 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",4/18/2017,7469427,Rent Upon Request,Industrial,"33,600 - 43,200 SF",1 Space,OR,For Lease,Industrial,"[('Hall/Nimbus Commuter Rail (Westside Express Service)', '4 min drive', '1.2 mi'), ('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '7 min drive', '2.4 mi'), ('Portland International Airport', '36 min drive', '18.9 mi'), ('Port of Portland', '19 min drive', '10.9 mi'), ('BUSHNELL WAREHOUSING AND TRUCKING-PORTLAND-OR', '20 min drive', '11.4 mi')]",
19350 SW 89th Ave,"Fenced Lot,Signage","14,000 SF",Tualatin,"Rental Rate,$11.20 /SF/YR,Property Subtype,Warehouse,Office Building,Property Type,Industrial,Rentable Building Area,14,000 SF",10/14/2014,8659462,$0.93 SF/Mo,Industrial,"3,000 SF",1 Space,OR,For Lease,Office,"[('Tualatin Commuter Rail (Westside Express Service)', '9 min walk', '0.4 mi'), ('Tigard Transit Center Commuter Rail (Westside Express Service)', '11 min drive', '4.6 mi'), ('Portland International Airport', '38 min drive', '21.4 mi'), ('Port of Portland', '25 min drive', '15.6 mi'), ('Holman Distribution Center of Oregon, Inc.', '25 min drive', '12.7 mi')]","Water - City Water,Sewer - City Sewer"
9011-9089 SE Jannsen Rd,,"64,039 SF",Clackamas,"Rental Rate,$7.80 /SF/YR,Rentable Building Area,64,039 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",2/19/2020,14825240,$0.65 SF/Mo,Industrial,"1,560 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '25 min drive', '15.3 mi'), ('Port of Portland', '27 min drive', '14.8 mi'), ('HOLMAN DISTRIBUTION CENTER OF OREGON, INC.-CLACKAM', '5 min drive', '2.0 mi')]",
2270 NW Aviation Dr,"Fenced Lot,Signage","6,500 SF",Roseburg,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,6,500 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",4/29/2019,9150297,$1.00 SF/Mo,Industrial,"3,500 SF",1 Space,OR,For Lease,Office,"[('Port of Coos Bay, OR', '126 min drive', '85.9 mi'), ('PML FOREST PRODUCTS-GRANTS PASS-OR', '87 min drive', '70.1 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
20746 SW Olds Pl,,"24,000 SF",Sherwood,"Rental Rate,$13.56 /SF/YR,Rentable Building Area,24,000 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",5/9/2019,9626787,$1.13 SF/Mo,Industrial,"1,100 - 12,590 SF",5 Spaces,OR,For Lease,Industrial,"[('Tualatin Commuter Rail (Westside Express Service)', '8 min drive', '3.9 mi'), ('Wilsonville Commuter Rail (Westside Express Service)', '16 min drive', '7.4 mi')]",
1019 SE 10th Ave,"Bus Line,Signage","40,000 SF",Portland,"Rental Rate,$33.00 /SF/YR,Rentable Building Area,40,000 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse,Cross Streets,se Yamhill street",12/19/2017,11022792,$2.75 SF/Mo,Industrial,"38,000 SF",1 Space,OR,For Lease,Office,"[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '18 min drive', '9.3 mi'), ('Portland International Airport', '21 min drive', '8.6 mi'), ('Port of Portland', '10 min drive', '3.9 mi'), ('UP-PORTLAND-OR-19TH AND S', '4 min drive', '1.2 mi')]",
