address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
654 Gotham Pky,,"20,228 SF",Carlstadt,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,20,228 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",1/17/2019,14897146,$0.83 SF/Mo,Industrial,"13,014 SF",1 Space,NJ,For Lease,Industrial,"[('Wood Ridge Commuter Rail (Pascack Valley Line)', '5 min drive', '2.5 mi'), ('Rutherford Commuter Rail (Bergen County/Port Jervis Line)', '5 min drive', '2.7 mi'), ('Newark Liberty International Airport', '29 min drive', '15.7 mi'), ('La Guardia Airport', '28 min drive', '18.1 mi'), ('John F. Kennedy International Airport', '38 min drive', '26.0 mi'), ('NY - Red Hook Container Terminal', '27 min drive', '15.0 mi'), ('Marschall Warehouse', '7 min drive', '3.4 mi')]","Water - City Water,Sewer - City Sewer"
575 Prospect St,,"196,500 SF",Lakewood,"Rental Rate,$9.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,21,000 SF,Rentable Building Area,196,500 SF,Property Type,Industrial,Year Built,2000",1/21/2019,14936730,$0.75 SF/Mo,Industrial,"21,000 - 24,000 SF",1 Space,NJ,For Lease,Industrial,"[('New York Container Terminal', '65 min drive', '46.6 mi'), ('National Distribution Centers', '48 min drive', '28.0 mi')]",
1578 Sussex Tpke,,"100,000 SF",Randolph,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,100,000 SF,Property Type,Industrial,Year Built,2002,Property Subtype,Warehouse",3/2/2020,14943564,$0.71 SF/Mo,Industrial,"70,000 SF",1 Space,NJ,For Lease,Industrial,"[('Dover Commuter Rail (Morris & Essex Morristown, Montclair-Boonton Lines)', '10 min drive', '5.4 mi'), ('Mount Arlington Commuter Rail (Morris & Essex Morristown, Montclair-Boonton Lines)', '10 min drive', '5.5 mi'), ('Newark Liberty International Airport', '50 min drive', '33.6 mi'), ('Maher Terminal', '45 min drive', '34.1 mi'), ('MHF, Inc.', '19 min drive', '12.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
101 E Main St,Property Manager on Site,"206,229 SF",Little Falls,"Rental Rate,$20.00 /SF/YR,Rentable Building Area,206,229 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse",1/31/2020,14983969,$1.67 SF/Mo,Industrial,"2,750 - 29,900 SF",2 Spaces,NJ,For Lease,"Retail, Industrial","[('Great Notch Commuter Rail (Montclair-Boonton Line)', '16 min walk', '0.8 mi'), ('Little Falls Commuter Rail (Montclair-Boonton Line)', '19 min walk', '0.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
382 Main St,"24 Hour Access,Signage,Storage Space","17,500 SF",Hackensack,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,17,500 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",5/8/2018,12500593,$0.71 SF/Mo,Industrial,"7,500 SF",1 Space,NJ,For Lease,Industrial,"[('Anderson Street Commuter Rail (Pascack Valley Line)', '10 min walk', '0.5 mi'), ('Essex Street Commuter Rail (Pascack Valley Line)', '4 min drive', '1.7 mi'), ('La Guardia Airport', '26 min drive', '17.5 mi'), ('Newark Liberty International Airport', '35 min drive', '19.3 mi'), ('Westchester County Airport', '46 min drive', '36.3 mi'), ('NY - Red Hook Container Terminal', '33 min drive', '23.2 mi'), ('NEW YORK, SUSQUEHANNA AND WESTERN', '8 min drive', '3.8 mi')]","Gas,Water - City Water,Sewer - City Sewer"
104 New Era Dr,,"30,324 SF",South Plainfield,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,30,324 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",12/7/2018,12580335,$0.83 SF/Mo,Industrial,"5,000 SF",1 Space,NJ,For Lease,Flex,"[('Dunellen Commuter Rail (Raritan Valley Line)', '8 min drive', '2.7 mi'), ('Plainfield Commuter Rail (Raritan Valley Line)', '10 min drive', '3.7 mi'), ('Newark Liberty International Airport', '44 min drive', '21.9 mi'), ('Trenton Mercer Airport', '61 min drive', '36.8 mi'), ('New York Container Terminal', '33 min drive', '22.5 mi'), ('BASS TRANSPORTATION- SOUTH PLAINFEILD-NJ', '7 min drive', '2.2 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
2 Meridian Rd,,"42,000 SF",Eatontown,"Rental Rate,$9.50 - $12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,800 SF,Rentable Building Area,42,000 SF,Property Type,Industrial,Year Built,1983",2/28/2020,12600007,$0.79 - $1.00 SF/Mo,Industrial,"1,800 - 25,691 SF",4 Spaces,NJ,For Lease,"Office, Industrial","[('Elberon Commuter Rail (North Jersey Coast Line)', '11 min drive', '4.5 mi'), ('Monmouth Park Commuter Rail (North Jersey Coast Line)', '9 min drive', '5.0 mi'), ('Newark Liberty International Airport', '64 min drive', '44.2 mi'), ('New York Container Terminal', '52 min drive', '39.0 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-CARTERET', '43 min drive', '33.0 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
240-250 Moonachie Ave,Property Manager on Site,"147,966 SF",Moonachie,"Rental Rate,$12.50 - $14.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,9,600 SF,Rentable Building Area,147,966 SF,Property Type,Industrial,Year Built,1958",1/29/2019,12650535,$1.04 - $1.17 SF/Mo,Industrial,"9,600 - 96,600 SF",2 Spaces,NJ,For Lease,Industrial,"[('Teterboro Commuter Rail (Pascack Valley Line)', '6 min drive', '3.1 mi'), ('Wood Ridge Commuter Rail (Pascack Valley Line)', '7 min drive', '4.2 mi'), ('Newark Liberty International Airport', '30 min drive', '16.3 mi'), ('La Guardia Airport', '27 min drive', '17.5 mi'), ('John F. Kennedy International Airport', '38 min drive', '26.6 mi'), ('NY - Red Hook Container Terminal', '27 min drive', '15.6 mi'), ('Marschall Warehouse', '5 min drive', '2.4 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
155 Mcbride Ave,"Bus Line,Fenced Lot","65,586 SF",Paterson,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,65,586 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",6/5/2018,12762421,$0.54 SF/Mo,Industrial,"1,800 SF",1 Space,NJ,For Lease,Industrial,"[('Paterson Commuter Rail (Main/Port Jervis Line)', '20 min walk', '1.0 mi'), ('Hawthorne Commuter Rail (Main/Port Jervis Line)', '7 min drive', '3.2 mi'), ('Newark Liberty International Airport', '36 min drive', '20.5 mi'), ('La Guardia Airport', '35 min drive', '25.4 mi'), ('Westchester County Airport', '55 min drive', '44.1 mi'), ('Port Newark Container Terminal', '32 min drive', '20.9 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '4 min drive', '1.9 mi')]","Water - Well,Sewer - City Sewer,Heating - Gas"
161 Woodbine St,,"65,000 SF",Bergenfield,"Rental Rate,$15.00 /SF/YR,Property Subtype,Warehouse,Total Space Available,12,200 SF,Rentable Building Area,65,000 SF,Max. Contiguous,9,300 SF,Year Built,1970,Property Type,Industrial",1/21/2020,12806015,$1.25 SF/Mo,Industrial,"2,628 - 12,200 SF",3 Spaces,NJ,For Lease,Industrial,"[('New Bridge Landing Commuter Rail (Pascack Valley Line)', '5 min drive', '2.2 mi'), ('River Edge Commuter Rail (Pascack Valley Line)', '6 min drive', '2.9 mi'), ('La Guardia Airport', '26 min drive', '16.6 mi'), ('Newark Liberty International Airport', '37 min drive', '21.0 mi'), ('Westchester County Airport', '46 min drive', '35.4 mi'), ('NY - Red Hook Container Terminal', '33 min drive', '22.4 mi'), ('NEW YORK, SUSQUEHANNA AND WESTERN', '11 min drive', '5.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
333 North St,,"221,000 SF",Teterboro,"Rental Rate,$8.75 /SF/YR,Rentable Building Area,221,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",6/19/2018,12937273,$0.73 SF/Mo,Industrial,"94,661 SF",1 Space,NJ,For Lease,Industrial,"[('Teterboro Commuter Rail (Pascack Valley Line)', '12 min walk', '0.6 mi'), ('Essex Street Commuter Rail (Pascack Valley Line)', '5 min drive', '2.0 mi'), ('La Guardia Airport', '26 min drive', '17.1 mi'), ('Newark Liberty International Airport', '34 min drive', '18.7 mi'), ('John F. Kennedy International Airport', '39 min drive', '28.4 mi'), ('NY - Red Hook Container Terminal', '33 min drive', '18.6 mi'), ('Marschall Warehouse', '4 min drive', '1.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
180 W Westfield Ave,,"80,000 SF",Roselle Park,"Rental Rate,$9.00 - $18.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,350 SF,Rentable Building Area,80,000 SF,Property Type,Industrial,Year Built,1940",11/9/2019,12939586,$0.75 - $1.50 SF/Mo,Industrial,"350 - 22,970 SF",9 Spaces,NJ,For Lease,"Office, Industrial","[('Roselle Park Commuter Rail (Raritan Valley Line)', '15 min walk', '0.7 mi'), ('Cranford Commuter Rail (Raritan Valley Line)', '6 min drive', '2.3 mi'), ('Newark Liberty International Airport', '23 min drive', '9.3 mi'), ('La Guardia Airport', '43 min drive', '29.8 mi'), ('John F. Kennedy International Airport', '50 min drive', '34.6 mi'), ('New York Container Terminal', '13 min drive', '7.2 mi'), ('Construction & Marine Equipment Co., Inc', '13 min drive', '5.4 mi')]",
1001 Lower Landing Rd,,"36,000 SF",Blackwood,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,36,000 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",11/21/2018,12968335,$0.42 SF/Mo,Industrial,"4,000 - 16,000 SF",3 Spaces,NJ,For Lease,Industrial,"[('Lindenwold (NJT) Commuter Rail (Atlantic City Line)', '11 min drive', '5.5 mi'), ('Cherry Hill Commuter Rail (Atlantic City Line)', '17 min drive', '9.2 mi'), ('Philadelphia International Airport', '28 min drive', '17.2 mi'), ('New Castle County Airport', '52 min drive', '37.9 mi'), ('South Jersey Port', '16 min drive', '9.9 mi'), ('Pattison Avenue Warehouse', '15 min drive', '10.0 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
41-45 Lewis Ave,"24 Hour Access,Commuter Rail,Fenced Lot,Metro/Subway,Security System,Signage,Storage Space,Air Conditioning","2,827 SF",Jersey City,"Rental Rate,$24.00 /SF/YR,Rentable Building Area,2,827 SF,Property Type,Industrial,Year Built,1900,Property Subtype,Warehouse",7/2/2018,13033640,$2.00 SF/Mo,Industrial,"1,500 SF",1 Space,NJ,For Lease,Industrial,"[('Journal Square Transit Stop', '20 min walk', '1.0 mi'), ('Hoboken Terminal Commuter Rail (North Jersey Coast Line, Morris & Essex Morristown Line, Raritan Valley Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '7 min drive', '3.0 mi'), ('Secaucus Junction Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '8 min drive', '3.0 mi'), ('Newark Liberty International Airport', '21 min drive', '8.7 mi'), ('La Guardia Airport', '26 min drive', '16.5 mi'), ('John F. Kennedy International Airport', '35 min drive', '19.6 mi'), ('GCT Bayonne', '14 min drive', '8.4 mi'), ('NS-CROXTON-NJ', '4 min drive', '1.5 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
920 State Route 33,,"36,000 SF",Freehold,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,36,000 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",8/26/2019,13158368,$0.67 SF/Mo,Industrial,"3,659 - 14,565 SF",2 Spaces,NJ,For Lease,Industrial,,
23 Carol St,"Fenced Lot,Property Manager on Site","39,600 SF",Clifton,"Rental Rate,$8.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,13,200 SF,Rentable Building Area,39,600 SF,Property Type,Industrial,Year Built,1954",7/16/2018,13182932,$0.71 SF/Mo,Industrial,"13,200 - 19,600 SF",1 Space,NJ,For Lease,Industrial,"[('Delawanna Commuter Rail (Main/Port Jervis Line)', '4 min drive', '1.0 mi'), ('Passaic Commuter Rail (Main/Port Jervis Line)', '4 min drive', '1.5 mi'), ('Newark Liberty International Airport', '26 min drive', '13.2 mi'), ('La Guardia Airport', '30 min drive', '20.5 mi'), ('John F. Kennedy International Airport', '40 min drive', '28.3 mi'), ('Port Newark Container Terminal', '22 min drive', '13.6 mi'), ('THE ABRACHEM GROUP-CLINTON-NJ', '2 min drive', '0.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1437 E State St,"Bus Line,Fenced Lot,Security System,Yard,Air Conditioning","66,575 SF",Hamilton,"Rental Rate,$3.55 /SF/YR,Property Subtype,Warehouse,Min. Divisible,14,405 SF,Rentable Building Area,66,575 SF,Property Type,Industrial,Year Built,1972",7/19/2018,13216191,$0.30 SF/Mo,Industrial,"14,405 - 66,575 SF",1 Space,NJ,For Lease,Industrial,"[('Trenton Transit Center (NJT) Commuter Rail (Northeast Corridor Line, River LINE, Northeast Corridor Line, River LINE)', '5 min drive', '1.4 mi'), ('Hamilton Commuter Rail (Northeast Corridor Line)', '6 min drive', '2.5 mi'), ('Trenton Mercer Airport', '16 min drive', '7.0 mi'), ('Port of Philadelphia', '47 min drive', '30.8 mi'), ('J. Lestician Warehouse Inc.', '4 min drive', '1.0 mi')]","Lighting,Gas,Heating"
33 Ludwig St,"Cooler,Freezer (Space)","10,500 SF",Little Ferry,"Rental Rate,$13.00 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,10,500 SF",7/20/2018,13229635,$1.08 SF/Mo,Industrial,"3,000 SF",1 Space,NJ,For Lease,Industrial,"[('Teterboro Commuter Rail (Pascack Valley Line)', '5 min drive', '2.3 mi'), ('Wood Ridge Commuter Rail (Pascack Valley Line)', '9 min drive', '5.4 mi'), ('La Guardia Airport', '24 min drive', '15.8 mi'), ('Newark Liberty International Airport', '31 min drive', '17.6 mi'), ('John F. Kennedy International Airport', '37 min drive', '27.1 mi'), ('NY - Red Hook Container Terminal', '29 min drive', '16.9 mi'), ('Marschall Warehouse', '4 min drive', '1.7 mi')]",Heating - Gas
3160 Bordentown Ave,"Property Manager on Site,Air Conditioning","43,160 SF",Old Bridge,"Rental Rate,$7.85 /SF/YR,Rentable Building Area,43,160 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",7/31/2018,13332829,$0.65 SF/Mo,Industrial,"16,000 SF",1 Space,NJ,For Lease,Industrial,"[('South Amboy Commuter Rail (North Jersey Coast Line)', '10 min drive', '3.5 mi'), ('Perth Amboy Commuter Rail (North Jersey Coast Line)', '13 min drive', '6.5 mi'), ('Newark Liberty International Airport', '42 min drive', '24.7 mi'), ('Trenton Mercer Airport', '61 min drive', '38.4 mi'), ('New York Container Terminal', '29 min drive', '19.5 mi'), ('Metroplex Distributors', '17 min drive', '10.2 mi')]","Gas - Natural,Water - City Water,Sewer - Septic Field,Heating - Gas"
7001 Anpesil Dr,"24 Hour Access,Bus Line,Conferencing Facility,Property Manager on Site,Security System","205,000 SF",North Bergen,"Rental Rate,$17.28 /SF/YR,Property Subtype,Warehouse,Min. Divisible,250 SF,Rentable Building Area,205,000 SF,Property Type,Industrial,Year Built,1963",8/30/2019,13355210,$1.44 SF/Mo,Industrial,"250 - 5,000 SF",1 Space,NJ,For Lease,Industrial,"[('Tonnelle Avenue Transit Stop', '(Tonnelle Avenue-Hoboken Terminal, West Side Avenue-Tonnelle Avenue)', '19 min walk'), ('1.0 mi', 'Secaucus Junction Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '15 min drive'), ('5.1 mi', 'New York Penn Station (NJT) Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Montclair-Boonton Line, Morris & Essex Gladstone Branch)', '14 min drive'), ('6.2 mi', 'Newark Liberty International Airport', '20 min drive'), ('14.1 mi', 'La Guardia Airport', '28 min drive'), ('15.1 mi', 'John F. Kennedy International Airport', '34 min drive'), ('21.9 mi',)]",
17-61 Blanchard St,,"200,000 SF",Newark,"Rental Rate,$2.89 - $10.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,500 SF,Rentable Building Area,200,000 SF,Property Type,Industrial,Year Built,1910",12/12/2019,13368812,$0.24 - $0.88 SF/Mo,Industrial,"4,500 - 53,500 SF",4 Spaces,NJ,For Lease,Industrial,"[('Newark Penn Station Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Raritan Valley Line, Grove Street - Newark Penn Station, Broad Street Station - Newark Penn Station)', '4 min drive', '2.0 mi'), ('Newark Broad Street Commuter Rail (Morris & Essex Morristown Line, Montclair-Boonton Line, Morris & Essex Gladstone Branch)', '7 min drive', '3.9 mi')]",
18 Culnen Dr,,"68,466 SF",Branchburg,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,68,466 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",8/6/2018,13408919,$0.63 SF/Mo,Industrial,"22,200 - 68,466 SF",2 Spaces,NJ,For Lease,Industrial,"[('North Branch Commuter Rail (Raritan Valley Line)', '10 min drive', '4.0 mi'), ('White House Commuter Rail (Raritan Valley Line)', '11 min drive', '4.9 mi'), ('Newark Liberty International Airport', '57 min drive', '35.8 mi'), ('Trenton Mercer Airport', '63 min drive', '36.9 mi'), ('New York Container Terminal', '51 min drive', '39.2 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-BRIDGEWATER-', '17 min drive', '10.5 mi')]",Heating - Gas
4475 S Clinton Ave,"Bus Line,Signage,Air Conditioning","56,800 SF",South Plainfield,"Rental Rate,$16.74 - $19.35 /SF/YR,Rentable Building Area,56,800 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",9/9/2019,13414303,$1.40 - $1.61 SF/Mo,Industrial,"372 - 5,244 SF",5 Spaces,NJ,For Lease,Office,"[('Dunellen Commuter Rail (Raritan Valley Line)', '9 min drive', '3.6 mi'), ('Edison Commuter Rail (Northeast Corridor Line)', '10 min drive', '4.0 mi'), ('Newark Liberty International Airport', '42 min drive', '26.3 mi'), ('Trenton Mercer Airport', '58 min drive', '35.5 mi'), ('New York Container Terminal', '30 min drive', '21.2 mi'), ('BASS TRANSPORTATION- SOUTH PLAINFEILD-NJ', '8 min drive', '2.2 mi')]","Gas - Natural,Heating - Gas"
6 Pearl Ct,,"99,700 SF",Allendale,"Rental Rate,$13.50 /SF/YR,Rentable Building Area,99,700 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",6/28/2017,13445365,$1.13 SF/Mo,Industrial,"7,200 SF",1 Space,NJ,For Lease,Industrial,"[('Allendale Commuter Rail (Bergen County/Port Jervis, Main/Port Jervis Lines)', '7 min drive', '2.5 mi'), ('Ramsey Commuter Rail (Bergen County/Port Jervis, Main/Port Jervis Lines)', '10 min drive', '3.9 mi'), ('La Guardia Airport', '41 min drive', '28.0 mi'), ('Newark Liberty International Airport', '49 min drive', '30.5 mi'), ('Westchester County Airport', '51 min drive', '31.9 mi'), ('Port Newark Container Terminal', '46 min drive', '30.9 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL- SADDLE', '19 min drive', '11.6 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
703 Van Rossum Ave,,"40,800 SF",Beverly,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,40,800 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse,Cross Streets,Railroad Ave",3/28/2019,13454944,$0.63 SF/Mo,Industrial,"2,400 - 4,800 SF",2 Spaces,NJ,For Lease,"Office, Industrial",,
400 Maltese Dr,"Fenced Lot,Air Conditioning","67,442 SF",Totowa,"Rental Rate,$7.95 /SF/YR,Rentable Building Area,67,442 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",8/22/2018,13565357,$0.66 SF/Mo,Industrial,"67,442 SF",1 Space,NJ,For Lease,Industrial,"[('Wayne/Route 23 Transit Center Commuter Rail (Montclair-Boonton Line)', '14 min walk', '0.7 mi'), ('Mountain View Commuter Rail (Montclair-Boonton Line)', '5 min drive', '1.6 mi'), ('Newark Liberty International Airport', '38 min drive', '21.0 mi'), ('La Guardia Airport', '40 min drive', '28.1 mi'), ('Port Newark Container Terminal', '34 min drive', '21.3 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '12 min drive', '7.1 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
4001-4017 Dell Ave,"24 Hour Access,Bus Line,Front Loading,Signage,Storage Space","47,940 SF",North Bergen,"Rental Rate,$10.25 - $12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,8,500 SF,Rentable Building Area,47,940 SF,Property Type,Industrial,Year Built,1926",4/8/2020,13726350,$0.85 - $1.00 SF/Mo,Industrial,"8,500 - 30,250 SF",3 Spaces,NJ,For Lease,Industrial,"[('Tonnelle Avenue Transit Stop', '(Tonnelle Avenue-Hoboken Terminal, West Side Avenue-Tonnelle Avenue)', '11 min walk'), ('0.5 mi', 'Secaucus Junction Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '9 min drive'), ('3.7 mi', 'New York Penn Station (NJT) Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Montclair-Boonton Line, Morris & Essex Gladstone Branch)', '8 min drive'), ('4.9 mi', 'Newark Liberty International Airport', '23 min drive'), ('11.5 mi', 'La Guardia Airport', '22 min drive'), ('13.8 mi', 'John F. Kennedy International Airport', '32 min drive'), ('21.7 mi', 'NY - Red Hook Container Terminal', '21 min drive'), ('10.8 mi', 'NS CONNECTING LINE BULK TRANSFER TERMINAL-NORTH BE', '3 min drive'), ('0.7 mi',)]","Water - City Water,Sewer - City Sewer"
382 Main St,"24 Hour Access,Signage,Storage Space","17,500 SF",Hackensack,"Rental Rate,$22.80 /SF/YR,Rentable Building Area,17,500 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",10/1/2019,13778359,$1.90 SF/Mo,Industrial,"1,500 - 4,000 SF",2 Spaces,NJ,For Lease,"Office, Retail","[('Anderson Street Commuter Rail (Pascack Valley Line)', '10 min walk', '0.5 mi'), ('Essex Street Commuter Rail (Pascack Valley Line)', '4 min drive', '1.7 mi'), ('La Guardia Airport', '26 min drive', '17.5 mi'), ('Newark Liberty International Airport', '35 min drive', '19.3 mi'), ('Westchester County Airport', '46 min drive', '36.3 mi'), ('NY - Red Hook Container Terminal', '33 min drive', '23.2 mi'), ('NEW YORK, SUSQUEHANNA AND WESTERN', '8 min drive', '3.8 mi')]","Gas,Water - City Water,Sewer - City Sewer"
501 Broad Ave,"Property Manager on Site,Air Conditioning","145,000 SF",Ridgefield,"Rental Rate,$12.75 - $13.25 /SF/YR,Rentable Building Area,145,000 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",3/11/2020,9139471,$1.06 - $1.10 SF/Mo,Industrial,"3,000 - 10,500 SF",2 Spaces,NJ,For Lease,Industrial,"[('Teterboro Commuter Rail (Pascack Valley Line)', '8 min drive', '4.5 mi'), ('Wood Ridge Commuter Rail (Pascack Valley Line)', '14 min drive', '8.7 mi'), ('La Guardia Airport', '23 min drive', '14.5 mi'), ('Newark Liberty International Airport', '29 min drive', '15.3 mi'), ('John F. Kennedy International Airport', '35 min drive', '25.8 mi'), ('NY - Red Hook Container Terminal', '27 min drive', '14.6 mi'), ('CSX INTERMODAL-LITTLE FERRY-NJ', '5 min drive', '2.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
901 Penhorn Ave,,"65,222 SF",Secaucus,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,65,222 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",12/19/2019,9323116,$1.17 SF/Mo,Industrial,"5,464 SF",1 Space,NJ,For Lease,Industrial,"[('Secaucus Junction Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '7 min drive', '2.4 mi'), ('Hoboken Terminal Commuter Rail (North Jersey Coast Line, Morris & Essex Morristown Line, Raritan Valley Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '12 min drive', '5.5 mi'), ('Newark Liberty International Airport', '25 min drive', '11.0 mi'), ('La Guardia Airport', '27 min drive', '15.6 mi'), ('John F. Kennedy International Airport', '36 min drive', '23.5 mi'), ('NY - Red Hook Container Terminal', '22 min drive', '10.3 mi'), ('NDS-NORTH BERGEN-NJ', '3 min drive', '0.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1202 Haddonfield Berlin Rd,Signage,"12,000 SF",Voorhees,"Rental Rate,$7.50 /SF/YR,Building Class,B,Property Type,Flex,Rentable Building Area,12,000 SF,Property Subtype,Showroom,Showroom,Industrial Warehouse,Year Built,2007",11/4/2019,9417005,$0.63 SF/Mo,Flex,"1,900 - 5,740 SF",2 Spaces,NJ,For Lease,"Office, Flex","[('Atco Commuter Rail (Atlantic City Line)', '9 min drive', '4.8 mi'), ('Lindenwold (NJT) Commuter Rail (Atlantic City Line)', '10 min drive', '5.1 mi'), ('Philadelphia International Airport', '36 min drive', '23.3 mi')]",
69 King St,Security System,"217,894 SF",Dover,"Rental Rate,$5.25 - $8.50 /SF/YR,Rentable Building Area,217,894 SF,Property Type,Industrial,Year Built/Renovated,1932/2018,Property Subtype,Warehouse",2/19/2020,9756337,$0.44 - $0.71 SF/Mo,Industrial,"500 - 14,658 SF",5 Spaces,NJ,For Lease,"Office, Flex","[('Dover Commuter Rail (Morris & Essex Morristown, Montclair-Boonton Lines)', '18 min walk', '0.9 mi'), ('Denville Commuter Rail (Morris & Essex Morristown, Montclair-Boonton Lines)', '9 min drive', '5.0 mi'), ('Newark Liberty International Airport', '48 min drive', '29.9 mi'), ('Maher Terminal', '42 min drive', '30.4 mi'), ('MHF, Inc.', '11 min drive', '6.4 mi')]","Gas,Heating - Gas"
