address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
112-118 Jones St,,"140,000 SF",Fuquay Varina,"Rental Rate,$3.50 - $12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,000 SF,Rentable Building Area,140,000 SF,Property Type,Industrial,Year Built/Renovated,1946/2001",,,10/29/2019,17329438,$0.29 - $1.00 SF/Mo,"Warehouse and office space available for lease now.  Property is located in southern Wake county off of Hwy 401.  Warehouse space of 6k - 40k sqft available at a full-service lease rate of $3.50 psf.  16' clearance height, 22' ceiling height.  Flexible lease terms available (short-term, month to month, etc.). Four dock-high loading docks (with levelers) and one drive-in door.  Also available is 10k sqft of conditioned office space at a modified-gross lease rate of $12.00 psf. Office space is divisible to 4k sqft and warehouse is divisible to 6k sqft.",Industrial,"2,000 - 55,000 SF","Rate includes utilities, building services and property expenses,Can be combined with additional space(s) for up to 55,000 SF of adjacent space,Rate includes utilities, building services and property expenses,Can be combined with additional space(s) for up to 55,000 SF of adjacent space","Warehouse space available for lease. Divisible to 4k sqft. Full service lease rate of $3.50psf to $4.00psf. Landlord pays for utilities.,Conditioned office space available for lease.  Can be used as general office space or as assembly space (church gatherings, events, etc.). Fully built-out, leased as-is.  Divisible to 2,000 sqft.  Landlord pays for utilities.  Ample parking available on-site.",2 Spaces,NC,For Lease,"Office, Industrial","[('Raleigh-Durham International Airport', '39 min drive', '28.4 mi'), ('Port of Wilmington', '154 min drive', '132.3 mi'), ('Slaughter Company', '14 min drive', '8.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
603 N Ashe Ave,,"20,000 SF",Dunn,"Rental Rate,$5.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,5,000 SF,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,1970",Located within a couple minutes I-95,,10/7/2019,17386702,$0.42 SF/Mo,,Industrial,"5,000 - 20,000 SF","Listed rate may not include certain utilities, building services and property expenses,4 Loading Docks,Includes 1,200 SF of dedicated office space",Can be subdivided in increments of 5000 SF. Roof was updated in October 2019.  20' Clear Height.,1 Space,NC,For Lease,Industrial,,
4193 Eagle Hill Dr,Signage,"104,000 SF",High Point,"Rental Rate,$4.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,24,000 SF,Rentable Building Area,104,000 SF,Property Type,Industrial,Year Built,2004",,,10/7/2019,17390401,$0.41 SF/Mo,"24,000 - 104,000 SF AVAILABLE. EASY ACCESS TO I-40, I-85, I-73 AND HIGHWAY 68.
• 28’ CLEAR HEIGHT, 40’ X 50’ COLUMN SPACING AND 200’ BUILDING DEPTH. 15 TOTAL DOCK DOORS. 2 TOTAL DRIVE-IN DOORS",Industrial,"24,000 - 104,000 SF","Sublease space available from current tenant,Includes 1,084 SF of dedicated office space,Lease rate does not include certain property expenses,4 Loading Docks",4 Pit Levelers,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '20 min drive', '10.1 mi'), ('Port of Wilmington', '239 min drive', '192.3 mi'), ('Triad Wholesale Lumber Incorporated', '13 min drive', '6.3 mi')]",Lighting - Metal Halide
311 Motz Ave,"24 Hour Access,Fenced Lot,Property Manager on Site,Storage Space,Monument Signage,Air Conditioning","82,469 SF",Lincolnton,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,82,469 SF,Property Type,Industrial,Year Built/Renovated,1960/2016,Property Subtype,Warehouse",,,12/30/2019,17427340,$0.38 SF/Mo,,Industrial,"8,000 SF","Lease rate does not include utilities, property expenses or building services,Secure Storage,Private Restrooms,Lease rate does not include utilities, property expenses or building services,Central Air Conditioning,Drop Ceilings,Close to Major Highways 321,Includes 500 SF of dedicated office space,Private Restrooms,Inside of City Limits","Great open space to accommodate any business need. Concrete floors and large 12Ft x 14Ft bay door. Great room for office area and warehouse space. Will help build office space if needed.,Great flex space opportunity in a busy industrial complex. Share the wonderful Motz Avenue Center with 7 other businesses. This space has its own private bathrooms and small office space. Large garage doors for loading and unloading into your space.",2 Spaces,NC,For Lease,Industrial,,"Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
300 Cassell St,Fenced Lot,"40,000 SF",Winston-Salem,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,40,000 SF,Property Type,Industrial,Year Built,1967,Property Subtype,Warehouse","Truck wash bay,In place racking and oversized drive in’s",,10/14/2019,17448140,$0.44 SF/Mo,"Located 3.2 miles from downtown Winston-Salem, just off I-285/Hwy 52. Near I-40, I-40 Business, & I-74. Former “United Parcel Service” facility. Great “last mile” location. Truck wash bay, oversized drive-in’s, and in-place Racking.",Industrial,"40,000 SF","Rate includes utilities, building services and property expenses",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '35 min drive', '23.3 mi'), ('Port of Wilmington', '259 min drive', '209.6 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '9 min drive', '2.2 mi')]",
917 US Highway 117 Byp S,,"8,120 SF",Goldsboro,"Rental Rate,$5.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,200 SF,Rentable Building Area,8,120 SF,Property Type,Industrial,Year Built,1972",,,10/22/2019,17525019,$0.42 SF/Mo,,Industrial,"2,200 - 4,400 SF","Lease rate does not include utilities, property expenses or building services,Roll up doors","Rent negotiable, contact agent for details. High visibility from Highway 117. Very large space.",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '115 min drive', '96.3 mi'), ('Paxton Bonded Storage, Incorporated', '34 min drive', '26.8 mi')]",
1067 Brompton Ln,24 Hour Access,"25,000 SF",Greenville,"Rental Rate,$6.80 /SF/YR,Rentable Building Area,25,000 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",Two grade level door access.  Space with 2/3 offices,,10/25/2019,17554831,$0.57 SF/Mo,"Warehouse & office space conveniently located off 264Alt.  Space has 3 offices.  One is large enough to use as office & conference room. Has 2 grade level doors.  Past usage: Construction company, Freight distribution, BikeShare distribution",Industrial,"5,000 SF","Listed rate may not include certain utilities, building services and property expenses,Warehouse/Office space available now","4,000 sf Warehouse space with 1,000 sf Office Space that includes three individual offices, 2 bathrooms, and a supply room
Easy access right off 264Alt",1 Space,NC,For Lease,Industrial,"[('Pitt-Greenville Airport', '18 min drive', '10.4 mi'), ('Port of Morehead City', '131 min drive', '86.9 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-KINSTON-NC', '45 min drive', '32.2 mi')]",
3154 Camden Rd,"24 Hour Access,Bus Line,Fenced Lot,Front Loading,Security System,Signage,Skylights,Yard,Storage Space,Recessed Lighting,Fluorescent Lighting,Air Conditioning","66,130 SF",Fayetteville,"Rental Rate,$2.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,946 SF,Rentable Building Area,66,130 SF,Property Type,Industrial,Year Built,1969",,,10/30/2019,17587003,$0.25 SF/Mo,"3154 Camden Rd is a 66,130± SF warehouse facility available for sublease at a REDUCED PRICE of $2.95/sf NNN. The sublessor is motivated to rent and free months rent are available to the right tenant. The property is also available to be subdivided if less space is needed. 
Previously used as a manufacturing and distribution facility for Restonic Mattress Facility, the building features approximately 5,090± SF of office, bathroom, breakroom, and cafeteria area. The lot is gated and fenced with ample paved parking and laydown yard for outdoor storage. There is a paved loop around the building giving superior accessibility for all types of vehicles and trucks.
The building is fully sprinkled with a wet system, some areas of the warehouse are heated and cooled, 3-phase power and plenty of it, heat vents, and a fire alarm system that is checked on monthly. Clear ceiling heights in the building range from 13'7"" low to 23' high. There are 15 loading doors, 10 of which are approximately 2± feet off the ground, 3 approximately 3± feet off the ground, and 2 dock-high with levelers. There is one drive-in door. There are seven offices, conference room, server/IT room, breakroom, and cafeteria with a nice outdoor area.",Industrial,"1,946 - 66,130 SF","Sublease space available from current tenant,Includes 5,090 SF of dedicated office space,Space is in Excellent Condition,Central Air Conditioning,Reception Area,Private Restrooms,Print/Copy Room,Secure Storage,Emergency Lighting,Recessed Lighting,Fully Sprinkled,Paved & Fenced-In Yard,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,15 Loading Docks,Partitioned Offices,Kitchen,Wi-Fi Connectivity,Security System,Drop Ceilings,Plug & Play,Natural Light,Heavy Power 3-Phase,Turnkey Condition",PRICE REDUCED - MOTIVATED TO RENT!,1 Space,NC,For Lease,Industrial,,"Lighting - Fluorescent,Gas - Natural,Water - City Water,Heating - Electric"
11540 Cordage St,,"212,000 SF",Charlotte,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,212,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse",,,2/28/2019,15305427,$0.56 SF/Mo,,Industrial,"212,000 SF","New space, never previously occupied,Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,,
3550 Westinghouse Blvd,Signage,"104,000 SF",Charlotte,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,104,000 SF,Property Type,Industrial,Year Built,1992,Property Subtype,Warehouse",,,3/7/2019,15375043,$0.40 SF/Mo,,Industrial,"104,000 SF","Lease rate does not include utilities, property expenses or building services,20 Loading Docks,1 Drive In Bay",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '18 min drive', '8.2 mi'), ('Port of Wilmington', '244 min drive', '207.3 mi'), ('Bonded Distribution, Incorporated', '4 min drive', '1.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3821-3829 Barringer Dr,,"76,000 SF",Charlotte,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,76,000 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",,,3/27/2019,15555775,$0.50 SF/Mo,,Industrial,"15,200 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '13 min drive', '5.6 mi'), ('Port of Wilmington', '242 min drive', '203.1 mi'), ('Charlotte Van & Storage', '4 min drive', '1.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
701 Griffith Rd,,"222,151 SF",Charlotte,"Rental Rate,$3.45 - $5.35 /SF/YR,Rentable Building Area,222,151 SF,Property Type,Industrial,Year Built/Renovated,1966/2000,Property Subtype,Warehouse",,,9/30/2019,15555776,$0.29 - $0.45 SF/Mo,"Property is located within walking distance to Tyvola Light Rail Station. 
MDI out of Brentwood TN, is building a MF apartment complex on the corner of Old Pineville and Tyvola which is in walking distance to 701 Griffith. 
New office/warehouse spaces under construction on the corner of Old Pineville and Griffith Rd.",Industrial,"5,624 - 60,049 SF","Lease rate does not include certain property expenses,Space is in Excellent Condition,Private Restrooms,Includes 200 SF of dedicated office space,2 Loading Docks,Security System,Listed rate may not include certain utilities, building services and property expenses,Mostly Open Floor Plan Layout,1 Conference Room,Private Restrooms,Drop Ceilings,Across the street from Tyvola Light Rail Station,Great location within the lower South End,Fully Built Out as Standard Office,2 Private Offices,Central Air and Heating,Fully Carpeted,Below market rate,Ideal for Engineering group","Completely fenced Area with cameras and exterior lighting
Doors are oversized with large pit levelers
Abundant lighting, heavy power and sprinklers
64' x 28' column spacing
22' to 27' clear height and six exhaust fans
2 restrooms with a 12' x 14' single office,+/- 5,624 SF of Office Space in Mezzanine
- The Mezzanine office does not have access to warehouse space. 
- Large Restrooms
- Private offices
- Open work area
- Large training room
Private exterior entrance on East side of building with access to parking as well as entry from warehouse",2 Spaces,NC,For Lease,"Office, Industrial","[('Tyvola Transit Stop', '(LYNX Blue Line)', '6 min walk'), ('0.3 mi', 'Archdale Transit Stop', '(LYNX Blue Line)'), ('15 min walk', '0.8 mi', 'Charlotte Douglas International Airport'), ('16 min drive', '6.3 mi', 'North Charleston Terminal'), ('222 min drive', '194.4 mi', 'Charlotte Van & Storage'), ('4 min drive', '1.8 mi')]","Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
3601 Woodpark Blvd,Fenced Lot,"65,850 SF",Charlotte,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,65,850 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",,,3/27/2019,15557982,$0.41 SF/Mo,,Industrial,"19,296 SF","Lease rate does not include utilities, property expenses or building services,4 Loading Docks",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '25 min drive', '11.6 mi'), ('Port of Wilmington', '245 min drive', '203.7 mi'), ('Shepherd Southgate Warehouse Company', '9 min drive', '2.8 mi')]","Lighting,Water,Sewer,Heating - Gas"
1946 W Green Dr,Storage Space,"42,272 SF",High Point,"Rental Rate,$3.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,10,000 SF,Rentable Building Area,42,272 SF,Property Type,Industrial,Year Built,1962","6% Tenant Broker Commission,0.8 miles from Bus I85;  3.4 miles from I74;  4.6 miles from I85; 2.1 miles from downtown High Point",,3/2/2020,15629551,$0.25 SF/Mo,"Total approx 15,000 SF available.  Shared space.  Also available to receive & ship customers' goods.",Industrial,"10,000 - 15,000 SF","Lease rate does not include utilities, property expenses or building services,1 Loading Dock,Includes 100 SF of dedicated office space","Shared Space, 600amp, 3 phase 480 service.  Heated warehouse.",1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '33 min drive', '18.4 mi'), ('Port of Wilmington', '241 min drive', '195.0 mi'), ('Triad Wholesale Lumber Incorporated', '27 min drive', '15.1 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
4330 Silverpark Dr,,"136,080 SF",Charlotte,"Rental Rate,$5.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,22,680 SF,Rentable Building Area,136,080 SF,Property Type,Industrial,Year Built,2020","15+/- Miles to Charlotte CBD,20 +/- miles to CLT Int'l Airport",,4/8/2019,15671019,$0.42 SF/Mo,,Industrial,"22,680 - 136,080 SF","New space, never previously occupied,Listed rate may not include certain utilities, building services and property expenses",Features 2 (12' x 14') drive-in doors,1 Space,NC,For Lease,Industrial,,"Water,Sewer"
3201 Woodpark Blvd,,"35,000 SF",Charlotte,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,35,000 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",,,4/17/2019,15763882,$0.50 SF/Mo,,Industrial,"35,000 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '23 min drive', '11.3 mi'), ('Port of Wilmington', '243 min drive', '203.4 mi'), ('Shepherd Southgate Warehouse Company', '7 min drive', '2.5 mi')]",
3731 Centurion Dr,"Cooler,Floor Drains,Security System,Signage","18,000 SF",Garner,"Rental Rate,$9.60 /SF/YR,Rentable Building Area,18,000 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse,Cross Streets,Jones Sausage Rd",,,4/17/2019,15764362,$0.80 SF/Mo,,Industrial,"18,000 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,5 Loading Docks,Includes 2,500 SF of dedicated office space,Space is in Excellent Condition,Central Air Conditioning","• 18,000 SF total available immediately
• 2,500 SF office
• ±7,000 SF warehouse space with refrigerated coolers (can be removed)
• Refrigerated dock area
• 1 - 20’w x 10’h dock high door
• 4 - 8’w x 10’h dock high doors
• Drive-in door: 1 - 20’w x 14’h
• Wet sprinkler system
• Alarm system
• Column spacing 25’w x 50’d
• T-8 lighting
• Propane gas
• Ceiling height: 25’ middle 18’ eves
• 480V, 800 AMP service, 120/208V, 3 Phase
• Metal walls and roof, concrete floor
• 25 striped parking spaces in front of building
• Zoned IX-3 Raleigh ETJ Table of Permitted Uses
• Owner will consider selling, call for pricing
• Lease rate: $9.75/SF NNN TICAM: $2.35/SF",1 Space,NC,For Lease,Industrial,,Lighting
3552 Westinghouse Blvd,"Fenced Lot,Signage","197,134 SF",Charlotte,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,197,134 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",,,11/18/2019,15812956,$0.38 SF/Mo,,Industrial,"63,286 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,493 SF of dedicated office space",,1 Space,NC,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3520 Westinghouse Blvd,"24 Hour Access,Signage,Air Conditioning","121,928 SF",Charlotte,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,121,928 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",,,4/24/2019,15813483,$0.40 SF/Mo,,Industrial,"52,748 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,945 SF of dedicated office space",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '17 min drive', '8.0 mi'), ('Port of Wilmington', '243 min drive', '207.3 mi'), ('Bonded Distribution, Incorporated', '3 min drive', '1.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
4233 Trailer Dr,"Bus Line,Fenced Lot,Signage","18,999 SF",Charlotte,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,18,999 SF,Property Type,Industrial,Year Built,1967,Property Subtype,Warehouse",,,5/1/2019,15916150,$0.79 SF/Mo,,Industrial,"18,999 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '22 min drive', '12.7 mi'), ('Port of Wilmington', '243 min drive', '203.8 mi'), ('Shepherd Southgate Warehouse Company', '7 min drive', '2.9 mi')]",
13315 Carowinds Blvd,"Signage,Air Conditioning","136,106 SF",Charlotte,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,136,106 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Warehouse",,,6/21/2019,15968901,$0.50 SF/Mo,,Industrial,"24,151 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 2,459 SF of dedicated office space,5 Loading Docks",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '19 min drive', '8.6 mi'), ('Port of Wilmington', '244 min drive', '207.6 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-CHARLOTTE-N', '5 min drive', '2.1 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
4818 W Market St,Bus Line,"14,640 SF",Greensboro,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,14,640 SF,Property Type,Industrial,Year Built,1966,Property Subtype,Warehouse",,,5/24/2019,16149636,$0.38 SF/Mo,,Industrial,"14,640 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,385 SF of dedicated office space","Industrial building in commercial area
14,640 SF total
13,255 SF warehouse
1,385 SF office
(2) 10' x 14' loading docks
18' ceiling height
Traffic counts:
§ W. Market St. - 24,000 VPD
§ Muirs Chapel - 17,000 VPD
§ Spring Garden St. - 23,000 VPD",1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '18 min drive', '8.7 mi'), ('Virginia Port Authority - Richmond', '236 min drive', '202.2 mi'), ('Triad Wholesale Lumber Incorporated', '3 min drive', '1.0 mi')]",
1136 Louise Rd,"Fenced Lot,Property Manager on Site,Security System,Storage Space,Air Conditioning","32,000 SF",Winston-Salem,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,32,000 SF,Property Type,Industrial,Year Built/Renovated,1977/2018,Property Subtype,Warehouse",Close proximity to I-40 and Hwy 52,,1/8/2020,16188348,$0.71 SF/Mo,"After remodeling this property last year all of the units were quickly leased. Each has a bathroom and heated and cooled office. The overhead doors are 12'X12'. One 1,875sf unit will be available Feb. 1st and another March 1st. Tenants pay for gas and electric. These spaces will not last long.",Industrial,"1,875 SF",Listed lease rate plus proportional share of utilities,,1 Space,NC,For Lease,Industrial,,"Gas,Water - City Water,Sewer - City Sewer,Heating - Gas"
2601 Greengate Dr,Fenced Lot,"152,035 SF",Greensboro,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,152,035 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse,Cross Streets,Randleman Rd","Large warehouse space right off of I-40/I-85 in Greensboro, NC",,2/25/2020,16224791,$0.29 SF/Mo,"- 92,014 SF of warehouse/industrial space for lease.
- Excellent location right off of I-40/I-85 and Randelman Road.
- 16'-18' clear ceiling height
- All LED lighting (upgraded in 2017)
- Fully sprinklered
- Heavy power
- Fully fenced-in and secure.  Potential for outside storage.",Industrial,"92,014 SF","Lease rate does not include utilities, property expenses or building services,4 Loading Docks,Space is in Excellent Condition",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '27 min drive', '15.5 mi'), ('Port of Wilmington', '230 min drive', '184.3 mi'), ('Lewis Storage Company, Incorporated', '6 min drive', '1.4 mi')]","Lighting - Fluorescent,Gas,Water - City Water,Sewer - City Sewer,Heating - Gas"
4185 W 5th St,Air Conditioning,"236,852 SF",Lumberton,"Rental Rate,$1.50 /SF/YR,Rentable Building Area,236,852 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",,,6/4/2019,16229480,$0.13 SF/Mo,,Industrial,"100,000 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,NC,For Lease,Industrial,,"Water,Sewer"
647 Hopewell Rd,Fenced Lot,"185,612 SF",Morganton,"Rental Rate,$2.00 - $2.25 /SF/YR,Rentable Building Area,185,612 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse",Quiet setting with good access to I-40. Perfect for upholstery manufacturing.,,9/17/2019,16432880,$0.17 - $0.19 SF/Mo,Perfect space for upholstery manufacturing easily transitioned to other products. Very nice Customer Service area with multiple seats. Attractive facility with potential visibility from I-40 set behind golf course with planned new hotel/conf center.,Industrial,"80,612 - 185,612 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,3 Loading Docks,Partitioned Offices,Kitchen,Security System,Plug & Play,Includes 5,160 SF of dedicated office space,Space is in Excellent Condition,Central Air Conditioning,Reception Area,Print/Copy Room,Raised Floor,Natural Light,New space, never previously occupied,Includes 2,500 SF of dedicated office space,Space is in Excellent Condition,Central Air and Heating,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,3 Loading Docks","Perfect space for upholstery manufacturing easily transitioned to other products. Very nice Customer Service area with multiple seats. Attractive facility with potential visibility from I-40 set behind golf course with planned new hotel/conf center.,Open warehouse space also ideal for manufacturing/assembly. 100% wet sprinkler system, can be sub-divided.",2 Spaces,NC,For Lease,Industrial,"[('Port of Wilmington', '331 min drive', '276.1 mi'), ('QUALITY CARRIERS-CHESNEE-SC', '76 min drive', '49.1 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Electric"
1685 S Brightleaf Blvd,"Fenced Lot,Signage,Air Conditioning","44,520 SF",Smithfield,"Rental Rate,$3.95 /SF/YR,Rentable Building Area,44,520 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",,,6/6/2019,16263675,$0.33 SF/Mo,,Industrial,"44,520 SF","Lease rate does not include utilities, property expenses or building services,Includes 928 SF of dedicated office space","Versatile manufacturing or distribution warehouse offering 44,520 square feet of space available for sale or lease in Smithfield.
Building features five dock-high doors, two grade-level doors, wet sprinkler system, and a small office area. The building was built in 1998 and sits on 2.3 acres with close proximity to Interstate 95.",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '128 min drive', '106.0 mi'), ('Slaughter Company', '45 min drive', '31.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
993 Brompton Ln,,"17,100 SF",Greenville,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,17,100 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Warehouse,Cross Streets,Dickinson Av",,,9/18/2019,16453755,$0.63 SF/Mo,,Industrial,"8,100 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Central Heating System,Includes 500 SF of dedicated office space,2 Loading Docks","***Special Limited Time Only Offers Available for Qualified Tenants***
Built to suit 
Tenant Improvement Allowance
Rent Concessions",1 Space,NC,For Lease,Industrial,"[('Pitt-Greenville Airport', '18 min drive', '10.2 mi'), ('Port of Morehead City', '131 min drive', '86.7 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-KINSTON-NC', '45 min drive', '32.0 mi')]",
2995 Starlight Dr,Fenced Lot,"72,528 SF",Winston-Salem,"Rental Rate,$4.08 /SF/YR,Rentable Building Area,72,528 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",,,6/24/2019,16435662,$0.34 SF/Mo,,Industrial,"5,000 - 10,000 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 10,000 SF of adjacent space,Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 10,000 SF of adjacent space","Does not have heavy electrical .,Does not have heavy electrical.",2 Spaces,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '34 min drive', '22.7 mi'), ('Port of Wilmington', '257 min drive', '209.0 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '7 min drive', '2.9 mi')]","Gas,Water - City Water,Sewer - City Sewer"
3921 S Miami Blvd,,"50,000 SF",Durham,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed","±50,000 sq. ft. including 5% to 10% of office space; will subdivide,Zoned Light Industrial (IL),Two (2) Drive-In Doors; One (1) drive-in ramp can be added,Located in a ±10.078 acre industrial park,Six (6) dock-high doors; knock-outs available,28’ ceiling height",,6/27/2019,16461986,$0.71 SF/Mo,"I-40 Innovation Center is a planned industrial complex totaling 94,000 square feet and comprised of one, single-story flex building, and two separate warehouse buildings. Located on over 10 acres and includes 100 shared parking spaces. This development is conveniently located just outside of the rapidly growing Research Triangle Park, and less than 1.5 miles from I-40 and NC Highway 147. The Raleigh-Durham area is nationally ranked for its quality of life and highly educated workforce, and has become one of the most attractive and innovative communities in the country.",Industrial,"50,000 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,2 Drive Ins,6 Loading Docks",,1 Space,NC,For Lease,Industrial,,Lighting
12 Gerber Rd,,"396,295 SF",Asheville,"Rental Rate,$5.94 - $6.00 /SF/YR,Rentable Building Area,396,295 SF,Property Type,Industrial,Year Built,1959,Property Subtype,Warehouse","44,272 sf up to 136,683 sf,50'x80' and 24'x48' column spacing,120 parking spaces with 8 trailer storage spaces,12 dock doors with levelers and 1 drive in door,6263 sf of office space plus large production breakroom space,Heavy power on site / 18'6"" to 26' Ceiling heights",,10/2/2019,16465865,$0.50 - $0.50 SF/Mo,"12 B Gerber Road boasts a timeless industrial location with current amenities that all industrial users are aiming to achieve. 44272 sf to 136683 sf, 120 parking spaces, trailer storage spaces, 12 dock doors, 1 drive in door, heavy power, 18'-26' ceilings, 50'x80' and 24'x48' column spacing, ample office space all on a well maintained centrally located site.
Directions: I-40 to South on Sweeten Creek Road. Drive approximately 9 miles to right turn on Gerber Rd. Take a quick right, turn into property. Follow signs to Braiform.",Industrial,"44,272 - 136,683 SF","Sublease space available from current tenant,1 Drive In Bay,4 Loading Docks,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 136,683 SF of adjacent space,Sublease space available from current tenant,Includes 6,263 SF of dedicated office space,8 Loading Docks,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 136,683 SF of adjacent space",,2 Spaces,NC,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
