address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
21239 Fm 529 Rd,"Yard,Storage Space,Air Conditioning","7,000 SF",Cypress,"Rental Rate,$10.80 /SF/YR,Rentable Building Area,7,000 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse","7,000 SF building (W/1,080 SF  office) located on large corner lot.,Two (2) 14"" wide 16' overhead doors.,Fully insulated warehouse. 1,080 SF with 3 air-conditioned offices, reception area, bathroom and kitchen.,Nine (9) designated parking spaces with outside storage space.,Lease requirements 3-5 Years NNN, with possible TI allowance.,Located on the front corner with easy frontage visibility.",,5/21/2019,16776644,$0.90 SF/Mo,"7,000 SF industrial warehouse in an excellent location for chemical, oil, gas, machinery company, R&D, Data Center, or other company that needs immediate access to Grand Parkway 99,  I-10 West, and FM 529. Located in the fast-growing Katy /Cypress area, surrounded by new Construction, educated population, and home to many other Energy companies.    
Approximately 1080 SF with 3 air-conditioned offices, reception area,  bathroom & kitchen.   The warehouse is fully insulated and ready for immediate occupancy.  Easy access on corner lot and street frontage.",Industrial,"7,000 SF","New space, never previously occupied,Includes 1,080 SF of dedicated office space,Central Air and Heating,Kitchen,Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,Reception Area,Drop Ceilings","Office Space is Build-to-Suit
5-Ton Crane Rady
Contact for Pricing
 600 Amp 480/277 volt 3-Phase electrical",1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '44 min drive', '32.3 mi'), ('Port of Houston', '51 min drive', '36.2 mi'), ('TENCON INDUSTRIES, INC.-HOUSTON-TX', '33 min drive', '18.5 mi')]","Lighting,Water - County Water,Sewer - County Sewer"
2950 Preston Ave,"Fenced Lot,Yard,Storage Space","9,100 SF",Pasadena,"Rental Rate,$8.76 /SF/YR,Rentable Building Area,9,100 SF,Property Type,Industrial,Year Built,2013,Property Subtype,Warehouse","Concrete Storage Yard,3 Phase 480 Power,Fully Fenced,Additional Land Available",,7/31/2019,16776801,$0.73 SF/Mo,"Constructed in 2013 this property can suit a multitude of users’ needs. The property rests on +-1 acre with an additional 1 acre available. Features include: ample room for equipment and parking, 3,500 psi 8” concrete for the yard and a 12” building slab, easy access, good visibility, fully fenced, 3 phase 480 power, (3) 14’x16’ overhead doors, piped for air, 22’ eave height, and 27’ at the peak, +-1000 s/f of office with a shower and no zoning. The setting and property itself allows for a great place conduct business just minutes from Hobby Airport, The Port of Houston and Barbour’s Cut. The property is located on Preston in Pasadena north of Spencer with  easy access to Beltway 8, I-45, 610, I-10, Hwy 225 and Hwy 146.",Industrial,"9,100 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,TX,For Lease,Industrial,,"Lighting,Water,Sewer,Heating"
12134 Valliant St,"Bus Line,Fenced Lot,Signage","12,000 SF",San Antonio,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",,,11/1/2019,16777668,$0.79 SF/Mo,"• Covered entrance to office
• One walk-in door into warehouse
• Two 10’ x 12’ overhead doors
• 14’ clear height in warehouse",Industrial,"12,000 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '6 min drive', '3.0 mi'), ('Calhoun Port', '202 min drive', '161.9 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '19 min drive', '13.3 mi')]",
302 Dallas Dr,,"2,700 SF",Denton,"Rental Rate,$8.44 /SF/YR,Rentable Building Area,2,700 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,8/2/2019,16791537,$0.70 SF/Mo,,Industrial,"1,350 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,TX,For Lease,Industrial,"[('Dallas/Fort Worth International Airport', '35 min drive', '25.7 mi'), ('Dallas Love Field Airport', '46 min drive', '35.2 mi'), ('Port of Shreveport', '253 min drive', '232.3 mi'), ('MORRISON MILLING CO.', '2 min drive', '0.6 mi')]",
5845 49th St,"Fenced Lot,Signage,Air Conditioning","3,930 SF",Lubbock,"Rental Rate,$11.00 /SF/YR,Rentable Building Area,3,930 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse","Beautifully finished offices and exterior,Two large warehouse spaces with dust containment system and 240 & 480 Power,Immediate access to Marsha Sharp FWY & W. Loop 289,Fully equipped kitchen,4 Large overhead doors",,8/2/2019,16796855,$0.92 SF/Mo,"Property Description:
This prime space boast beautiful landscaping as well as it’s entrance and exterior.  The offices are beautifully finished with carpeted, hardwood and slate floors.  There are 5 offices, large reception/showroom, a large file/work room and bathroom.  The full kitchen has granite counter tops with a 4 burner Wolf stove, Subzero refrigerator/freezer, Bosch dishwasher, and an ice maker.   The large warehouse is heated with a dust containment system, shop office, bathroom and plenty of power (240 & 480). It also has 4 overhead doors, one 12’x14, two 10’x12’ and one 10’x10’ with a large awning.
Location Description:
Located just West of Frankford within the West Loop Warehouse District with immediate access to the Marsha Sharp Freeway and Loop 289.",Industrial,"3,930 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Includes 2,400 SF of dedicated office space","2,400sf Office Space and 4,748 Warehouse Space",1 Space,TX,For Lease,Industrial,"[('Lubbock International Airport', '28 min drive', '16.7 mi'), ('Calhoun Port', '645 min drive', '539.2 mi'), ('BRITE TRUCKING AND RELOAD-LUBBOCK-TX', '12 min drive', '7.2 mi')]",
4728 Baldwin Blvd,"Fenced Lot,Signage","4,016 SF",Corpus Christi,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,4,016 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse",,,8/5/2019,16820105,$0.79 SF/Mo,"2,840 SF of warehouse space and 840 SF of office space.
Fenced yard. Zoned IL.
Landlord to maintain roof and foundation. Tenant to maintain grounds and building.
New HVAC installed 2018 in the office.
Combination concrete/asphalt parking lot.
Located near major refineries and minutes to the airport. Located in the heart of Corpus Christi industrial sector. Easy access to IH 37 and Crosstown Expressway. Great opportunity for business exposure with a well known address.",Industrial,"3,680 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,TX,For Lease,Industrial,"[('Corpus Christi International Airport', '10 min drive', '5.4 mi'), ('Port of Corpus Christi', '8 min drive', '4.1 mi'), ('RAY WEST WAREHOUSE-CORPUS CHRISTI-TX', '2 min drive', '0.5 mi')]",
918 W Marshall Dr,"24 Hour Access,Fenced Lot,Yard,Storage Space","10,725 SF",Grand Prairie,"Rental Rate,$7.95 /SF/YR,Rentable Building Area,10,725 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",,,1/15/2020,16829254,$0.66 SF/Mo,"10,725 SF Total 
	2,925 SF Office Building
	7,800 SF Warehouse
14’ - 18’ Clear Height
Seven (7) Grade Level Doors
5-Ton Crane
Land Area: +/- 1.411 Acres
Paved/Fenced Outside Storage
Zoned for Retail Equipment Sales & Leasing
PRICE
$1,200,000 ($111.89/sf)
LEASE RATE
$7.95/sf NNN",Industrial,"10,725 SF","Lease rate does not include utilities, property expenses or building services,7 Drive Ins,Includes 2,925 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,,"Lighting,Water,Sewer,Heating"
122-124 Rose Ln,"24 Hour Access,Fenced Lot,Mezzanine,Security System,Signage,Storage Space,Air Conditioning","156,790 SF",Frisco,"Rental Rate,$15.24 - $15.84 /SF/YR,Rentable Building Area,156,790 SF,Property Type,Industrial,Year Built,2016,Property Subtype,Warehouse",,,3/25/2020,16830008,$1.27 - $1.32 SF/Mo,,Industrial,"1,500 - 5,275 SF","Listed rate may not include certain utilities, building services and property expenses,Private Restrooms,Space is in Excellent Condition,Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Central Air Conditioning,Private Restrooms,Includes 1,800 SF of dedicated office space,2 Drive Ins,Reception Area,Plug & Play","Space includes a small office and restroom.,Very nicely finished out unit with multiple offices and HVAC included in warehouse.",2 Spaces,TX,For Lease,"Flex, Industrial",,"Lighting,Water - City Water,Sewer - City Sewer,Heating - Electric"
11911 County 125 Rd,,"8,360 SF",Odessa,"Rental Rate,$12.20 /SF/YR,Rentable Building Area,8,360 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",,,8/8/2019,16851628,$1.02 SF/Mo,"Next to business 20 between Midland and Odessa. Two industrial metal buildings. Bldg#1 4300ft office space Bldg#2 1875ft shop space/3 bays, 1875ft office/tech space, 280ft bathroom/locker room/kitchen. Sits on .70 acres or 30k sqft.",Industrial,"8,360 SF","Listed lease rate plus proportional share of utilities,Includes 6,205 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,"[('Midland International Airport', '9 min drive', '3.4 mi'), ('Port of Corpus Christi', '537 min drive', '493.7 mi'), ('SAVAGE INDUSTRIES, INC.-LUBBOCK-TX', '168 min drive', '127.1 mi')]",
601 Texas Central Pky,,"15,750 SF",Woodway,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,15,750 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",,,8/8/2019,16856976,$0.42 SF/Mo,,Industrial,"15,750 SF","Lease rate does not include utilities, property expenses or building services,3 Loading Docks,Space In Need of Renovation",,1 Space,TX,For Lease,Industrial,"[('Waco Regional Airport', '26 min drive', '11.4 mi'), ('Port of Houston', '224 min drive', '196.7 mi'), ('EQUALIZER, INC.-WACO-TX', '18 min drive', '12.1 mi')]",
2904-2906 Cain Rd,,"7,468 SF",College Station,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,7,468 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse","+/- 4,000 SF Office/Warehouse,2 Large, Open Office Spaces w/ Restrooms,+/- 2,800 SF Covered Storage,6 Bay Doors (2 Front, 4 Back)",,8/8/2019,16856985,$1.00 SF/Mo,This property is centrally located in College Station and features office and warehouse space with private restrooms. It is located at the corner of Cain Rd and Old Wellborn Rd. This property features ample parking and multiple drive-ins.,Industrial,"2,000 SF","Rate includes utilities, building services and property expenses,Can be combined with additional space(s) for up to 2,000 SF of adjacent space,Space is in Excellent Condition","Stafford Barrett is pleased to present +/- 4,000 SF of flex space on Cain Road in College Station, TX.",1 Space,TX,For Lease,Industrial,"[('Easterwood Field Airport', '7 min drive', '3.6 mi'), ('Port of Houston', '119 min drive', '101.8 mi'), ('PRODUCERS COOPERATIVE', '21 min drive', '15.0 mi')]",
1711 S Commerce St,,"30,000 SF",Lockhart,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,30,000 SF,Min. Divisible,5,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse","Site Is In Federal Opportunity Zone.,Lockhart EDC Can Support New Businesses.,Triple Freeport Exemption.",,8/9/2019,16864016,$0.83 SF/Mo,,Industrial,"5,000 - 30,000 SF","Lease rate does not include utilities, property expenses or building services","Site will be built to suit. Federal Opportunity Zone, and Triple Freeport Exemption.",1 Space,TX,For Lease,Flex,,
3922 Woodbury Dr,,"15,000 SF",Austin,"Rental Rate,$13.44 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,250 SF,Rentable Building Area,15,000 SF,Property Type,Industrial,Year Built,1973",,,8/9/2019,16872887,$1.12 SF/Mo,,Industrial,"1,250 - 2,500 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Private Restrooms,Includes 250 SF of dedicated office space,Central Air Conditioning","Highly flexible space available in SoCo, one of the best “emerging creative districts” in Austin, close proximity to Penn Field and St. Elmo. Owner recently purchased and plans to make cosmetic improvements and upgrades to property to orient toward creative uses (artisans, alternative fitness, lifestyle retail, etc.). Overhead drive-in & pedestrian doors, office, private restrooms and workshop space with 18 foot ceilings. Metered for electricity and units has 240v power.  A/C in unit. Other tenants include prominent glassworks fabricator and motorcycle and accessory shop. NNN's $720/MO.",1 Space,TX,For Lease,Flex,"[('Downtown Station Commuter Rail (Capital MetroRail)', '9 min drive', '4.8 mi'), ('Plaza Saltillo Station Commuter Rail (Capital MetroRail)', '10 min drive', '5.0 mi'), ('Austin-Bergstrom International Airport', '21 min drive', '8.9 mi'), ('Calhoun Port', '207 min drive', '152.5 mi'), ('GUTHRIE LUMBER SALES-AUSTIN-TX', '12 min drive', '6.6 mi')]",
1005 N Hwy 183,"24 Hour Access,Front Loading,Property Manager on Site,Signage,Skylights,Fluorescent Lighting","8,000 SF",Liberty Hill,"Rental Rate,$8.16 /SF/YR,Rentable Building Area,8,000 SF,Property Type,Industrial,Year Built/Renovated,2014/2018,Property Subtype,Warehouse",,,8/12/2019,16886995,$0.68 SF/Mo,,Industrial,"8,000 SF","Listed rate may not include certain utilities, building services and property expenses,Central Air and Heating,Includes 600 SF of dedicated office space,Natural Light","8,000 sqft available
600 square feet of office",1 Space,TX,For Lease,Industrial,"[('Leander Station Commuter Rail (Capital MetroRail)', '10 min drive', '6.1 mi'), ('Calhoun Port', '245 min drive', '186.2 mi'), ('GEORGETOWN RAILROAD COMPANY-GEORGETOWN-TX', '21 min drive', '12.6 mi')]","Lighting,Water,Sewer"
11116 W Little York Rd,"Fenced Lot,Security System","7,526 SF",Houston,"Rental Rate,$7.80 /SF/YR,Rentable Building Area,7,526 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse","Paved & Gated Outside Storage Yard,Clear-Span Warehouse & 100% Insulated,Easy Access to W Sam Houston Parkway, 290 & I-10,Business Park Setting,3-Phase Power,Monument Signage Available on W Little York Road",,8/12/2019,16887039,$0.65 SF/Mo,"Size: ±7,526 SF (Total) 
Office: ±2,400 SF 
Yard: ±7,500 SF of Paved Area
±2,400 SF Mezzanine Storage Area",Industrial,"7,526 SF","Lease rate does not include utilities, property expenses or building services,Includes 2,400 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '27 min drive', '22.0 mi'), ('William P. Hobby Airport', '44 min drive', '30.6 mi'), ('Port of Houston', '33 min drive', '25.8 mi'), ('TENCON INDUSTRIES, INC.-HOUSTON-TX', '15 min drive', '10.2 mi')]",
141 Tannehill,,"20,000 SF",Abilene,"Rental Rate,$4.80 /SF/YR,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",,,8/13/2019,16899470,$0.40 SF/Mo,,Industrial,"3,750 SF","Listed rate may not include certain utilities, building services and property expenses","Member-Agent. Warehouse with two overhead doors, office, and restrooms. Easy access to Loop 322. Will possibly divide. Multipurpose facility.",1 Space,TX,For Lease,Industrial,"[('Abilene Regional Airport', '12 min drive', '6.1 mi'), ('Calhoun Port', '458 min drive', '371.9 mi'), ('ALDERMAN CAVE FEEDS', '44 min drive', '36.7 mi')]",
153 Tannehill,,"34,175 SF",Abilene,"Rental Rate,$8.57 /SF/YR,Rentable Building Area,34,175 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",,,8/13/2019,16900134,$0.71 SF/Mo,"(Member/Agent) Broker is a member of the LLC. Large commercial space available!! Multiple offices, overhead door, Large rooms and much more! This is a must see!!",Industrial,"2,100 SF","Listed rate may not include certain utilities, building services and property expenses","(Member/Agent) Broker is a member of the LLC. Large commercial space available!! Multiple offices, overhead door, Large rooms and much more! This is a must see!!",1 Space,TX,For Lease,Industrial,"[('Abilene Regional Airport', '13 min drive', '6.1 mi'), ('Calhoun Port', '458 min drive', '371.9 mi'), ('ALDERMAN CAVE FEEDS', '44 min drive', '36.7 mi')]",
529 Kentucky Ave,,"14,000 SF",South Houston,"Rental Rate,$4.24 /SF/YR,Rentable Building Area,14,000 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",,,6/18/2019,16381735,$0.35 SF/Mo,"$4.24/SF/YR MG, 14,000 SF Masonry warehouse in South Houston, Texas. Corner of Kentucky & Dallas St.  One block off of Old Galveston Rd. (Highway 3) between Winkler and College Ave., Four grade level doors,  12 FT - 14 FT eave height,  300 +/- SF Office area. Plenty of skylights and interior lighting. Heavy Electric. ****RATE REDUCED FROM $4,950.00 MONTH, MODIFIED GROSS.$4.24 SF***",Industrial,"14,000 SF","Listed rate may not include certain utilities, building services and property expenses,4 Drive Ins,Includes 300 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,"[('William P. Hobby Airport', '15 min drive', '5.6 mi'), ('Ellington Field Airport', '24 min drive', '10.5 mi'), ('Houston George Bush Intercontinental Airport', '37 min drive', '30.5 mi'), ('Port of Houston', '15 min drive', '8.3 mi'), ('QULITY CARRIERS-HOUSTON-TX', '8 min drive', '3.7 mi')]",
1108-1124 N Foundation Dr,Fenced Lot,"17,793 SF",Pilot Point,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,17,793 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",,,6/20/2019,16404455,$0.41 SF/Mo,"Two adjacent industrial buildings totaling 17,793 SF + 0.61 acres fenced outside storage
Building is for sale or lease.",Industrial,"8,400 - 17,793 SF","Listed rate may not include certain utilities, building services and property expenses,5 Drive Ins,Includes 780 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,3 Drive Ins,Includes 120 SF of dedicated office space",,2 Spaces,TX,For Lease,Industrial,,
3831 Pinemont Dr,Fenced Lot,"12,675 SF",Houston,"Rental Rate,$7.20 /SF/YR,Rentable Building Area,12,675 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",,,6/24/2019,16432519,$0.60 SF/Mo,Land next door is also available.,Industrial,"12,675 SF","Lease rate does not include utilities, property expenses or building services,Central Air and Heating,Kitchen,Space is in Excellent Condition,Partitioned Offices,Plug & Play",Please do not Disturb Tenants,1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '24 min drive', '16.6 mi'), ('William P. Hobby Airport', '36 min drive', '22.4 mi'), ('Ellington Field Airport', '49 min drive', '32.2 mi'), ('Port of Houston', '24 min drive', '17.7 mi'), ('ADAMS DISTRIBUTION CENTER, INC.-HOUSTON-TX', '8 min drive', '4.0 mi')]",
2554 W Highway 290,"Storage Space,Air Conditioning","9,000 SF",Dripping Springs,"Rental Rate,$9.60 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,500 SF,Rentable Building Area,9,000 SF,Property Type,Industrial,Year Built,2019","Convenient to 290,Ready for build-out,Huge space",,6/24/2019,16440423,$0.80 SF/Mo,"Prime spot right off of W Hwy 290. 3,500-9,000 SF space great for auto, shipping/receiving, manufacturing, trade user, landscaper, etc. Build-outs are optional so no matter what your business is, this is a great location for it! Super convenient to the thriving Bee Caves, Dripping Springs, SW Austin, Driftwood, Buda, Kyle, and even the 281 corridor, making this a truly centralized location. With all the growth in West Austin and the surrounding Hill Country, you can't go wrong by putting yourself in the middle of the action! Mezzanine buildout optional. $7,200/month. 24-60 month lease terms",Industrial,"3,500 - 9,000 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,TX,For Lease,Industrial,,"Lighting,Water,Sewer,Heating"
8908 Ambassador Row,Fenced Lot,"106,399 SF",Dallas,"Rental Rate,$4.65 /SF/YR,Rentable Building Area,106,399 SF,Property Type,Industrial,Year Built,1956,Property Subtype,Warehouse",,,6/26/2019,16449633,$0.39 SF/Mo,,Industrial,"49,025 SF","Lease rate does not include certain property expenses,6 Loading Docks,Includes 8,000 SF of dedicated office space","49,025 SF - For Lease
±8,000 SF Office available
20’ Clear height
6 Dock high doors (1 Dock high is ramped)
Fenced truck court
100’ Truck court
Heavy power
Mezzanine office
LEASE RATE: $4.65 NET",1 Space,TX,For Lease,Industrial,"[('Dallas Love Field Airport', '12 min drive', '4.4 mi'), ('Dallas/Fort Worth International Airport', '22 min drive', '16.0 mi'), ('Port of Shreveport', '222 min drive', '203.7 mi'), ('DSI TRANSPORTS, INC.', '3 min drive', '0.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
16107 University Oak,"24 Hour Access,Fenced Lot,Air Conditioning","10,046 SF",San Antonio,"Rental Rate,$6.00 - $12.00 /SF/YR,Rentable Building Area,10,046 SF,Property Type,Industrial,Year Built/Renovated,1988/2017,Property Subtype,Warehouse",Located near intersection of Interstate Highway 10 and Loop 1604 for easy highway access,,4/14/2020,16450817,$0.50 - $1.00 SF/Mo,"Clean complex with flex space available. Office/industrial space with up to 5,000 square feet available.",Industrial,"1,200 - 5,000 SF","Lease rate does not include utilities, property expenses or building services,Space In Need of Renovation,Lease rate does not include utilities, property expenses or building services,Space In Need of Renovation,Fits 3 - 10 People","This is a two tenant office/warehouse/flex building with one 5,000 sf space occupied and one 5,000 sf space available. Space is in shell condition to be built to suit for tenant use. Includes a 10,000 sf paved secure rear yard which is equally shared with the neighboring tenant. One drive through door into warehouse.",2 Spaces,TX,For Lease,"Office, Industrial","[('San Antonio International Airport', '18 min drive', '10.6 mi'), ('Calhoun Port', '212 min drive', '168.6 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '25 min drive', '18.2 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Electric"
3918 E State Highway 158,,"9,000 SF",Midland,"Rental Rate,$20.00 /SF/YR,Rentable Building Area,9,000 SF,Property Type,Industrial,Year Built,2014,Property Subtype,Warehouse","7.28 Acre Yard (6.00+ usable) fenced and graveled.,Wide bay shop with 80' pull through bay.,High visibility and corporate appeal on Hwy 158.",,6/26/2019,16451267,$1.67 SF/Mo,"Best in class supply/distribution/manufacturing and administrative facility on 7.28 acres in southeast Midland along Hwy 158.  
3,600 SF office includes 10 private offices, large conference, break, parts office, large second floor mezzanine storage, office & shop restrooms.
Wide bay shop is approx 5,400 s.f. (60' X 100' wide section with office inside) for accommodating long trucks.
Four (4), 14' X 16' Grade Doors , with one fully drive through bay, large paved aprons around doors.
7.28 acre lot with paved parking in front, fenced and graveled yard with automated gates.
3-phase power.
Located approx 1.70 miles SE of IH-20 along Hwy 158 (Garden City Hwy) in Midland County.
Property will be vacated by the current tenant and available for occupancy by a new tenant in November 2019.  Please do not disturb tenant.",Industrial,"9,000 SF","Lease rate does not include utilities, property expenses or building services","•                 Best in class supply/distribution/manufacturing and administrative facility on 7.28 acres in southeast Midland along Hwy 158.
•                 3,600 SF office includes 10 private offices, conference, break, parts office, locker room, office and shop restrooms.
•                 Wide bay shop is approx 5,400 s.f. (60' X 100' wide section with office inside) for accommodating long trucks.
•                 Four (4), 14' X 16' Grade Doors , with one fully drive through bay, large paved aprons around doors.
•                 7.28 acre lot with paved parking in front, fenced and graveled yard with automated gate.
•                 3-phase power.
•                 Located approx 1.70 miles SE of IH-20 along Hwy 158 (Garden City Hwy) in Midland County.
•                 Property will be vacated by the current tenant and available for occupancy by a new tenant in November 2019.  Please do not disturb tenant.",1 Space,TX,For Lease,Industrial,,
130 E Frederick St,"Fenced Lot,Signage","3,000 SF",Boerne,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,3,000 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse,Cross Streets,Ebner",,,6/27/2019,16460958,$1.00 SF/Mo,"This is a mixed-use, flex building. There is 1,000SF of air-conditioned space with two offices, a kitchen, and a restroom. The 2,000SF of warehouse space has one restroom and two roll-up doors.",Industrial,"3,000 SF","Lease rate does not include utilities, property expenses or building services,Central Air Conditioning,Private Restrooms,Includes 1,000 SF of dedicated office space,Kitchen",,1 Space,TX,For Lease,Flex,"[('San Antonio International Airport', '38 min drive', '29.4 mi'), ('Calhoun Port', '229 min drive', '183.9 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '42 min drive', '33.5 mi')]",
11565 State Highway 16 S,Fenced Lot,"10,000 SF",San Antonio,"Rental Rate,$4.20 /SF/YR,Property Subtype,Warehouse,Min. Divisible,9,243 SF,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,1970","heavy trafic exposure --1 mile so. of 410 so. on  State Hwy 16 So. close to the Toyota plant--plenty of parking--,Lots of exposure from highway-- not far from Hwy. 35 So. to Laredo, Texas downtown San Antonio,Nice building front-- Large high sign for signage",,6/27/2019,16467765,$0.35 SF/Mo,"1243 SF. front retail/ reception area, 448SF private office-and 171 Sf. secured area with metal security door.3540 SF. of shop with 3 phase power-4012 SF. high covered area behind shop and offices. Has second story space for extra storage not counted in SF of building. Has parking for vehicles in rear that is negotiable.",Industrial,"9,243 - 10,000 SF","Listed lease rate plus proportional share of utilities,Includes 1,691 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,,"Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - Septic Field,Heating - Electric"
2791 E Highway 199,Fenced Lot,"9,507 SF",Springtown,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,9,507 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse","Free Standing Warehouse with Fenced Yard,Great access to the DFW area,Office Showroom Area",,7/1/2019,16494193,$0.67 SF/Mo,"Well located 9,507 SF warehouse with fenced yard and  great office/showroom attached to the building.",Industrial,"9,507 SF","Listed rate may not include certain utilities, building services and property expenses,4 Drive Ins,Partitioned Offices,Includes 3,405 SF of dedicated office space,Space is in Excellent Condition,Natural Light",Great condition office space and warehouse. Well located on Hwy 199.  Fenced Yard. in Springtown. Five (5) grade level doors. 16.5 - 18 Ft. clear height. Clear Span. Graet natural light. Offices contain large open area for showroom.,1 Space,TX,For Lease,Industrial,"[('Port of Shreveport', '279 min drive', '253.0 mi'), ('AHR TRUCKING AND STORAGE, INC-SAGINAW-TX', '39 min drive', '21.8 mi')]",
23403 Clay Rd,,"20,040 SF",Katy,"Rental Rate,$9.58 /SF/YR,Rentable Building Area,20,040 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",,,7/1/2019,16496070,$0.80 SF/Mo,,Industrial,"20,040 SF","New space, never previously occupied,Space is in Excellent Condition,Key Map 445K,Lease rate does not include utilities, property expenses or building services,Central Air Conditioning",Deed restricted industrial park with Foreign Trade Zone (FTZ) pending,1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '51 min drive', '37.5 mi'), ('Port of Houston', '54 min drive', '39.1 mi'), ('TENCON INDUSTRIES, INC.-HOUSTON-TX', '40 min drive', '23.7 mi')]",
