address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1114 W Commerce St,"Bus Line,Signage","50,385 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,50,385 SF,Property Subtype,Warehouse,Year Built,1965",,,7/19/2017,8220396,Rent Upon Request,,Industrial,"50,385 SF",,,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '16 min drive', '8.6 mi'), ('Calhoun Port', '192 min drive', '153.3 mi'), ('BIG TEX GRAIN CO.', '6 min drive', '2.0 mi')]",Gas - Natural
3800 San Pedro Ave,"Bus Line,Fenced Lot","20,693 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,20,693 SF,Property Subtype,Warehouse,Year Built,1960","San Pedro Frontage,High Traffic Area,Near major retailers - HEB, Corner Store & CVS,Excellent Owner/User Site",,7/27/2017,8382154,Rent Upon Request,".9+ Acre Lot, Office & Warehouse
For Sale or Lease
San Pedro Frontage near Olmos & Hildebrand with easy access to U.S. Hwy 281 & IH-10",Industrial,"1,355 - 20,693 SF",,,4 Spaces,TX,For Lease,Industrial,"[('San Antonio International Airport', '9 min drive', '5.2 mi'), ('Calhoun Port', '195 min drive', '155.4 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '8 min drive', '5.0 mi')]",
61 Kinder,Fenced Lot,"4,000 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,4,000 SF,Property Subtype,Warehouse,Year Built,1966","Fenced Parking for 25+,Next to the Airport,In Great Industrial Area,Located In the Alamo Heights/Olmos Park Area,Easy Access to 281 and 410",,7/15/2018,8605088,Rent Upon Request,"4000 SF Warehouse with 3 Offices and restrooms.  13,000 SF of fenced outside parking.  Warehouse has 20ft. ceilings, 1 Grade Level Door, 1 Van LevelDorr, and 1 dock high door .   2 Gates to access parking
Great Industrial area located in the Alamo Heights/Olmos Park area. Close to the Airport and easy access to 281 and 410. By Quarry Mall",Industrial,100 SF,,,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '9 min drive', '4.3 mi'), ('Calhoun Port', '197 min drive', '157.9 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '11 min drive', '6.7 mi')]",
11500 N Loop Rd,,"36,600 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,36,600 SF,Property Subtype,Warehouse,Year Built,1980",,,3/10/2020,9501885,Rent Upon Request,,Industrial,"36,600 SF",Sublease space available from current tenant,,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '5 min drive', '2.6 mi'), ('Calhoun Port', '201 min drive', '161.5 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '18 min drive', '12.9 mi')]",
12005-12045 Starcrest Dr,"Bio-Tech/ Lab Space,Bus Line,Signage","68,618 SF",San Antonio,"Rental Rate,$9.00 - $13.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,200 SF,Rentable Building Area,68,618 SF,Property Type,Industrial,Year Built,1983","East Access to SA Int'l. Airport, US 281, Loop 410 & Wurzbach Parkway,Excellent Tenant Visibility & Identity,Concrete tile-Wall Construction,Adjacent to Blossom Athletic Center,Ample Parking,Grade-Level & Dock-High Loading",,2/14/2020,10861981,$0.75 - $1.08 SF/Mo,2-Building Office/Flex/Service Center property located on Starcrest Drive in North Central San Antonio.,Industrial,"1,200 - 33,908 SF","Lease rate does not include utilities, property expenses or building services,Includes 2,688 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Includes 675 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,3 Loading Docks,Includes 2,788 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,Includes 2,942 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,Includes 848 SF of dedicated office space","4,058 SF Air Conditioned Warehouse.",6 Spaces,TX,For Lease,Industrial,"[('San Antonio International Airport', '9 min drive', '4.5 mi'), ('Calhoun Port', '205 min drive', '163.4 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '18 min drive', '11.6 mi')]",
4437 Fredericksburg Rd,"Bus Line,Fenced Lot,Signage","12,850 SF",San Antonio,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,12,850 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",,,2/8/2018,11528782,$0.67 SF/Mo,"Front retail space is leased! Available +/- 3,900 sf whse space is in back of bldg. Whse has its own restroom with shower.
Most whse/distribution/industrial uses would require a Balcones Heights zoning case..",Industrial,"3,900 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '10 min drive', '6.3 mi'), ('Calhoun Port', '200 min drive', '159.5 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '13 min drive', '9.1 mi')]",
1715-1723 Capitol Ave,,"9,450 SF",San Antonio,"Rental Rate,$10.16 /SF/YR,Rentable Building Area,9,450 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",,,3/3/2020,12417366,$0.85 SF/Mo,,Industrial,"1,890 SF","Listed rate may not include certain utilities, building services and property expenses,Private Restrooms,Includes 400 SF of dedicated office space",Grade level door 10 x 12. small office. separately metered.,1 Space,TX,For Lease,Industrial,,
9342 SE Loop 410,"Cooler,Fenced Lot,Freezer (Space),Property Manager on Site,Storage Space,Air Conditioning","208,000 SF",San Antonio,"Rental Rate,$16.44 /SF/YR,Rentable Building Area,208,000 SF,Property Type,Industrial,Year Built,2015,Property Subtype,Refrigeration/Cold Storage",,,6/19/2018,12933619,$1.37 SF/Mo,,Industrial,"4,000 SF","Rate includes utilities, building services and property expenses,Space is in Excellent Condition,Includes 900 SF of dedicated office space,3 Loading Docks",,1 Space,TX,For Lease,Industrial,,"Lighting,Water,Sewer"
7976-7986 Mainland Dr,"Fenced Lot,Signage","11,100 SF",San Antonio,"Rental Rate,$7.00 - $10.00 /SF/YR,Rentable Building Area,11,100 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Service",,,4/22/2019,13587063,$0.58 - $0.83 SF/Mo,"Mainland Service Center consists of three buildings totaling approximately 45,385 SF and is ideal for light manufacturing, office/warehouse, or flex space. The property features excellent frontage and offers convenient mobility to Loop 410, Loop 1604, and Interstate 10. Current tenants include AAA Home Health, CPR Plumbing, SAT Energy and more.
Property managed by Valcor",Industrial,"1,491 - 7,388 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 7,388 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 7,388 SF of adjacent space",,2 Spaces,TX,For Lease,Industrial,"[('San Antonio International Airport', '18 min drive', '12.1 mi'), ('Calhoun Port', '209 min drive', '163.7 mi'), ('UP-SAN ANTONIO-TX-1711 QUANT', '24 min drive', '13.2 mi')]",
1619-1623 N San Marcos St,"Bus Line,Fenced Lot,Signage","45,529 SF",San Antonio,"Min. Divisible,7,000 SF,Rentable Building Area,45,529 SF,Property Type,Industrial,Year Built,1935,Property Subtype,Manufacturing,Cross Streets,W Laurel",,,9/4/2018,13690866,Rent Upon Request,Former BESCO Manufacturing Facility.  R&D space and warehouse available.  Can be divided.,Industrial,"7,000 - 35,554 SF","2 Drive Ins,Central Air Conditioning,1 Loading Dock,Security System","Office, warehouse and R&D space available. Up to 18,540 SF of climate controlled space.",1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '13 min drive', '7.7 mi'), ('Calhoun Port', '193 min drive', '154.0 mi'), ('BIG TEX GRAIN CO.', '7 min drive', '3.2 mi')]",
5814 Interstate 10,,"13,000 SF",San Antonio,"Property Type,Industrial,Year Built,2018,Rentable Building Area,13,000 SF",,,12/4/2019,13759065,Rent Upon Request,Excellent visibility. Quick access to IH-10. Easy access off of IH-10 E to Ackerman Rd on frontage just east of Ackerman Rd. 12' - 16' clear height. Roll up doors (front and back) and retail doors for each bay - drive-in/drive-out. Brand new shell construction. Heavy truck sales/maintenance industrial area. IH-10 E frontage.,Industrial,"4,000 SF",,,1 Space,TX,For Lease,Industrial,,
6737 Poss Rd,"Bus Line,Fenced Lot,Signage","13,822 SF",San Antonio,"Min. Divisible,1,500 SF,Rentable Building Area,13,822 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",,,3/5/2019,13841021,Rent Upon Request,,Industrial,"1,500 - 4,700 SF",,,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '15 min drive', '10.5 mi'), ('Calhoun Port', '206 min drive', '162.1 mi'), ('UP-SAN ANTONIO-TX-1711 QUANT', '21 min drive', '11.6 mi')]",
6737 Poss Rd,"Bus Line,Fenced Lot,Signage","13,729 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,13,729 SF,Property Subtype,Warehouse,Year Built,1986",,,3/4/2019,13841022,Rent Upon Request,,Industrial,"6,000 SF",,,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '16 min drive', '10.5 mi'), ('Calhoun Port', '207 min drive', '162.2 mi'), ('UP-SAN ANTONIO-TX-1711 QUANT', '22 min drive', '11.6 mi')]",
9809 McCullough Ave,,"7,200 SF",San Antonio,"Rental Rate,$10.60 /SF/YR,Rentable Building Area,7,200 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse","Great central location,Perfect for Service Industry",,10/18/2018,14113650,$0.88 SF/Mo,"Industrial/Warehouse/Office located minutes from Airport, 410 & 281.",Industrial,"3,600 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Central Air Conditioning,Security System,Includes 900 SF of dedicated office space,Space is in Excellent Condition,Private Restrooms","Apx. 900 sq. ft. of office with 2,700 sq. ft of warehouse (with it's own bathroom), grade level OH.  Minutes for Airport, 410 & 281. Great property for Contractors and/or service industry.  NNN is only $2.40 per sq. ft. ANNUALLY",1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '3 min drive', '1.2 mi'), ('Calhoun Port', '199 min drive', '160.1 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '17 min drive', '11.4 mi')]",
11911 Crosswinds Way,,"37,500 SF",San Antonio,"Min. Divisible,4,000 SF,Rentable Building Area,37,500 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",,,2/19/2020,14361879,Rent Upon Request,"Great opportunity for office, warehouse or manufacturing facility. Property has easy access to Loop 1604 & IH-35. Lease term is three to five years.",Industrial,"4,000 - 35,250 SF","New space, never previously occupied",,2 Spaces,TX,For Lease,Industrial,,
4343-4367 Rittiman Rd,"Bus Line,Signage","16,155 SF",San Antonio,"Rental Rate,$5.67 - $9.05 /SF/YR,Rentable Building Area,16,155 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",,,3/6/2019,14983932,$0.47 - $0.75 SF/Mo,Northeast San Antonio just west of intersection at Rittiman and IH 35 South,Industrial,"875 - 2,135 SF","New space, never previously occupied,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Office intensive layout,8' Finished Ceilings,Fully Built Out as Professional Services Office,Fits 3 - 7 People",App 875 SF office - northeast San Antonio just west of intersection at Rittiman and IH 35 South.  Asking $660 monthly.,2 Spaces,TX,For Lease,"Office, Industrial","[('San Antonio International Airport', '12 min drive', '6.3 mi'), ('Calhoun Port', '193 min drive', '155.2 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '6 min drive', '3.4 mi')]",
8569 NE Loop 410,Signage,"78,750 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,78,750 SF,Property Subtype,Distribution,Year Built,1986",,,4/10/2019,15690421,Rent Upon Request,"Clear Height: 24 feet
Sprinkler: ESFR ready",Industrial,"23,390 - 53,550 SF","Includes 3,935 SF of dedicated office space,6 Loading Docks,1 Drive In Bay,12 Loading Docks",,2 Spaces,TX,For Lease,Industrial,"[('San Antonio International Airport', '20 min drive', '12.3 mi'), ('Calhoun Port', '192 min drive', '152.3 mi'), ('FIESTA WAREHOUSING AND DISTRIBUTION COMPANY-SAN AN', '4 min drive', '1.3 mi')]",
10643-10663 Sentinel St,"Bus Line,Signage","30,100 SF",San Antonio,"Rental Rate,$9.22 /SF/YR,Rentable Building Area,30,100 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",Tour Incentive: $25 Gift Card to Broker & Subtenant,,4/10/2019,15692260,$0.77 SF/Mo,,Industrial,"6,507 SF","Sublease space available from current tenant,Includes 2,982 SF of dedicated office space,Rate includes utilities, building services and property expenses","6,507 SF Industrial Space includes +/- 2,982 SF office and 3,525 SF warehouse.  Outstanding north central location with convenient access to SA airport, Loop 410 and Wurzbach Pkwy. via Wetmore Rd. and Broadway St.",1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '7 min drive', '2.9 mi'), ('Calhoun Port', '202 min drive', '161.3 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '18 min drive', '11.1 mi')]",
314 Nolan St,"Fenced Lot,Signage","97,800 SF",San Antonio,"Rental Rate,$2.00 /SF/YR,Rentable Building Area,97,800 SF,Min. Divisible,50,000 SF,Year Built,1962,Property Type,Industrial,Cross Streets,Chestnut,Property Subtype,Manufacturing",,,2/24/2020,16187398,$0.17 SF/Mo,,Industrial,"50,000 - 97,800 SF","Lease rate does not include utilities, property expenses or building services,Space In Need of Renovation",,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '11 min drive', '7.7 mi'), ('Calhoun Port', '190 min drive', '152.2 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '4 min drive', '1.5 mi')]","Lighting,Gas,Water,Sewer,Heating"
1903-1909 Hormel Dr,Signage,"54,460 SF",San Antonio,"Rental Rate,$3.75 /SF/YR,Rentable Building Area,54,460 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse","Immediate Access to IH-35,Dock-High Doors & 16' Clear Height,Concrete Truck Court,Front Loading Building,1 Dock High Door with Ramp",,2/6/2020,16662428,$0.31 SF/Mo,,Industrial,"20,930 SF","Lease rate does not include utilities, property expenses or building services,Includes 3,544 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '14 min drive', '9.8 mi'), ('Calhoun Port', '194 min drive', '155.6 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '2 min drive', '0.5 mi')]",
4302-4338 Tejasco,,"75,150 SF",San Antonio,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,75,150 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse",,,7/30/2019,16762404,$0.48 SF/Mo,,Industrial,"9,000 SF","Lease rate does not include utilities, property expenses or building services,6 Loading Docks,Includes 900 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '15 min drive', '6.9 mi'), ('Calhoun Port', '193 min drive', '154.7 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '6 min drive', '2.9 mi')]",
4990 Eisenhauer Rd,"Bus Line,Fenced Lot,Signage","96,800 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,96,800 SF,Property Subtype,Distribution,Year Built,2007",,,6/4/2018,14909420,Rent Upon Request,,Industrial,"52,800 SF","Includes 2,058 SF of dedicated office space,10 Loading Docks","Good access to IH-35 & Loop 410 
Class A, Master Planned Development 
Ample parking spaces 
Enhanced security features",1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '13 min drive', '7.3 mi'), ('Calhoun Port', '196 min drive', '156.6 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '9 min drive', '4.8 mi')]",
1803 Grandstand Dr,Bus Line,"133,500 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,133,500 SF,Property Subtype,Warehouse,Year Built,2007",,,11/28/2016,14909426,Rent Upon Request,"Located near the intersection of Loop 410 and Culebra Road
Great infrastructure for manufacturing
Portion of warehouse is climate controlled",Industrial,"55,500 SF","Can be combined with additional space(s) for up to 55,500 SF of adjacent space,8 Loading Docks","Located near the intersection of loop 410 & Culebra Road 
Great infrastructure for manufacturing 
Portion of warehouse is climate controlled",1 Space,TX,For Lease,Industrial,,
3703 N Panam Expy,"Cooler,Fenced Lot,Signage,Air Conditioning","83,250 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,83,250 SF,Property Subtype,Distribution,Year Built,1969",,,9/14/2018,14909437,Rent Upon Request,,Industrial,"83,250 SF",,,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '14 min drive', '10.0 mi'), ('Calhoun Port', '194 min drive', '155.9 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '1 min drive', '0.3 mi')]",
4960 Eisenhauer Rd,"Bus Line,Signage","74,000 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,74,000 SF,Property Subtype,Distribution,Year Built,2007",,,3/14/2019,15226989,Rent Upon Request,,Industrial,"17,000 - 50,000 SF",Fits 83 - 264 People,"Rear-load, Class A distribution facility. Convenient access to IH-35 and Loop 410 in NE San Antonio.,Rear-load, Class A distribution facility. Convenient access to IH-35 and Loop 410 in NE San Antonio.",2 Spaces,TX,For Lease,"Office, Industrial","[('San Antonio International Airport', '12 min drive', '7.1 mi'), ('Calhoun Port', '195 min drive', '156.4 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '8 min drive', '4.7 mi')]",
4940 Eisenhauer Rd,"Commuter Rail,Signage,Air Conditioning","72,160 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,72,160 SF,Property Subtype,Warehouse,Year Built,1998",,,11/5/2019,15227096,Rent Upon Request,,Industrial,"16,364 SF",,Located off Eisenhauer Road with convenient access to both Interstate 35 and Loop 410. Rear load facility equipped with ESFR sprinkler system. New office space to be demoed and reconstructed.,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '12 min drive', '6.9 mi'), ('Calhoun Port', '195 min drive', '156.2 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '8 min drive', '4.4 mi')]",
4732 Whirlwind St,"24 Hour Access,Fenced Lot,Signage,Yard,Storage Space","7,700 SF",San Antonio,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,7,700 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse","Fenced yard,Easy access,Corner lot",,6/5/2019,16251904,$0.75 SF/Mo,"7,700sf office/warehouse property with fenced rear yard with 2 way access.  3 grade level oversized roll up doors with approximately 4,700sf of warehouse and 3,000sf of office.  Corner of Whirlwind and Cobb St.",Industrial,"7,700 SF","New space, never previously occupied,Includes 3,000 SF of dedicated office space,Private Restrooms,Lease rate does not include utilities, property expenses or building services,3 Drive Ins,Secure Storage","Approximately 4,700sf of warehouse and 3,000sf of office.  3 grade level oversized roll up doors from fenced rear yard.",1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '11 min drive', '6.4 mi'), ('Calhoun Port', '199 min drive', '158.5 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '11 min drive', '6.7 mi')]",
12029 Warfield St,"24 Hour Access,Bus Line,Fenced Lot,Front Loading,Security System,Signage,Skylights,Yard,Storage Space","29,237 SF",San Antonio,"Rental Rate,$11.40 /SF/YR,Rentable Building Area,29,237 SF,Property Type,Industrial,Year Built,1982","Fenced Yard,Dock loading,Showroom",,7/8/2019,16550882,$0.95 SF/Mo,,Industrial,"17,320 SF","Listed rate may not include certain utilities, building services and property expenses,8 Loading Docks,Security System,Fenced yard,Cross Dock,1 Drive In Bay,Reception Area,Secure Storage,Showroom",Cross dock set up,1 Space,TX,For Lease,Flex,"[('San Antonio International Airport', '6 min drive', '2.8 mi'), ('Calhoun Port', '201 min drive', '161.6 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '19 min drive', '13.0 mi')]",
7624-7648 Reindeer Trl,"Fenced Lot,Signage","36,921 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,36,921 SF,Property Subtype,Warehouse,Year Built,1983",,,2/20/2020,18583439,Rent Upon Request,,Industrial,"11,928 SF","Sublease space available from current tenant,Rate includes utilities, building services and property expenses",,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '17 min drive', '11.3 mi'), ('Calhoun Port', '208 min drive', '162.9 mi'), ('UP-SAN ANTONIO-TX-1711 QUANT', '23 min drive', '12.4 mi')]",
3439 Roosevelt Ave,"Bus Line,Fenced Lot,Signage","6,000 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,6,000 SF,Property Subtype,Service,Year Built,1986",,,2/25/2020,18639557,Rent Upon Request,,Industrial,"6,000 SF","Rate includes utilities, building services and property expenses",$12.00 PSF NNNs,1 Space,TX,For Lease,Industrial,,
5602-5620 Business Park,"Bus Line,Fenced Lot,Signage","55,000 SF",San Antonio,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,55,000 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",,,3/9/2020,18800648,$0.44 SF/Mo,,Industrial,"27,500 SF","Sublease space available from current tenant,Includes 3,804 SF of dedicated office space,4 Loading Docks,Lease rate does not include utilities, property expenses or building services,2 Drive Ins",,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '15 min drive', '9.4 mi'), ('Calhoun Port', '196 min drive', '156.0 mi'), ('FITE DISTRIBUTION SERVICES COMPANY-SAN ANTONIO-TX', '8 min drive', '4.2 mi')]",
222 Kemper,"Bus Line,Fenced Lot","32,229 SF",San Antonio,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,32,229 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",,,5/24/2016,4053394,$0.33 SF/Mo,"Industrial property located just west of CBD with ability for outside storage.  Good access to major thoroughfares.  Warehouse has 2 sunken dock doors and a 12 foot clear height and is zoned I-2 & R-4.
Located in central San Antonio, the property fronts Kemper St. with additional access on Merida St. and San Jacinto St., just minutes from CBD.",Industrial,"32,229 SF","Lease rate does not include utilities, property expenses or building services",Estimated NNNs are $2/sf/yr,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '17 min drive', '10.1 mi'), ('Calhoun Port', '192 min drive', '152.7 mi'), ('BIG TEX GRAIN CO.', '6 min drive', '2.0 mi')]",
5813 Distribution,"Bus Line,Signage","41,756 SF",San Antonio,"Rental Rate,$6.84 /SF/YR,Rentable Building Area,41,756 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",,,7/12/2019,4053672,$0.57 SF/Mo,"17' Clear Height, Dock High and Grade Level Loading. 4' x 8' skylights
Prime Northeast location, one mile east of Interstate 35 and Loop 410 at Rittiman Road.",Industrial,"10,800 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 2,200 SF of dedicated office space,3 Loading Docks",,1 Space,TX,For Lease,Industrial,,
4430 Director Dr,"Fenced Lot,Signage","111,317 SF",San Antonio,"Rental Rate,$6.80 /SF/YR,Property Subtype,Manufacturing,Office Building,Min. Divisible,2,000 SF,Rentable Building Area,111,317 SF,Property Type,Industrial,Year Built,1967",,,8/4/2011,4053697,$0.57 SF/Mo,"from 2,000 to 15,430 SF Office Space For Lease, Nice Offices, 40 Parking Spaces, Low Operating Expenses
Just minutes off IH-10 East and Loop 410 East at W.W. White.
Designated Hub Zone.",Industrial,"2,000 - 15,430 SF","Lease rate does not include utilities, property expenses or building services,Fits 5 - 124 People",,1 Space,TX,For Lease,Office,"[('San Antonio International Airport', '17 min drive', '11.7 mi'), ('Calhoun Port', '191 min drive', '152.9 mi'), ('FIESTA WAREHOUSING AND DISTRIBUTION COMPANY-SAN AN', '4 min drive', '1.5 mi')]",Lighting
110 W Josephine St,"Bus Line,Signage","31,768 SF",San Antonio,"Rental Rate,$3.02 /SF/YR,Rentable Building Area,31,768 SF,Property Type,Industrial,Year Built,1930,Property Subtype,Service,Industrial Distribution,Industrial Warehouse,Retail Building,Cross Streets,Elmira E",,,12/3/2018,4053713,$0.25 SF/Mo,"Former Slater-White Dry Cleaning & Laundry plant.
On West Josehpine close to highway 281 and Brackenridge Park.  Zoned I-1 (RIO-2)
",Industrial,"15,884 - 31,768 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 31,768 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 31,768 SF of adjacent space","Rental rate is $7,500.00 per month.

,Rental rate is $7,500.00 per month.

",2 Spaces,TX,For Lease,Retail,"[('San Antonio International Airport', '10 min drive', '6.6 mi'), ('Calhoun Port', '193 min drive', '153.7 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '5 min drive', '2.1 mi')]",
6911 NE Loop 410,,"210,000 SF",San Antonio,"Rental Rate,$6.00 /SF/YR,Building Class,B,Min. Divisible,45,000 SF,Rentable Building Area,210,000 SF,Property Type,Flex,Construction Status,Proposed,Property Subtype,Light Distribution,Industrial Warehouse",,,7/17/2007,4183404,$0.50 SF/Mo,"Interstate Business Park 6 will feature concrete tilt-wall construction, cross-docking, 32' clear height, generous truck courts and ESFR fire protection.
Located in Interstate Business Park with superb access to IH-35, Loop 410 and IH-10",Flex,"45,000 - 210,000 SF","New space, never previously occupied,46 Loading Docks,Lease rate does not include utilities, property expenses or building services","45,000 square feet up to 210,000 square feet available in this building.  Access to IH-35, Loop 410 and IH-10.  Distinctive architecture and cross-docking capability.  Concrete tilt-wall construction.  Offices finished to suit.",1 Space,TX,For Lease,Flex,"[('San Antonio International Airport', '16 min drive', '10.9 mi')]",
78 Haby Dr,,"4,000 SF",San Antonio,"Property Type,Industrial,Rentable Building Area,4,000 SF,Property Subtype,Warehouse,Year Built,1966","Located In the Alamo Heights/Olmos Park Area,Easy Access to 281 and 410,In Great Industrial Area,Next to the Airport,Office, Warehouse and Outside Storage Available",,7/15/2018,4272176,Rent Upon Request,"4000SF Warehouse with 3 Offices and restrooms.  Warehouse has 20ft. ceilings, 1 dock high door and 1 grade level door.  Some outdoor storage space available as well.
Great Industrial area located in the Alamo Heights/Olmos Park area.  Close to the Airport and easy access to 281 and 410.  By Quarry Mall",Industrial,24 SF,,,1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '9 min drive', '4.4 mi'), ('Calhoun Port', '197 min drive', '158.0 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '11 min drive', '6.8 mi')]",
7030 Old Pearsall Rd,,"150,000 SF",San Antonio,"Rental Rate,$5.05 /SF/YR,Rentable Building Area,150,000 SF,Min. Divisible,30,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Manufacturing",,,12/30/2015,4396428,$0.42 SF/Mo,"South Park Industrial Park is a new industrial development in southwest San Antonio, located on Old Pearsall Rd., offering prime access to Loop 410 and IH 35.",Industrial,"30,000 - 100,000 SF","New space, never previously occupied,Lease rate does not include utilities, property expenses or building services","The building will offer 150,000 SF
South Park Industrial Park is a new industrial development in SouthWest San Antonio, located on Old Pearsall Rd., offering prime access to loop 410 and IH 35 and will easily service the booming Eagle Ford Shale.",1 Space,TX,For Lease,Industrial,"[('San Antonio International Airport', '27 min drive', '20.9 mi'), ('Port of Corpus Christi', '159 min drive', '149.1 mi'), ('UP-SAN ANTONIO-TX-1711 QUANT', '13 min drive', '6.6 mi')]",
