address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
562 Parsons Dr,,"13,150 SF",Medford,"Rental Rate,$18.12 /SF/YR,Rentable Building Area,13,150 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",,,4/8/2020,19149637,$1.51 SF/Mo,,Industrial,"1,633 SF","Rate includes utilities, building services and property expenses","Shop & Office space
$1,080/month",1 Space,OR,For Lease,Industrial,,
20575 Painters Ct,,"5,577 SF",Bend,"Rental Rate,$12.24 /SF/YR,Rentable Building Area,5,577 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",,,4/9/2020,19178372,$1.02 SF/Mo,"Industrial warehouse building just off Empire Avenue in Bend. Building is 5,870 SF, has a large outdoor yard, large open span warehouse, 21 foot ceilings, 3 phase power with 400 amps of service, and great access to and from the Bend Parkway. Monthly rent is $6,000 modified gross.",Industrial,"5,570 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,OR,For Lease,Industrial,"[('Roberts Field Airport', '23 min drive', '14.6 mi'), ('Port of Portland', '234 min drive', '162.8 mi'), ('ALBANY AND EASTERN RAILROAD CO.-LEBANON-OR', '161 min drive', '106.4 mi')]",
688 SW Veterans Way,,"14,000 SF",Redmond,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,14,000 SF,Property Type,Industrial,Year Built,2016,Property Subtype,Warehouse","Centrally located near intersection Hwy 97 and SW Veterans Way,Ample Parking and potential for yard storage,Zoned M1 (Light Industrial),Clean, newer warehouse units with 14' roll up doors,Near Redmond airport and Hooker Creek",,4/10/2020,19188115,$0.70 SF/Mo,"Centrally located multi tenant industrial building built in 2015.  Each unit contains open warehouse space, 14' roll up bay door, small heated office and restroom.  Additional yard space may be made available.  CAM's estimated at $0.18 psf/month",Industrial,"2,000 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,OR,For Lease,Flex,,
6505-6515 SW 110th Ct,"Bus Line,Fenced Lot,Signage,Air Conditioning","67,721 SF",Beaverton,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,67,721 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Warehouse",,,4/13/2020,19210824,$1.00 SF/Mo,,Industrial,"7,500 SF","Sublease space available from current tenant,2 Loading Docks,Listed rate may not include certain utilities, building services and property expenses","277/480V power
Excellent access just off Highway 217 and minutes to Highway 26 and Interstate 5 interchanges",1 Space,OR,For Lease,Industrial,"[('Hall/Nimbus Commuter Rail (Westside Express Service)', '5 min drive', '1.4 mi'), ('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '8 min drive', '2.3 mi'), ('Portland International Airport', '36 min drive', '19.1 mi'), ('Port of Portland', '20 min drive', '11.1 mi'), ('BUSHNELL WAREHOUSING AND TRUCKING-PORTLAND-OR', '21 min drive', '11.7 mi')]","Gas - Natural,Heating - Gas"
630 SW Walnut St,"24 Hour Access,Fenced Lot,Floor Drains,Security System","171,000 SF",Hillsboro,"Rental Rate,$13.80 - $33.36 /SF/YR,Property Subtype,Warehouse,Industrial Manufacturing,Min. Divisible,154 SF,Rentable Building Area,171,000 SF,Property Type,Industrial,Year Built,1965","9,000 amps of 480 3 phase power. Centralized chilled water and CO2. Energy efficient facility. Solar power. Lab on site.",,1/31/2019,4144707,$1.15 - $2.78 SF/Mo,"Walnut Industrial Park - Marijuana grow facility
www.walnutip.com - We are in the process of selecting qualified businesses to be part of this major Cannabis community.  The site is ready for tenant build outs. We will also consider leasing to Data center operators.
There is a certified cannabis testing lab on site as well as BHO and CO2 extraction labs. We will be providing centralized HVAC water for all tenants in order to save on electricity. There is also a centralized CO2 system to provide CO2 to every space in the building.
We are happy to give a tour of the facility and discuss all the details which would include:
       a. cost of the space
       b. Lease terms
       c. letter of intent
       d. build out details and expected time line.
       e. answer any questions or concerns
    We are looking for tenants that meet the following criteria:
    1) Have personnel with strong background and experience as a grower.
    2) Have significant funds available for build out, security, deposit,utilities and running capital.
We look forward to hearing from you.
Located in downtown Hillsboro. The site has been approved by the city of Hillsboro and the planning department is ready to sign LUCS forms and building permits. There is access to the city water system.",Industrial,"154 - 47,013 SF","Lease rate does not include utilities, property expenses or building services,Office intensive layout,High End Trophy Space,Kitchen,Private Restrooms,Security System,Natural Light,Fully Built Out as Standard Office,Fits 1 - 4 People,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Closed Circuit Television Monitoring (CCTV),Emergency Lighting,Lease rate does not include utilities, property expenses or building services,Office intensive layout,High End Trophy Space,Kitchen,Private Restrooms,Security System,Natural Light,Fully Built Out as Standard Office,Fits 1 - 2 People,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Closed Circuit Television Monitoring (CCTV),Emergency Lighting,Lease rate does not include utilities, property expenses or building services,Space In Need of Renovation,New space, never previously occupied,Fully Built Out as Standard Office,Fits 1 - 2 People,8' Finished Ceilings,Central Air and Heating,Wi-Fi Connectivity,Security System,Lease rate does not include utilities, property expenses or building services,Office intensive layout,Conference Rooms,High End Trophy Space,Kitchen,Fully Carpeted,Bicycle Storage,Lease rate does not include utilities, property expenses or building services,
                                                    ,
                                                ,Lease rate does not include utilities, property expenses or building services,4 Loading Docks,
                                                    ,
                                                ,Lease rate does not include utilities, property expenses or building services,
                                                    ,
                                                ,Lease rate does not include utilities, property expenses or building services,
                                                    ,
                                                ,Lease rate does not include utilities, property expenses or building services,Includes 2,200 SF of dedicated office space,
                                                    ,
                                                ,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,
                                                    ,
                                                ,Lease rate does not include utilities, property expenses or building services,Office intensive layout,High End Trophy Space,Kitchen,Private Restrooms,Security System,Natural Light,Fully Built Out as Standard Office,Fits 1 - 7 People,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Closed Circuit Television Monitoring (CCTV),Emergency Lighting,Lease rate does not include utilities, property expenses or building services,Office intensive layout,High End Trophy Space,Kitchen,Private Restrooms,Security System,Natural Light,Fully Built Out as Standard Office,Fits 1 - 3 People,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Closed Circuit Television Monitoring (CCTV),Emergency Lighting,Lease rate does not include utilities, property expenses or building services,Office intensive layout,High End Trophy Space,Kitchen,Private Restrooms,Security System,Natural Light,Fully Built Out as Standard Office,Fits 1 - 2 People,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Closed Circuit Television Monitoring (CCTV),Emergency Lighting,Lease rate does not include utilities, property expenses or building services,Office intensive layout,High End Trophy Space,Kitchen,Private Restrooms,Security System,Natural Light,Fully Built Out as Standard Office,Fits 1 - 2 People,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Closed Circuit Television Monitoring (CCTV),Emergency Lighting,Lease rate does not include utilities, property expenses or building services,Office intensive layout,High End Trophy Space,Kitchen,Private Restrooms,Security System,Natural Light,Fully Built Out as Standard Office,Fits 1 - 2 People,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Closed Circuit Television Monitoring (CCTV),Emergency Lighting,Lease rate does not include utilities, property expenses or building services,Office intensive layout,High End Trophy Space,Kitchen,Private Restrooms,Security System,Natural Light,Fully Built Out as Standard Office,Fits 1 - 2 People,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Closed Circuit Television Monitoring (CCTV),Emergency Lighting","We  just finished a major remodel of 17 office spaces. The spaces include Electricity, water and natural gas. Below are some of the features:
* shared conference room
* plenty of free parking
* Shared kitchen space
* mens and womens bathrooms on both floors
* complete remodel with new walls LED lights and new carpet
* access control (electronic doors)
* all offices have steel doors for security
* LUCS available Site 
* Wi-Fi
* All common areas are maintained for your use including conference room, kitchen, bathrooms and hallways
* All utilities included in rent: Electricity, Water, Natural Gas 
* Onsite staff 
* Mail and parcel boxes
Space will be ready for move in in November. We would be happy to give you a tour. Prices start at $425.00 per month including all of the above.  
You can view the available spaces at     http://www.walnutindustrialpark.com/Office-Space-Map.pdf
Give me a call at 503-291-1946 to schedule a tour.,We  just finished a major remodel of 17 office spaces. The spaces include Electricity, water and natural gas. Below are some of the features:
* shared conference room
* plenty of free parking
* Shared kitchen space
* mens and womens bathrooms on both floors
* complete remodel with new walls LED lights and new carpet
* access control (electronic doors)
* all offices have steel doors for security
* LUCS available Site 
* Wi-Fi
* All common areas are maintained for your use including conference room, kitchen, bathrooms and hallways
* All utilities included in rent: Electricity, Water, Natural Gas 
* Onsite staff 
* Mail and parcel boxes
Space will be ready for move in in November. We would be happy to give you a tour. Prices start at $425.00 per month including all of the above.  
You can view the available spaces at     http://www.walnutindustrialpark.com/Office-Space-Map.pdf
Give me a call at 503-291-1946 to schedule a tour.,$450/month,www.walnutip.com - We are in the process of selecting qualified businesses to be part of this major Cannabis community. The site is ready for tenant build outs.
There is a certified cannabis testing lab on site as well as BHO and CO2 extraction labs. We will be providing centralized HVAC water for all tenants in order to save up to 35% on electricity. There is also a centralized CO2 system to provide CO2 to every space in the building.
Located in downtown Hillsboro. The site has been approved by the city of Hillsboro and the planning department is ready to sign LUCS forms and building permits. There is access to the city water system.
We are happy to give a tour of the facility and discuss all the details which would include:
a. cost of the space
b. Lease terms
c. letter of intent
d. build out details and expected time line.
e. answer any questions or concerns
We are looking for tenants that meet the following criteria:
1) Have personnel with strong background and experience as a grower.
2) Have significant funds available for build out, security, deposit,utilities and running capital.
We look forward to hearing from you.
 Website: walnutip.com
Call Rich: 503-291-7171,www.walnutip.com - We are in the process of selecting qualified businesses to be part of this major Cannabis community. The site is ready for tenant build outs.
There is a certified cannabis testing lab on site as well as BHO and CO2 extraction labs. We will be providing centralized HVAC water for all tenants in order to save up to 35% on electricity. There is also a centralized CO2 system to provide CO2 to every space in the building.
Located in downtown Hillsboro. The site has been approved by the city of Hillsboro and the planning department is ready to sign LUCS forms and building permits. There is access to the city water system.
We are happy to give a tour of the facility and discuss all the details which would include:
a. cost of the space
b. Lease terms
c. letter of intent
d. build out details and expected time line.
e. answer any questions or concerns
We are looking for tenants that meet the following criteria:
1) Have personnel with strong background and experience as a grower.
2) Have significant funds available for build out, security, deposit,utilities and running capital.
We look forward to hearing from you.
 Website: walnutip.com
Call Rich: 503-291-7171,This is a completely built out turn key operation for cannabis production. This space will support a tier 1 licence of a 5,000 sq ft flower canopy. The clear ceiling height is 17ft. 


Walnut Industrial Park will be the Premier cannabis production facility in Oregon. We are in the process of selecting qualified businesses to be part of this major Cannabis community. The site has been approved by the city of Hillsboro and the planning department is ready to sign LUCS forms. The site has access to the city water system and The City of Hillsboro Police department is a tenant in the building, providing extra security.

We will be providing complete build out spaces and AS-IS space as well.
In order to be considered as a tenant for this exciting development we have outlined the process below:
Selection process
1) complete our online proforma income worksheet at: walnutindustrialpark.com/proforma.php
2) we will review all submitted proformas
3) from the received proformas we will select potential tenants to proceed to the next step.
4) We will schedule a time to meet with the selected potential tenants to discuss all the details which would include:
a. cost of the space
b. Lease terms
c. letter of intent
d. build out details and expected time line.
e. answer any questions or concerns
Located in downtown Hillsboro,www.walnutip.com - We are in the process of selecting qualified businesses to be part of this major Cannabis community. The site is ready for tenant build outs.
There is a certified cannabis testing lab on site as well as BHO and CO2 extraction labs. We will be providing centralized HVAC water for all tenants in order to save up to 35% on electricity. There is also a centralized CO2 system to provide CO2 to every space in the building.
Located in downtown Hillsboro. The site has been approved by the city of Hillsboro and the planning department is ready to sign LUCS forms and building permits. There is access to the city water system.
We are happy to give a tour of the facility and discuss all the details which would include:
a. cost of the space
b. Lease terms
c. letter of intent
d. build out details and expected time line.
e. answer any questions or concerns
We are looking for tenants that meet the following criteria:
1) Have personnel with strong background and experience as a grower.
2) Have significant funds available for build out, security, deposit,utilities and running capital.
We look forward to hearing from you.
 Website: walnutip.com
Call Rich: 503-291-7171,We  just finished a major remodel of 17 office spaces. The spaces include Electricity, water and natural gas. Below are some of the features:
* shared conference room
* plenty of free parking
* Shared kitchen space
* mens and womens bathrooms on both floors
* complete remodel with new walls LED lights and new carpet
* access control (electronic doors)
* all offices have steel doors for security
* LUCS available Site 
* Wi-Fi
* All common areas are maintained for your use including conference room, kitchen, bathrooms and hallways
* All utilities included in rent: Electricity, Water, Natural Gas 
* Onsite staff 
* Mail and parcel boxes
Space will be ready for move in in November. We would be happy to give you a tour. Prices start at $425.00 per month including all of the above.  
You can view the available spaces at     http://www.walnutindustrialpark.com/Office-Space-Map.pdf
Give me a call at 503-291-1946 to schedule a tour.,We  just finished a major remodel of 17 office spaces. The spaces include Electricity, water and natural gas. Below are some of the features:
* shared conference room
* plenty of free parking
* Shared kitchen space
* mens and womens bathrooms on both floors
* complete remodel with new walls LED lights and new carpet
* access control (electronic doors)
* all offices have steel doors for security
* LUCS available Site 
* Wi-Fi
* All common areas are maintained for your use including conference room, kitchen, bathrooms and hallways
* All utilities included in rent: Electricity, Water, Natural Gas 
* Onsite staff 
* Mail and parcel boxes
Space will be ready for move in in November. We would be happy to give you a tour. Prices start at $425.00 per month including all of the above.  
You can view the available spaces at     http://www.walnutindustrialpark.com/Office-Space-Map.pdf
Give me a call at 503-291-1946 to schedule a tour.,We  just finished a major remodel of 17 office spaces. The spaces include Electricity, water and natural gas. Below are some of the features:
* shared conference room
* plenty of free parking
* Shared kitchen space
* mens and womens bathrooms on both floors
* complete remodel with new walls LED lights and new carpet
* access control (electronic doors)
* all offices have steel doors for security
* LUCS available Site 
* Wi-Fi
* All common areas are maintained for your use including conference room, kitchen, bathrooms and hallways
* All utilities included in rent: Electricity, Water, Natural Gas 
* Onsite staff 
* Mail and parcel boxes
Space will be ready for move in in November. We would be happy to give you a tour. Prices start at $425.00 per month including all of the above.  
You can view the available spaces at     http://www.walnutindustrialpark.com/Office-Space-Map.pdf
Give me a call at 503-291-1946 to schedule a tour.,We  just finished a major remodel of 17 office spaces. The spaces include Electricity, water and natural gas. Below are some of the features:
* shared conference room
* plenty of free parking
* Shared kitchen space
* mens and womens bathrooms on both floors
* complete remodel with new walls LED lights and new carpet
* access control (electronic doors)
* all offices have steel doors for security
* LUCS available Site 
* Wi-Fi
* All common areas are maintained for your use including conference room, kitchen, bathrooms and hallways
* All utilities included in rent: Electricity, Water, Natural Gas 
* Onsite staff 
* Mail and parcel boxes
Space will be ready for move in in November. We would be happy to give you a tour. Prices start at $425.00 per month including all of the above.  
You can view the available spaces at     http://www.walnutindustrialpark.com/Office-Space-Map.pdf
Give me a call at 503-291-1946 to schedule a tour.,We  just finished a major remodel of 17 office spaces. The spaces include Electricity, water and natural gas. Below are some of the features:
* shared conference room
* plenty of free parking
* Shared kitchen space
* mens and womens bathrooms on both floors
* complete remodel with new walls LED lights and new carpet
* access control (electronic doors)
* all offices have steel doors for security
* LUCS available Site 
* Wi-Fi
* All common areas are maintained for your use including conference room, kitchen, bathrooms and hallways
* All utilities included in rent: Electricity, Water, Natural Gas 
* Onsite staff 
* Mail and parcel boxes
Space will be ready for move in in November. We would be happy to give you a tour. Prices start at $425.00 per month including all of the above.  
You can view the available spaces at     http://www.walnutindustrialpark.com/Office-Space-Map.pdf
Give me a call at 503-291-1946 to schedule a tour.,We  just finished a major remodel of 17 office spaces. The spaces include Electricity, water and natural gas. Below are some of the features:
* shared conference room
* plenty of free parking
* Shared kitchen space
* mens and womens bathrooms on both floors
* complete remodel with new walls LED lights and new carpet
* access control (electronic doors)
* all offices have steel doors for security
* LUCS available Site 
* Wi-Fi
* All common areas are maintained for your use including conference room, kitchen, bathrooms and hallways
* All utilities included in rent: Electricity, Water, Natural Gas 
* Onsite staff 
* Mail and parcel boxes
Space will be ready for move in in November. We would be happy to give you a tour. Prices start at $425.00 per month including all of the above.  
You can view the available spaces at     http://www.walnutindustrialpark.com/Office-Space-Map.pdf
Give me a call at 503-291-1946 to schedule a tour.",16 Spaces,OR,For Lease,"Office, Industrial","[('Hatfield Government Center Transit Stop', '(MAX Blue Line)', '16 min walk'), ('0.8 mi', 'Hillsboro Central/SE 3rd Transit Center', '(MAX Blue Line)'), ('20 min walk', '1.0 mi', 'Portland International Airport'), ('52 min drive', '27.8 mi', 'Port of Portland'), ('36 min drive', '19.9 mi', 'STEWART STILES TRUCK LINE, INC.-CORNELIUS-OR'), ('8 min drive', '3.9 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer"
19730 NE Sandy Blvd,,"299,249 SF",Portland,"Property Type,Industrial,Rentable Building Area,299,249 SF,Property Subtype,Warehouse,Year Built,1972","Well-maintained facility that could efficiently accommodate multiple use types including distribution, manufacturing, and warehousing.,The available space provides 25,740 SF of office and 94,160 SF of warehouse with an additional 122,850 SF building proposed on the 28-acre site.,Equipped with 4 dock-high doors, 1 grade-level door, 24’ clear height, and ample lot space for trailer parking or laydown yard.,Located in the premier East Columbia commercial corridor with excellent proximity to I-84, reaching PDX Airport or downtown in under 20 minutes.",,8/27/2019,14501924,Rent Upon Request,"Sandy Crossing is in a prime location for industrial activity in the Portland and Pacific Northwest markets. This large facility sits on a 28-acre lot that backs up against I-84 to the south. The available space is a mix of 25,740 square feet of office/showroom space and 94,160 square feet of warehouse, and there is an additional 122,850 square foot building proposed on the site. The office/showroom space provides an open floor plan and has exposed 14’ ceilings. Over 12,000 vehicles pass by on NE Sandy Boulevard each day, providing an excellent corporate branding opportunity. The warehouse section has 4 dock-high doors, 1 grade-level door, 24’ clear height, and 44’ x 44’ column spacing, efficiently accommodating a distribution, manufacturing, or warehousing user. The large site provides ample auto parking as well as trailer parking and laydown yard space. Sandy Crossing is in the East Columbia Corridor, which is the premier distribution submarket in the Portland region. Its excellent location provides easy access to major arterials like I-85, NE Airport Way, and NE Marine Drive, reaching Portland International Airport or Portland’s central business district in under 20 minutes. Additional distribution channels are easily within reach as well, the Port of Portland is a 24-minute drive, and other major markets like Salem or Seattle can be reached in under 3 hours.",Industrial,"25,740 - 119,900 SF","Open Floor Plan Layout,Space is in Excellent Condition,14' Finished Ceilings,Can be combined with additional space(s) for up to 119,900 SF of adjacent space,1 Drive In Bay,Can be combined with additional space(s) for up to 119,900 SF of adjacent space,Space is in Excellent Condition,4 Loading Docks",,2 Spaces,OR,For Lease,"Office, Industrial","[('Portland International Airport', '16 min drive', '7.8 mi'), ('Port of Portland', '24 min drive', '15.2 mi'), ('GRESHAM TRANSFER, INC.-WOOD VILLAGE-OR', '5 min drive', '2.0 mi')]",
3 Marshall Ave,,"2,850 SF",Collingdale,"Rental Rate,$8.00 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,2,850 SF",,,12/23/2019,18030254,$0.67 SF/Mo,,Industrial,"2,850 SF",Listed lease rate plus proportional share of utilities,"This property consists of 2,850 SF with small office, 2 bathrooms and mezzanine above office, 3ea 12 Ft Drive-In Doors.  Rental Rate of $8.00 Per Sf + Utilities
",1 Space,PA,For Lease,Industrial,"[('Sharon Hill Transit Stop', '13 min walk', '0.7 mi'), ('Curtis Park Transit Stop', '(R2)', '13 min walk'), ('0.7 mi', 'Sharon Hill Transit Stop', '(R2)'), ('14 min walk', '0.7 mi', 'MacDade Boulevard Transit Stop'), ('19 min walk', '0.9 mi', 'Collingdale Transit Stop'), ('19 min walk', '0.9 mi', 'Philadelphia 30th Street Commuter Rail (Atlantic City Line)'), ('14 min drive', '6.9 mi', 'Philadelphia International Airport'), ('12 min drive', '5.0 mi', 'New Castle County Airport'), ('42 min drive', '27.3 mi', 'South Jersey Port'), ('24 min drive', '12.0 mi', 'Robbins Motor Transport, Incorporated'), ('10 min drive', '4.4 mi')]",
3500 Chambersburg Rd,,"8,160 SF",Biglerville,"Rental Rate,$5.16 /SF/YR,Rentable Building Area,8,160 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",,,12/31/2019,18062018,$0.43 SF/Mo,Light manufacturing or warehouse with 2100+ sq. ft. of renovated office area. Warehouse 6000+ sq. ft. heated with propane radiant system. Office area with CAC and FHA propane heat. Office area with kitchenette and 2 baths. Warehouse with one bath.,Industrial,"8,160 SF","Rate includes utilities, building services and property expenses",Light manufacturing or warehouse with 2100+ sq. ft. of renovated office area. Warehouse 6000+ sq. ft. heated with propane radiant system. Office area with CAC and FHA propane heat. Office area with kitchenette and 2 baths. Warehouse with one bath.,1 Space,PA,For Lease,Industrial,,
9 New Village Rd,,"5,000 SF",Holtwood,"Rental Rate,$7.20 /SF/YR,Rentable Building Area,5,000 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse,Office Building",,,9/15/2017,18062223,$0.60 SF/Mo,"5,000 sq ft maintenance building with large fenced in area with ample parking, 14 ft warehouse space and separate office space. *Non Potable Water*
272 South, R LR36015, L Drytown Rd, R Old Holtwood Rd., L New Village Rd.",Industrial,"2,500 SF","Listed rate may not include certain utilities, building services and property expenses,Fits 7 - 20 People",,1 Space,PA,For Lease,Office,,
984B Marcon Blvd,"Fenced Lot,Storage Space","6,400 SF",Allentown,"Rental Rate,$7.35 /SF/YR,Rentable Building Area,6,400 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",,,12/31/2019,18062362,$0.61 SF/Mo,"This is an irregularly shaped lot. The subject 6,400+/- bldg. is in the back of the property. There is an additional covered storage area of about 2,000 SF that goes with this building. Industrial Park Setting, property backs up to Rt. 22. ABE Regional Airport is within 1/3 mile of property. Rt. 22- Airport Rd. North Exit is within 1/2 mile of site. Optimum Highway Access, Ideal for Contractor's Business, Suitable for Many Uses. Includes a 3,000 SF Covered Storage Building",Industrial,"6,400 SF","Lease rate does not include utilities, property expenses or building services,2 Large Production Rooms,includes 3,000 SF covered storage building","* Optimum Highway Access
* Ideal for Contractor's Business
* Suitable for Many Uses.
* Includes a 3,000 SF Covered Storage Building",1 Space,PA,For Lease,Industrial,"[('Lehigh Valley International Airport', '8 min drive', '3.2 mi'), ('Port of Philadelphia', '84 min drive', '55.4 mi'), ('Foulk Reload', '12 min drive', '5.4 mi')]",Gas - Natural
967-973 N 9th St,,"17,225 SF",Philadelphia,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,17,225 SF,Min. Divisible,2,900 SF,Year Built,1900,Property Type,Industrial,Cross Streets,Girard Ave,Property Subtype,Warehouse","The property is close to center city . Directly on Septa rail line center city to Trenton NJ. Right in the middle of major high residential projects.,LED lighting,High ceilings with concrete floor separations,Gas radiant heat",,12/15/2019,18125162,$0.88 SF/Mo,"2900 sqft warehouse for rent close to 9th and Girard ave. This area is up and coming and is in great proximity to center city without the high-end cost of center city rent. The building has 17 ft ceilings with 1 large 16ft roll-up door and 1 smaller roll-up door both opening on to 9th st. The building can be used as a light auto mechanic shop. Additional 2500 sq ft available in June 2020.
Space has high beams and led lighting with a separate office. The bathroom and office have been remodeled. The building is in good condition with gas radiant overhead heat. The electric includes 3 phase, and single-phase electric services. The building can have many uses including parking trucks, equipment storage, woodworking shop, auto mechanic and many more uses. The rental term for 2 years or more. Rent: $2,500.00 per month with a month security deposit. 
Available January 1st, 2020 Call Mike at (215)-280-3114.",Industrial,"2,900 - 5,800 SF","Lease rate does not include property expenses,Central Heating System,Reception Area,Security System,1 Drive In Bay,Partitioned Offices,Private Restrooms,Drop Ceilings",Warehouse for rent with separate offices,1 Space,PA,For Lease,Industrial,"[('Girard and Broad', '11 min walk', '0.5 mi'), ('Girard (BSS) Transit Stop', '11 min walk', '0.5 mi'), ('Fairmount Transit Stop', '16 min walk', '0.8 mi'), ('Philadelphia 30th Street Commuter Rail (Atlantic City Line)', '9 min drive', '2.7 mi'), ('Cherry Hill Commuter Rail (Atlantic City Line)', '15 min drive', '7.8 mi'), ('Philadelphia International Airport', '24 min drive', '13.5 mi'), ('Trenton Mercer Airport', '49 min drive', '32.7 mi'), ('South Jersey Port', '11 min drive', '4.4 mi'), ('CONRAIL-PHILADELPHIA-PA-2001 MARKE', '7 min drive', '2.3 mi')]","Lighting,Gas,Water,Heating"
567 S Reading Rd,,"55,819 SF",Ephrata,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,55,819 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",,,1/10/2020,18146065,$0.40 SF/Mo,"49,600 square foot property located close to Rt.222 and the PA Turnpike.  It has 34,700 square feet of clear span warehouse, 8,800 square feet of parts distribution and 6,100 square feet of office space.",Industrial,"49,600 SF","Lease rate does not include utilities, property expenses or building services,1 Loading Dock,Includes 6,100 SF of dedicated office space","49,600 square foot property located close to Rt.222 and the PA Turnpike.  It has 34,700 square feet of clear span warehouse, 8,800 square feet of parts distribution and 6,100 square feet of office space.",1 Space,PA,For Lease,Flex,"[('Reading Regional-Carl A. Spaatz Field Airport', '32 min drive', '22.4 mi'), ('Harrisburg International Airport', '54 min drive', '40.9 mi'), ('Port of Wilmington, RI', '89 min drive', '62.7 mi'), ('Gehman Feed Mill Inc.', '12 min drive', '6.3 mi')]",
636 Pen Argyl St,,"113,389 SF",Pen Argyl,"Rental Rate,$2.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,5,300 SF,Rentable Building Area,113,389 SF,Property Type,Industrial,Year Built,1900",,,6/4/2019,18390863,$0.21 SF/Mo,"Pen Argyl is a borough in Northampton County, Pennsylvania, 26 miles north of Allentown, in the Lehigh Valley region of the state. It is part of Pennsylvania's Slate Belt. Pen Argyl is near Route 33 and Interstate 80 at the foothills of the Blue Ridge Mountain and the Appalachian Trail.",Industrial,"5,300 - 19,325 SF","Listed lease rate plus proportional share of utilities,2 Loading Docks,1 Drive In Bay","KW Commercial, The Daniel Perich Group is offering warehouse/storage space for lease in Pen Argyl. Up to 19,325 contiguous square feet with spaces ranging from 5,300 square feet to 8,925 square feet. Shared access to overhead door, loading dock and freight elevator for each unit. Build-out and combination of spaces possible. These flexible options allow for light manufacturing, warehouse and/or office uses. Concrete floors with ceiling heights ranging from 10.5 feet to 13 feet. Parking available in gravel lot across West Main Street.",1 Space,PA,For Lease,Industrial,"[('Lehigh Valley International Airport', '33 min drive', '19.8 mi'), ('New York Container Terminal', '100 min drive', '73.9 mi'), ('Foulk Reload', '31 min drive', '19.0 mi')]",
