address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1700 Jefferson Davis Hwy,,"112,500 SF",Richmond,"Property Type,Industrial,Rentable Building Area,112,500 SF,Property Subtype,Distribution,Year Built,2019",,,3/5/2020,18753608,Rent Upon Request,"• 71,250 SF which includes 1,860 +/- SF of office
• New LED lights with motion sensors
• 5 dock doors (9’x10’)
• Ceiling heights 16’ – 20’
• Column spacing 35’ x 25’
• Dry sprinkler system
• Trailer parking
• New Roof",Industrial,"71,250 SF","Rate includes utilities, building services and property expenses,Includes 1,860 SF of dedicated office space","• 71,250 SF which includes 1,860 +/- SF of office
• New LED lights with motion sensors
• 5 dock doors (9’x10’)
• Ceiling heights 16’ – 20’
• Column spacing 35’ x 25’
• Dry sprinkler system
• Trailer parking
• New Roof",1 Space,VA,For Lease,Industrial,,
1700 Jefferson Davis Hwy,Fenced Lot,"230,000 SF",Richmond,"Property Type,Industrial,Rentable Building Area,230,000 SF,Property Subtype,Warehouse,Year Built,1947",,,3/5/2020,18753767,Rent Upon Request,"• 112,500 SF which includes 2,500 +/- SF of office
• New LED lights with motion sensors
• 8 dock doors (9’ x 9’)
• Ceiling heights 16’ – 20’
• Column spacing 40’ x 25’
• Dry sprinkler system
• Trailer parking
• New Roof",Industrial,"112,500 SF","Rate includes utilities, building services and property expenses,Includes 2,500 SF of dedicated office space","• 112,500 SF which includes 2,500 +/- SF of office
• New LED lights with motion sensors
• 8 dock doors (9’ x 9’)
• Ceiling heights 16’ – 20’
• Column spacing 40’ x 25’
• Dry sprinkler system
• Trailer parking
• New Roof",1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '29 min drive', '10.8 mi'), ('Virginia Port Authority - Richmond', '8 min drive', '3.9 mi'), ('Richmond Cold Storage Company, Incorporated', '19 min drive', '9.3 mi')]",
6507 Old Warwick Rd,,"9,312 SF",Richmond,"Rental Rate,$23.81 /SF/YR,Rentable Building Area,9,312 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",,,3/18/2020,18905916,$1.98 SF/Mo,,Industrial,756 SF,"Listed rate may not include certain utilities, building services and property expenses,Includes 392 SF of dedicated office space","Dock and Drive-In Loading 
Limited Outside Storage Available
For Lease: $1,500/Month GROSS",1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '34 min drive', '14.3 mi'), ('Virginia Port Authority - Richmond', '15 min drive', '7.5 mi'), ('TRANSFLO-RICHMOND-VA', '13 min drive', '7.8 mi')]",
2115 C N Hamilton St,,"12,827 SF",Richmond,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,12,827 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Manufacturing",,,3/20/2020,18932424,$0.50 SF/Mo,,Industrial,"7,908 SF","Lease rate does not include utilities, property expenses or building services,1 Loading Dock,6 Drive Ins","Economical, well located, heated warehouse space with easy access to I-64, I-95, I-195 & Scott's Addition. This building features a combination of six drive-in loading doors and one dock height loading door. 12'-0"" clear ceiling height in the main warehouse and a small fenced yard area.",1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '29 min drive', '13.1 mi'), ('Virginia Port Authority - Richmond', '17 min drive', '11.6 mi'), ('TRANSFLO-RICHMOND-VA', '2 min drive', '0.8 mi')]",
101 Agency Ave,"Bus Line,Fenced Lot","11,160 SF",Richmond,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,11,160 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",,,3/20/2020,18932592,$0.42 SF/Mo,,Industrial,"8,280 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Reception Area,Located at Belt Boulevard & Midlothian Turnpike,Includes 1,380 SF of dedicated office space,3 Loading Docks,Kitchen","This building features 8,280 +/- square feet of clear span warehouse space with three dock height loading doors and one drive-in loading door. Other features include 1,380 +/- square feet of finished office space with six private offices, two restrooms and a small reception area.",1 Space,VA,For Lease,Flex,"[('Richmond International Airport', '32 min drive', '12.6 mi'), ('Virginia Port Authority - Richmond', '13 min drive', '6.8 mi'), ('TRANSFLO-RICHMOND-VA', '14 min drive', '7.3 mi')]",
4500 Sarellen Rd,"Bus Line,Fenced Lot","129,400 SF",Richmond,"Rental Rate,$3.85 /SF/YR,Rentable Building Area,129,400 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Manufacturing",,,3/31/2020,19061638,$0.32 SF/Mo,"-
Available 9/1/2020
-
3 -5 year term
-
129,786 s.f. with 9,860 s.f. office
-
7.19 acres
-
Zoned M-1, Industrial
-
2 -3000 Amp 480 Volt electric services
-
7 dock-high & 3 drive-in doors
-
24’ –30’ ceiling heights
-
Rail spur
-
Approx. 8"" thick production floor
-
Convenient to I-64, I-295 and I-95
-
Asking rent: $3.85/s.f.
-
Sale price: $7,200,000",Industrial,"129,400 SF","Rate includes utilities, building services and property expenses",,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '15 min drive', '3.1 mi'), ('Virginia Port Authority - Richmond', '21 min drive', '10.7 mi'), ('Richmond Cold Storage Company, Incorporated', '5 min drive', '1.2 mi')]",
2500 Bellwood Rd,,"44,920 SF",Richmond,"Property Type,Industrial,Rentable Building Area,44,920 SF,Property Subtype,Manufacturing,Year Built,1986",,,4/8/2020,19148380,Rent Upon Request,"- 47,464 SF located on 3.63 Acres
- I-2 Zoning
- Built in 1986
- Sprinkler
- Suite A
•   MRC Global occupying 28,564 SF since 2003. Current lease expiration 4/30/22
•   Outside storage
•   Heavy power
- Suite B
•   18,900 SF available for lease with 60 day notice
•   5 ton overheard crane
•   2 Drive in Doors (24’W x 16’H and 20’W x 16’H)
•   Ceiling height 25’-31’
- Sale price: $3,100,000",Industrial,"16,356 - 44,920 SF",,"- 47,464 SF located on 3.63 Acres
- I-2 Zoning
- Built in 1986
- Sprinkler
- Suite A
•   MRC Global occupying 28,564 SF since 2003. Current lease expiration 4/30/22
•   Outside storage
•   Heavy power
- Suite B
•   18,900 SF available for lease with 60 day notice
•   5 ton overheard crane
•   2 Drive in Doors (24’W x 16’H and 20’W x 16’H)
•   Ceiling height 25’-31’
- Sale price: $3,100,000,- 47,464 SF located on 3.63 Acres
- I-2 Zoning
- Built in 1986
- Sprinkler
- Suite A
•   MRC Global occupying 28,564 SF since 2003. Current lease expiration 4/30/22
•   Outside storage
•   Heavy power
- Suite B
•   18,900 SF available for lease with 60 day notice
•   5 ton overheard crane
•   2 Drive in Doors (24’W x 16’H and 20’W x 16’H)
•   Ceiling height 25’-31’
- Sale price: $3,100,000",2 Spaces,VA,For Lease,Industrial,"[('Richmond International Airport', '28 min drive', '12.3 mi'), ('Virginia Port Authority - Richmond', '13 min drive', '7.6 mi'), ('Richmond Cold Storage Company, Incorporated', '20 min drive', '11.2 mi')]",
1205 School St,"Fenced Lot,Signage","3,000 SF",Richmond,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,3,000 SF,Property Type,Industrial,Year Built,1949,Property Subtype,Service",,,4/6/2020,19129780,$0.50 SF/Mo,,Industrial,"3,000 SF","Listed rate may not include certain utilities, building services and property expenses",$1500/month,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '25 min drive', '10.9 mi'), ('Virginia Port Authority - Richmond', '15 min drive', '9.0 mi'), ('TRANSFLO-RICHMOND-VA', '7 min drive', '3.4 mi')]",
510 Oliver Hill Way,,"20,200 SF",Richmond,"Property Type,Flex,Rentable Building Area,20,200 SF,Property Subtype,R&D,Industrial Warehouse,Year Built,1965,Building Class,C",,,8/11/2015,4104793,Rent Upon Request,"20,200 SF office/warehouse, Zoned M-1
Call for Information
Downtown Richmond, right off I-95",Flex,"20,200 SF","Includes 2,684 SF of dedicated office space,1 Loading Dock,2 Drive Ins","Call for details and pricing
· 20,200 SF (includes 2,684 SF
office)
· 1 Dock & 2 Drive-ins
· 18’ ceilings
· M-1 Zoning",1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '23 min drive', '8.3 mi')]",
8951 Whitepine Rd,,"30,000 SF",Richmond,"Property Type,Industrial,Rentable Building Area,30,000 SF,Property Subtype,Warehouse,Industrial Warehouse,Construction Status,Proposed",,,3/23/2012,4234635,Rent Upon Request,"Pad Ready Site available for 30,000 SF +/- Building
Located in the Chesterfield Air Park
",Industrial,"30,000 SF","New space, never previously occupied,Listed rate may not include certain utilities, building services and property expenses",,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '38 min drive', '18.7 mi'), ('Virginia Port Authority - Richmond', '21 min drive', '11.2 mi'), ('TRANSFLO-RICHMOND-VA', '26 min drive', '15.9 mi')]",
1100 Dinwiddie Ave,Fenced Lot,"20,400 SF",Richmond,"Rental Rate,$2.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,10,000 SF,Rentable Building Area,20,400 SF,Property Type,Industrial,Year Built,1968",,,9/1/2009,4291531,$0.21 SF/Mo,,Industrial,"10,000 - 20,400 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '27 min drive', '9.7 mi'), ('Virginia Port Authority - Richmond', '11 min drive', '4.4 mi'), ('Richmond Cold Storage Company, Incorporated', '17 min drive', '8.2 mi')]",
3200 Williamsburg Ave,Fenced Lot,"153,835 SF",Richmond,"Rental Rate,$4.00 /SF/YR,Property Subtype,Manufacturing,Total Space Available,153,834 SF,Rentable Building Area,153,835 SF,Max. Contiguous,76,917 SF,Year Built,1900,Property Type,Industrial","Located between Rockett's Landing and Shockoe Bottom in the City of Richmond, Virginia.",,10/23/2017,5678816,$0.33 SF/Mo,"The Armitage Building is a two-story warehouse building located between Rockett's Landing and Shockoe Bottom in the City of Richmond, Virginia. The two-story Armitage Building is a warehouse complex that stands on the north side of Williamsburg Avenue on an approx. 4.56 acre parcel in the City of Richmond with Libby Hill Park to the west and Stone Brewing to the east.
The property was originally the headquarters of the Armitage Manufacturing Company, which produced tar paper roofing materials. The main portion of the building was built in 1900. It was designed by the Richmond firm Noland & Baskervill, now known as Baskervill, when the firm was just three years old.
The industrial building consists primarily of two wings, with the original two-story brick-constructed plant built in 1900 for the production of building supplies and roofing paper, and then used for corrugated container manufacturing. In 1954, a large barrel-roofed, metal bowstring truss wing was added to the rear corner of the warehouse.",Industrial,"153,834 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 76,917 SF of adjacent space",,2 Spaces,VA,For Lease,Industrial,,
7400 Impala Dr,,"226,695 SF",Richmond,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,226,695 SF,Property Type,Industrial,Year Built/Renovated,1974/1995,Property Subtype,Manufacturing,Industrial Warehouse","Zoned M-1 Light Industrial,Gas, steam and electric heat,103 parking spaces,20,000 SF office area,Wet sprinkler, 100% coverage",,6/7/2019,6219625,$0.38 SF/Mo,"Industrial warehouse and manufacturing facility situated on approximately 13 acres in western Henrico County, Virginia.
Off Staples Mill Road with convenient access to I-64 and I-95.
32' x 40' column spacing
32' - 34' clear ceilings",Industrial,"142,800 SF","Lease rate does not include utilities, property expenses or building services","142,800 SF (121,800 SF warehouse and 21,000 SF office)",1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '34 min drive', '16.8 mi'), ('Virginia Port Authority - Richmond', '24 min drive', '14.9 mi'), ('TRANSFLO-RICHMOND-VA', '8 min drive', '4.0 mi')]","Lighting,Gas,Water,Sewer,Heating"
4204 Eubank Rd,,"23,100 SF",Richmond,"Min. Divisible,3,300 SF,Rentable Building Area,23,100 SF,Property Type,Industrial,Year Built,2009,Property Subtype,Warehouse",,,2/27/2020,8477017,Rent Upon Request,"2 building office and warehouse business center in Henrico' s East End
4200 Eubank Road approximately 4,050 s.f.available 
 
4204 Eubank Road approximately 3,300 - 9,900 s.f. available
Zoned M-1 to accommodate a variety of industrial and office uses
All spaces are fully sprinklered
Ample parking available
Grade-level loading with overhead drive-in doors
3 phase power
Less than 2 miles from I-64 and White Oak Village",Industrial,"3,300 - 6,600 SF","New space, never previously occupied,7 Drive Ins","- Bays starting at 3,300 SF
- Fully sprinkled
- 7 grade level overhead doors, all 10’x10’
- 2 dock doors available for sizeable,
long term tenant",1 Space,VA,For Lease,Industrial,,
3905-3911 Carolina Ave,,"86,000 SF",Richmond,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,86,000 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",,,3/27/2019,12829141,$0.42 SF/Mo,,Industrial,"15,000 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '25 min drive', '9.5 mi'), ('Virginia Port Authority - Richmond', '19 min drive', '12.0 mi'), ('TRANSFLO-RICHMOND-VA', '7 min drive', '3.4 mi')]",
1700 Venable St,,"58,500 SF",Richmond,"Min. Divisible,10,000 SF,Rentable Building Area,58,500 SF,Property Type,Industrial,Year Built,1967,Property Subtype,Manufacturing,Cross Streets,Venable","2 Interior Docks, 2 Van Height Docks, 2 Covered Docks,Will consider short term rental,13'1"" - 15'8"" Ceiling Heights",,1/29/2020,13182546,Rent Upon Request,,Industrial,"10,000 - 58,500 SF","Includes 7,849 SF of dedicated office space",,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '23 min drive', '8.2 mi'), ('Virginia Port Authority - Richmond', '12 min drive', '7.1 mi'), ('TRANSFLO-RICHMOND-VA', '10 min drive', '7.0 mi')]",
1201 Haxall Pt,,"19,000 SF",Richmond,"Min. Divisible,4,000 SF,Rentable Building Area,19,000 SF,Property Type,Industrial,Year Built/Renovated,1900/2005",,,5/15/2018,13825781,Rent Upon Request,,Industrial,"4,000 - 19,000 SF","Fully Built Out as Standard Retail Space,Fits 10 - 152 People",Office/Retail Space,1 Space,VA,For Lease,Office/Retail,"[('Richmond International Airport', '25 min drive', '8.2 mi'), ('Virginia Port Authority - Richmond', '14 min drive', '7.1 mi'), ('TRANSFLO-RICHMOND-VA', '10 min drive', '6.1 mi')]",
20 Westover Hills Blvd,Fenced Lot,"32,812 SF",Richmond,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,32,812 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,5/15/2019,16050436,$1.25 SF/Mo,,Industrial,"4,800 SF","Rate includes utilities, building services and property expenses,Fits 12 - 39 People","-Conference Room
-Large meeting room
-6 offices - some with room for multiple desks
-Breakroom-Kitchenette
Plug and play - office furniture available
Outside storage and warehouse also available",1 Space,VA,For Lease,Office,"[('Richmond International Airport', '30 min drive', '12.1 mi'), ('Virginia Port Authority - Richmond', '11 min drive', '6.2 mi'), ('TRANSFLO-RICHMOND-VA', '12 min drive', '6.8 mi')]",
20A Westover Hills Blvd,,"10,230 SF",Richmond,"Property Type,Industrial,Rentable Building Area,10,230 SF,Property Subtype,Warehouse,Year Built,1900",,,6/12/2019,16050820,Rent Upon Request,,Industrial,"2,800 - 10,230 SF",,"-5.5 acres
-Fenced and stoned lot
-Can be divided
-7,430 and 2,800 sf warehouses on the property",2 Spaces,VA,For Lease,Industrial,"[('Richmond International Airport', '30 min drive', '12.1 mi'), ('Virginia Port Authority - Richmond', '11 min drive', '6.2 mi'), ('TRANSFLO-RICHMOND-VA', '12 min drive', '6.5 mi')]",
1601 Sherwood Ave,Bus Line,"46,816 SF",Richmond,"Property Type,Industrial,Year Built,1948,Property Subtype,Distribution,Cross Streets,Hardy,Rentable Building Area,46,816 SF","Central Location: I-95/I-64/I-195 Proximity, Adjacent to the Diamond",,6/20/2019,16403487,Rent Upon Request,,Industrial,"17,859 SF","Lease rate does not include utilities, property expenses or building services,Private Restrooms,Central Air Conditioning","17,859 SF +/- Available (With Restroom)",1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '27 min drive', '12.4 mi'), ('Virginia Port Authority - Richmond', '17 min drive', '10.5 mi'), ('TRANSFLO-RICHMOND-VA', '5 min drive', '2.0 mi')]",
00 Charles City Rd,,"75,000 SF",Richmond,"Min. Divisible,9,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Proposed,Rentable Building Area,75,000 SF",,,10/9/2019,17407588,Rent Upon Request,,Industrial,"9,000 - 75,000 SF",1 Loading Dock,,1 Space,VA,For Lease,Industrial,,
4731 Eubank Rd,Bus Line,"50,560 SF",Richmond,"Property Type,Industrial,Rentable Building Area,50,560 SF,Property Subtype,Refrigeration/Cold Storage,Year Built,1977",,,10/29/2019,17577212,Rent Upon Request,,Industrial,"18,260 SF",,3 full dock loading.,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '13 min drive', '2.8 mi'), ('Virginia Port Authority - Richmond', '19 min drive', '10.3 mi'), ('Richmond Cold Storage Company, Incorporated', '3 min drive', '0.6 mi')]",
904 W Leigh St,Bus Line,"20,000 SF",Richmond,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,2009,Property Subtype,Warehouse,Industrial Distribution",One Block From Interstate; 3 Blocks from Virginia Commonwealth University Campus,,5/16/2016,4277895,$0.38 SF/Mo,"Investment/Future Redevelopment/Owner/Occupant
• 900 W. Leigh: 12,000 SF+/-  (leased); 904 W. Leigh: 20,000 (2nd floor 8,000SF currently vacant; 1st floor 12,000SF leased)
SF +/-; 900 Axtell; 2,000 SF+/-; Bldg shell, 1.3 Acre+/- Lot (Available for Full or Partial Ground Lease)
• Fronts I-95/64 at Belvidere Exit (140,000+/- VPD)
• OPPORTUNITY & ENTERPRISE ZONE!!
• Zoned M-1; 34,000 SF+/-; Approx. 3 Acres
• Axtell Street is a Private Road; Acreage is Contiguous
•3 Loading Bays, Truck & Van Height
•Electrical: 3 Phase; 2400 Amps+/-; 208 Volt
•3 Blocks From Virginia Commonwealth University",Industrial,"8,000 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition","New Construction
8,000 S.F. Second Floor
10 Offices and Conference Room
3 Bathrooms
12' +/- ft Ceilings
Zoned M-1 Light Industrial",1 Space,VA,For Lease,Office/Retail,"[('Richmond International Airport', '24 min drive', '10.3 mi'), ('Virginia Port Authority - Richmond', '14 min drive', '8.4 mi'), ('TRANSFLO-RICHMOND-VA', '7 min drive', '3.5 mi')]",
9012 Hermitage Rd,Bus Line,"10,800 SF",Richmond,"Rental Rate,$7.75 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,000 SF,Rentable Building Area,10,800 SF,Property Type,Industrial,Year Built,2007",,,12/30/2019,12273661,$0.65 SF/Mo,"6,500 SQ FT Avail excellent exposure to Staples Mill Rd. across the street from LIdl!",Industrial,"4,000 - 6,500 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '34 min drive', '17.0 mi'), ('Virginia Port Authority - Richmond', '23 min drive', '15.1 mi'), ('TRANSFLO-RICHMOND-VA', '7 min drive', '4.2 mi')]",
1951 Reymet Rd,Storage Space,"37,200 SF",Richmond,"Rental Rate,$3.95 /SF/YR,Rentable Building Area,37,200 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse","I - 3 Heavy Industrial Zoning,Wet Sprinkler System,Ceiling Heights: 14’4” - 17’ Center,Outside Storage Permitted",,8/7/2019,12762468,$0.33 SF/Mo,"35,200 Total Square Feet
2,500 SF Warehouse Office Area
2,250 SF Free - Standing Office
Two Dock Doors
Multiple Drive-In Door Installation Planned
Ceiling Heights: 14’4” - 17’ Center
Column Spacing: 40’ x 25’
Gas Heat
Wet Sprinkler System
I - 3 Heavy Industrial Zoning
Outside Storage Permitted
LEASE RATE: $4.75 SF INDUSTRIAL GROSS",Industrial,"35,200 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '31 min drive', '13.4 mi'), ('Virginia Port Authority - Richmond', '14 min drive', '7.9 mi'), ('Richmond Cold Storage Company, Incorporated', '22 min drive', '12.3 mi')]","Lighting,Gas,Water,Sewer,Heating"
6701 Janway Rd,,"22,500 SF",Richmond,"Rental Rate,$7.75 /SF/YR,Rentable Building Area,22,500 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",,,6/25/2018,12989062,$0.65 SF/Mo,,Industrial,"3,747 SF","Listed rate may not include certain utilities, building services and property expenses,Partitioned Offices,Fits 10 - 30 People,Private Restrooms","PROPERTY OVERVIEW
2nd Floor office space available in this Office/Warehouse Building at the corner
of Janway Road and Sanford Drive in Henrico, VA
PROPERTY HIGHLIGHTS
• 3,747 sf office space, 2nd floor walk up space
• 4 offices plus high end executive suite with separate bath
• Large bright open space
• Great for call or training center
• Rental rate of $7.75 psf including electric & water (may be subject to cap)",1 Space,VA,For Lease,Office,"[('Richmond International Airport', '34 min drive', '17.4 mi'), ('Virginia Port Authority - Richmond', '24 min drive', '15.5 mi'), ('TRANSFLO-RICHMOND-VA', '8 min drive', '4.5 mi')]",
9205 Burge Ave,Fenced Lot,"15,400 SF",Richmond,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,15,400 SF,Property Type,Industrial,Year Built,1992,Property Subtype,Manufacturing",Well constructed building.  Great Location!,,9/11/2019,17171301,$0.63 SF/Mo,"15,400 total square feet with approximately 3,000 square feet of office space.  Three drive-in doors.  Gas heat in warehouse.  Fully fenced with 2 entrances.  C-5 Zoning.  Former Motion Industries location located on near Willis Road & I-95 in Chesterfield County.",Industrial,"15,400 SF","Lease rate does not include utilities, property expenses or building services,Includes 3,000 SF of dedicated office space",,1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '27 min drive', '11.9 mi'), ('Virginia Port Authority - Richmond', '10 min drive', '6.3 mi'), ('Richmond Cold Storage Company, Incorporated', '19 min drive', '10.8 mi')]",
2911-2915 W Moore St,,"27,500 SF",Richmond,"Rental Rate,$10.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,000 SF,Rentable Building Area,27,500 SF,Property Type,Industrial,Year Built,1949","Scott's Addition Location,Conditioned Interior,Flexible TOD-1 Zoning Permits Many Commercial Uses",,1/29/2020,18121440,$0.83 SF/Mo,"FLEXIBLE COMMERCIAL SPACE IN SCOTT'S ADDITION
One South Commercial is pleased to present for lease this flexible commercial space in the heart of dynamic Scott’s Addition. The 8,400 SF space is currently set up as a printing/warehouse facility and features roll-up doors, high-ceiling, open plan, and a fully conditioned interior. The area available for lease can be demised or increased, please contact agent for details.
In addition to its current use, the TOD-1 Transit Oriented zoning allows for a number of commercial uses including office, retail, and restaurant. Accordingly, the space could potentially be adapted as a creative workspace, lifestyle center, or Scott’s Addition’s latest trend-setting eatery.
Redevelopment in Scott’s Addition in recent years has transformed this formerly industrial area into one of the most exciting mixed-use neighborhoods in Richmond with  distinctive adaptively repurposed multifamily  apartments,  food and entertainment establishments, and  popular commercial uses. Combined with great accessibility from GRTC’s Pulse Rapid Transit on Broad Street, 1511 Altamont Ave is the perfect location for a business looking to locate in Scott’s Addition.
Note: Lease rate is $8-15/SF/NNN, contact agent for details.",Industrial,"2,000 - 10,400 SF","Lease rate does not include utilities, property expenses or building services","Approximately 2,000 SF existing office available now for lease. An additional 4,000 SF currently being used as a warehouse may also be converted into office space.,FLEXIBLE COMMERCIAL SPACE IN SCOTT'S ADDITION

One South Commercial is pleased to present for lease this flexible commercial space in the heart of dynamic Scott’s Addition. The 8,400 SF space is currently set up as a printing/warehouse facility and features roll-up doors, high-ceiling, open plan, and a fully conditioned interior. The area available for lease can be demised or increased, please contact agent for details.

In addition to its current use, the TOD-1 Transit Oriented zoning allows for a number of commercial uses including office, retail, and restaurant. Accordingly, the space could potentially be adapted as a creative workspace, lifestyle center, or Scott’s Addition’s latest trend-setting eatery.

Redevelopment in Scott’s Addition in recent years has transformed this formerly industrial area into one of the most exciting mixed-use neighborhoods in Richmond with  distinctive adaptively repurposed multifamily  apartments,  food and entertainment establishments, and  popular commercial uses. Combined with great accessibility from GRTC’s Pulse Rapid Transit on Broad Street, 1511 Altamont Ave is the perfect location for a business looking to locate in Scott’s Addition.

Note: Lease rate is $8-15/SF/NNN, contact agent for details.",2 Spaces,VA,For Lease,"Office, Flex","[('Richmond International Airport', '28 min drive', '12.8 mi'), ('Virginia Port Authority - Richmond', '17 min drive', '10.7 mi'), ('TRANSFLO-RICHMOND-VA', '5 min drive', '1.9 mi')]",Gas
2108 Bellemeade Rd,Fenced Lot,"8,325 SF",Richmond,"Rental Rate,$12.86 /SF/YR,Rentable Building Area,8,325 SF,Property Type,Industrial,Year Built,1964,Property Subtype,Warehouse",,,1/14/2020,18181008,$1.07 SF/Mo,,Industrial,"3,710 SF","Listed rate may not include certain utilities, building services and property expenses,2 Drive Ins","1 Acre Outside Storage 
Two 16' Drive-In doors
18' to 23' Ceiling Height 
M-1 Zoning",1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '30 min drive', '11.2 mi'), ('Virginia Port Authority - Richmond', '8 min drive', '3.1 mi'), ('Richmond Cold Storage Company, Incorporated', '20 min drive', '9.6 mi')]",
1605 Brook Rd,,"31,055 SF",Richmond,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,31,055 SF,Property Type,Industrial,Year Built,1952,Property Subtype,Warehouse,Cross Streets,Sledd St","Convenient to I-61 & I-95 Interchange,Ample Parking",,2/21/2020,18589416,$0.38 SF/Mo,"On the corner of Brook Rd, a main artery of the Chamberlayne Industrial Area.",Industrial,"31,055 SF","Lease rate does not include utilities, property expenses or building services","Former refrigerated storage. Semi conditioned warehouse space with 12’ 17’+ ceilings. Three grade height doors (8’x8’, 10’x10’, 12’x13’). Drive lane around entire building and small fenced lot.",1 Space,VA,For Lease,Industrial,"[('Richmond International Airport', '25 min drive', '10.8 mi'), ('Virginia Port Authority - Richmond', '15 min drive', '8.8 mi'), ('TRANSFLO-RICHMOND-VA', '7 min drive', '3.5 mi')]",
3310 Deepwater Terminal Rd,,"203,684 SF",Richmond,"Total Space Available,119,000 SF,Property Subtype,Warehouse,Min. Divisible,5,000 SF,Rentable Building Area,203,684 SF,Max. Contiguous,100,000 SF,Year Built,1971,Property Type,Industrial","Property fits needs of wide range of tenants with its excellent condition fully built out space.,Easily accessible from I-95 and I-65 in a great geographic location near Downtown Richmond.,There is a lot of ample parking on-site, as well as loading docks and drive in bays.,Newly renovated property with rail accessibility.",,10/30/2019,17406993,Rent Upon Request,"Newly renovated property at the Port of Richmond! Property is rail accessible with logistics and supply chain services available. Building offers office space with flexible floor plans for lease located four miles to Downtown Richmond. Plenty of parking on site with twelve loading docks and two drive - in doors. Approximately 20'-21' clear ceiling height, three phase electrical service, and a wet sprinkler system. 7,500 square feet of office space available with 15-20 potential hard wall offices on first and second floor. Building also comes with a kitchen and utility room. Small and large accounts are welcome.",Industrial,"5,000 - 119,000 SF","Can be combined with additional space(s) for up to 100,000 SF of adjacent space,Space is in Excellent Condition","Flexible floor plan.,Flexible floor plan.",2 Spaces,VA,For Lease,Industrial,"[('Richmond International Airport', '32 min drive', '13.4 mi'), ('Virginia Port Authority - Richmond', '5 min drive', '1.5 mi'), ('Richmond Cold Storage Company, Incorporated', '24 min drive', '12.3 mi')]",
550-554 Southlake Blvd,,"11,400 SF",Richmond,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,11,400 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",,,4/1/2020,19076524,$0.75 SF/Mo,,Industrial,"1,792 SF","Listed lease rate plus proportional share of utilities,Kitchen,Fits 5 - 15 People",,1 Space,VA,For Lease,Office,"[('Richmond International Airport', '41 min drive', '21.5 mi'), ('Virginia Port Authority - Richmond', '23 min drive', '12.5 mi'), ('TRANSFLO-RICHMOND-VA', '19 min drive', '11.6 mi')]",
