address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
46330 Erb Dr,,"13,220 SF",Macomb Township,"Rental Rate,$6.95 /SF/YR,Rentable Building Area,13,220 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",New Construction,,4/11/2018,12247970,$0.58 SF/Mo,"New construction development located at the corner of Erb Dr and Gratiot at 21 Mile Rd in Macomb Twp. Easy freeway access to I-94 via Hall Rd or 21 Mile. Corporate image construction, Clear Span with office/showroom to suit.",Industrial,"13,220 SF","New space, never previously occupied,Includes 1,650 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,Private Restrooms","New Construction development located at the corner of Erb Dr. & Gratiot at
21 Mile in Macomb Twp. Easy Freeway access to 94 via Hall Rd., or 21 Mile.
Corporate Image Construction, Clear Span with Office/Showroom to suit.",1 Space,MI,For Lease,Industrial,,"Lighting - Metal Halide,Heating"
1200 Oakman Blvd,"Bus Line,Fenced Lot,Security System","128,890 SF",Detroit,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,128,890 SF,Property Type,Industrial,Year Built/Renovated,1935/2013,Property Subtype,Warehouse","• 50,000-128,890 SF,• Immediate Occupancy!,• (2) Recently New HVAC Units,• Zoning M4-Intensive Industrial District,• (2) Truckwells,• (3) Grade Level Doors",,12/3/2018,12423963,$0.29 SF/Mo,,Industrial,"128,890 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '15 min drive', '6.7 mi'), ('Detroit Metropolitan Airport', '37 min drive', '24.8 mi'), ('Port of Baltimore', '597 min drive', '531.7 mi'), ('Detroit Warehouse Company', '9 min drive', '3.7 mi')]","Lighting - Vapor,Gas,Water,Sewer,Heating - Gas"
8747 Brandt St,"Fenced Lot,Security System,Signage,Air Conditioning","297,000 SF",Dearborn,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,297,000 SF,Property Type,Industrial,Year Built,1924,Property Subtype,Warehouse",,,5/21/2018,12568381,$0.33 SF/Mo,"• 297,000 square foot industrial available for sale or
lease
• 2 buildings, 3 stories each, combined 96,667 SF per
floor
• 8 acre site provides outside storage space
• Heavy power, multiple docks and grade level doors
• Sale price: $4,700,000
• Lease rate: $6/sf ground floor, $4/sf upper floors,
modified gross",Industrial,"3,000 - 83,305 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses","297,000 square foot industrial available for sale or lease 
2 buildings, 3 stories each, combined 96,667 SF per floor 
8 acre site provides outside storage space 
Heavy power, multiple docks and grade level doors,297,000 square foot industrial available for sale or lease 
2 buildings, 3 stories each, combined 96,667 SF per floor 
8 acre site provides outside storage space 
Heavy power, multiple docks and grade level doors,297,000 square foot industrial available for sale or lease 
2 buildings, 3 stories each, combined 96,667 SF per floor 
8 acre site provides outside storage space 
Heavy power, multiple docks and grade level doors,297,000 square foot industrial available for sale or lease 
2 buildings, 3 stories each, combined 96,667 SF per floor 
8 acre site provides outside storage space 
Heavy power, multiple docks and grade level doors,297,000 square foot industrial available for sale or lease 
2 buildings, 3 stories each, combined 96,667 SF per floor 
8 acre site provides outside storage space 
Heavy power, multiple docks and grade level doors,297,000 square foot industrial available for sale or lease 
2 buildings, 3 stories each, combined 96,667 SF per floor 
8 acre site provides outside storage space 
Heavy power, multiple docks and grade level doors,297,000 square foot industrial available for sale or lease 
2 buildings, 3 stories each, combined 96,667 SF per floor 
8 acre site provides outside storage space 
Heavy power, multiple docks and grade level doors,297,000 square foot industrial available for sale or lease 
2 buildings, 3 stories each, combined 96,667 SF per floor 
8 acre site provides outside storage space 
Heavy power, multiple docks and grade level doors",8 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '21 min drive', '10.5 mi'), ('Detroit Metropolitan Airport', '27 min drive', '17.1 mi'), ('Port of Baltimore', '589 min drive', '524.6 mi'), ('Dearborn Steel Center', '2 min drive', '0.4 mi')]","Lighting - Fluorescent,Heating - Gas"
31711-31715 W 8 Mile Rd,"Buss Ducts,Signage","12,000 SF",Livonia,"Rental Rate,$5.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,6,000 SF,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,1953",,,5/29/2018,12696820,$0.50 SF/Mo,"12,000 sf for sale or for lease.  Suites 31713 and 31715 are potentially individually available for lease, each is approximately 6,000 sf with 1,000 sf office.  Suite 31713 has 2 grade level roll-up loading doors.  Suite 31715 has 1 grade level roll-up loading door.  Great condition and location with Eight Mile frontage and excellent visibility.  Newer roof.",Industrial,"6,000 - 12,000 SF","Lease rate does not include utilities, property expenses or building services,3 Drive Ins,Includes 2,000 SF of dedicated office space","12,000 sf for sale or for lease. Suites 31713 and 31715 are potentially individually available for lease, each is approximately 6,000 sf with
1,000 sf office. Suite 31713 has 2 grade level roll-up loading doors. Suite 31715 has 1 grade level roll-up loading door. Great condition
and location with Eight Mile frontage and excellent visibility. Newer roof.",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '36 min drive', '20.2 mi'), ('Detroit Metropolitan Airport', '34 min drive', '25.9 mi'), ('Port of Baltimore', '597 min drive', '533.7 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '15 min drive', '7.6 mi')]","Gas - Natural,Heating - Gas"
15244 Common Rd,"Buss Ducts,Signage","16,137 SF",Roseville,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,16,137 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse,Industrial Manufacturing,Retail Building",,,10/4/2019,7905140,$0.50 SF/Mo,Buss duct & air lines throughout. 220V and 440V power. Part of office square footage on 2nd floor. Close proximity to I-696.,Industrial,"16,137 SF","Rate includes utilities, building services and property expenses",,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '22 min drive', '9.9 mi'), ('Detroit Metropolitan Airport', '56 min drive', '39.9 mi'), ('Port of Baltimore', '615 min drive', '547.0 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '13 min drive', '5.6 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer,Heating - Gas"
15301 E 12 Mile Rd,"Buss Ducts,Fenced Lot,Signage","17,600 SF",Roseville,"Rental Rate,$5.85 /SF/YR,Rentable Building Area,17,600 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse,Industrial Manufacturing","17,600 SF,Great Facility for Light Manufacturing or Warehouse,Easy Access to I-94, I-696 & I-75,Up to 5,040 SF of Office,Main Road Exposure",,7/5/2017,7980477,$0.49 SF/Mo,"Light manufacturing or warehouse facility with easy access to I-696, I-94, and I-75. Main road frontage with great exposure.
15301 E. 12 Mile Road, Roseville, Macomb County, Michigan. Major crossroads are 12 Mile & Hayes Roads.",Industrial,"17,600 SF","Rate includes utilities, building services and property expenses,Includes 5,000 SF of dedicated office space",,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '20 min drive', '9.5 mi'), ('Detroit Metropolitan Airport', '54 min drive', '39.7 mi'), ('Port of Baltimore', '613 min drive', '546.8 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '11 min drive', '5.2 mi')]","Lighting - Fluorescent,Heating"
R Mancini Dr @ Van Dyke Road,Fluorescent Lighting,"35,660 SF",Sterling Heights,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,35,660 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse,Cross Streets,Van Dyke Road",,,7/7/2017,8017499,$0.54 SF/Mo,Tax abatement possible. Very high image facility in new industrial park. Crane: 10 ton prepped. Construction Status: Planned,Industrial,"35,660 SF","New space, never previously occupied,Includes 5,300 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services",,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '31 min drive', '16.3 mi'), ('Port of Baltimore', '622 min drive', '550.5 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '24 min drive', '12.1 mi')]",Lighting
32400-32538 Dequindre Rd,Signage,"66,420 SF",Warren,"Rental Rate,$7.74 - $7.92 /SF/YR,Rentable Building Area,66,420 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse","Conveniently Located to M-59, I-696 & I-75,16’ – 18’ Ceiling Height,Newly Landscaped Entryway",,12/20/2019,8222124,$0.65 - $0.66 SF/Mo,"Property Highlights
• Two Units Available - 2,500 SF and 3,100 SF
• 32486 - 3,100 SF with 500 SF of Office
• 32538 - 2,500 SF with 400 SF of Office
• OHDs for Each Unit
• All Units are Remodeled
• 208 Volt 3-Phase Power
• 16’ – 18’ Ceiling Height
• Newly Landscaped Entryway
• Will Build Offices to Suit
• Ample Parking
• Conveniently Located to M-59, I-696 & I-75",Industrial,"2,500 - 5,600 SF","Listed lease rate plus proportional share of utilities,Private Restrooms,12’ high x 10’ wide overhead door,Includes 500 SF of dedicated office space,Secure Storage,Listed lease rate plus proportional share of utilities,Private Restrooms,12’ high x 10’ wide overhead door,Includes 400 SF of dedicated office space,Secure Storage","3,100 sq. ft. total with about 500 sq. ft. of office with a bathroom and the rest is warehouse with a 12’ high x 10’ wide overhead door.  $2,000/ month plus utilities and trash.  Available March 2020.,– 2,500 sq. ft. total with about 400 sq. ft. of office with a bathroom and the rest is warehouse with a 12’ high x 10’ wide overhead door.  $1,650/ month plus utilities and trash.  Available immediately!",2 Spaces,MI,For Lease,Industrial,,
807 Airport Access Rd,,"195,000 SF",Traverse City,"Rental Rate,$7.52 /SF/YR,Rentable Building Area,195,000 SF,Property Type,Industrial,Year Built,1947,Property Subtype,Warehouse,Office Building","Large Parking Lot,Convenient Location,Great Visibility from Parsons and Airport Access",,3/13/2020,8485242,$0.63 SF/Mo,"This first floor unit is a secure storage area. Shared restrooms. Lots of parking, signage and great visibility in a heavy traffic count area. Low rates include all cost!",Industrial,950 SF,"Rate includes utilities, building services and property expenses,Great Visibility from Parsons and Airport Access,Large Parking Lot,Convenient Location","This first floor unit is a secure storage area. Shared restrooms. Lots of parking, signage and great visibility in a heavy traffic count area. Low rates include all cost!",1 Space,MI,For Lease,Industrial,"[('Cherry Capital Airport', '5 min drive', '0.9 mi'), ('Port of Baltimore', '862 min drive', '763.5 mi'), ('MIDWEST TIMBER', '101 min drive', '68.0 mi')]",
37600-37660 Hills Tech Dr,,"31,372 SF",Farmington Hills,"Rental Rate,$6.95 - $12.95 /SF/YR,Property Subtype,Light Manufacturing,Industrial Warehouse,Total Space Available,21,416 SF,Building Class,C,Max. Contiguous,15,041 SF,Rentable Building Area,31,372 SF,Property Type,Flex,Year Built,1984","Units from 1,100 SF and Up / Flexible Floor Plans,Immediate Occupancy,Close to Numerous Hotels, Restaurants and Amenities,Newly Renovated Suites & Abundant Parking,Immaculately Maintained Business Park Setting/Abundant Parking,Less than 10 Minutes from Twelve Oaks Mall",,9/9/2019,8524848,$0.58 - $1.08 SF/Mo,"Suites available in Hills Tech Research Park
37408-37808 Hills Tech Drive, Farmington Hills, Oakland County, Michigan.",Flex,"1,717 - 21,416 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,506 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,Fits 6 - 17 People,Lease rate does not include utilities, property expenses or building services,Fits 5 - 14 People,Can be combined with additional space(s) for up to 15,041 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 15,041 SF of adjacent space,Can be combined with additional space(s) for up to 15,041 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 15,041 SF of adjacent space","Units from 1,100 SF and Up, Flexible Floor Plans, Immaculately Maintained Business Park Setting.,Rent is quoted on a triple net (NNN) basis. Currently, expenses are estimated at $2.35 per square-foot per year. Quoted rent is for “as is” space, subject to length of lease, leasehold improvements, etc. Gas and electric are separately metered and are the responsibility of the tenant.",7 Spaces,MI,For Lease,"Office, Flex","[('Detroit City Airport', '38 min drive', '25.5 mi'), ('Detroit Metropolitan Airport', '30 min drive', '28.1 mi')]",
2307 S Saginaw St,"Bus Line,Fenced Lot","30,155 SF",Flint,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,30,155 SF,Property Type,Industrial,Year Built,1949,Property Subtype,Warehouse",,,8/11/2017,8624634,$0.41 SF/Mo,"5,800 sq. ft. mezzanine with freight elevator. Grade level door sizes as follows: 12x14; 16x14; 12x13 and 14x13. Mezzanine: 5,800.",Industrial,"30,155 SF","Lease rate does not include utilities, property expenses or building services,4 Drive Ins,Includes 2,082 SF of dedicated office space,1 Loading Dock","5,800 sq. ft. mezzanine with freight elevator. Grade level door sizes as follows: 12x14; 16x14; 12x13 and 14x13. Mezzanine: 5,800.",1 Space,MI,For Lease,Industrial,"[('Bishop International Airport', '13 min drive', '6.6 mi'), ('Port of Baltimore', '648 min drive', '580.5 mi'), ('TRANSFLO-FLINT-MI', '10 min drive', '6.2 mi')]","Lighting - Metal Halide,Gas,Heating - Gas"
27880 Lakeview Dr,,"27,500 SF",Wixom,"Property Type,Industrial,Rentable Building Area,27,500 SF,Property Subtype,Warehouse,Year Built,2019","27,500 SF,22'  Clear,2 Grade Level Doors,4,125 SF Office,2 Exterior Truckwells,49 Car Parking",,8/11/2017,8629568,Rent Upon Request,"New Construction! Building for sale or lease. Pricing will be provided upon receipt of interior build-out requirements. There is framing in place to add two (2) additional overhead doors, if necessary.
27880 Lakeview Drive, Lyon Township, Oakland County, Michigan.
Major crossroads are Grand River & Napier Rd.",Industrial,"10,711 SF","New space, never previously occupied","New Construction! Building for sale or lease. Pricing will be provided upon receipt of interior build-out requirements. There is framing in place to add two (2) additional overhead doors, if necessary.",1 Space,MI,For Lease,Industrial,,
4570 Commercial Ave,"Signage,Air Conditioning","55,882 SF",Portage,"Rental Rate,$5.95 - $6.25 /SF/YR,Rentable Building Area,55,882 SF,Property Type,Industrial,Year Built/Renovated,1995/1999,Property Subtype,Manufacturing,Industrial Distribution,Industrial Warehouse,Cross Streets,n/a",,,7/23/2019,8735796,$0.50 - $0.52 SF/Mo,"Centrally located multi-tenant industrial building with two suites for lease. Suite A is a 9,528 SF warehouse / distribution / manufacturing suite with one (1) drive-in-door and one (1) dock door; 24' clear heights. Suite B is a 3,470 SF office suite for lease that could be converted to warehouse space. Close proximity to the I-94 Interstate and the Kalamazoo Airport in Portage. Building offers great corporate image in one of Portage's most prestigious business parks.",Industrial,"3,470 - 12,998 SF","Lease rate does not include utilities, property expenses or building services,1 Loading Dock,1 Drive In Bay,Lease rate does not include utilities, property expenses or building services",,2 Spaces,MI,For Lease,Industrial,"[('Kalamazoo/Battle Creek International Airport', '8 min drive', '3.2 mi'), ('Port of Baltimore', '685 min drive', '616.2 mi'), ('LEWIS C HOWARD INC', '13 min drive', '6.6 mi')]","Water - City Water,Sewer - City Sewer"
500 Centerpoint Pky,"Floor Drains,Fluorescent Lighting","363,200 SF",Pontiac,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,363,200 SF,Min. Divisible,45,000 SF,Year Built,1991,Property Type,Industrial,Cross Streets,Centerpoint Pkwy & Enterprise Dr,Property Subtype,Warehouse,Flex Research & Development","Modern warehouse distribution building,(9) truck docks / (1) grade level door,Zoned M-2,30-32 clear height,50 x 100 wide bays,Close proximity to M-59 / I-75",,5/4/2017,8820394,$0.46 SF/Mo,"363,200 SF building situated on 26.5 acres90,000 SF of fully demised space available3,000 SF of brand new office space
Close proximity to M-59 / I-75
",Industrial,"45,000 - 90,000 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 3,000 SF of dedicated office space,9 Loading Docks",,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '38 min drive', '26.4 mi'), ('Detroit Metropolitan Airport', '61 min drive', '44.5 mi'), ('Port of Baltimore', '622 min drive', '554.2 mi'), ('Total Foods Corporation', '22 min drive', '12.1 mi')]","Lighting - Metal Halide,Heating - Electric"
17720 W Jefferson Ave,Fenced Lot,"10,000 SF",Riverview,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,2003,Property Subtype,Warehouse",,,8/25/2017,8832810,$0.41 SF/Mo,"10,000 SF industrial building available 2.26 acre fenced yard Outside storage permitted 3 overhead doors, 14' x 14' 16' clear, radiant tube heating Zoned: M-2, General Industrial",Industrial,"10,000 SF","Lease rate does not include utilities, property expenses or building services","10,000 SF industrial building available
• 2.26 acre fenced yard
• Outside storage permitted
• 3 overhead doors, 14' x 14'
• 16' clear, radiant tube heating
• Zoned: M-2, General Industrial
• Lease rate: $4.95/SF NNN",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '25 min drive', '13.7 mi'), ('Detroit City Airport', '40 min drive', '22.3 mi'), ('Port of Baltimore', '578 min drive', '512.6 mi'), ('WHITING DISTRIBUTION-RIVERVIEW (DETROIT)-MI', '9 min drive', '4.3 mi')]",Heating - Gas
33900 W 9 Mile Rd,Fenced Lot,"31,440 SF",Farmington Hills,"Rental Rate,$6.15 /SF/YR,Rentable Building Area,31,440 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse",,,4/14/2016,8894445,$0.51 SF/Mo,"Ceiling mounted fire sprinklers Reinforced concrete floors approx. 12 Electricity: 1,200 AMP with 220 & 440 service BUSS duct at center column line Warehouse heat: radiant tube Office heat: Roof-top forced air HVAC 5 & 10 ton bridge cranes 2 dock doors with levelers (Kelly brand) 3 12x14 overhead doors  roll up metal In-ground TOLEDO scale to 4,000 lbs Downdraft paint system (DeVilbiss brand)",Industrial,"31,000 SF","Lease rate does not include utilities, property expenses or building services,Includes 5,600 SF of dedicated office space",,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '37 min drive', '21.4 mi'), ('Detroit Metropolitan Airport', '34 min drive', '25.8 mi'), ('Port of Baltimore', '597 min drive', '533.6 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '15 min drive', '7.8 mi')]",
32485-32499 Schoolcraft Rd,,"28,800 SF",Livonia,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,28,800 SF,Property Type,Industrial,Year Built/Renovated,1973/2002,Property Subtype,Warehouse",,,6/26/2018,9020872,$1.00 SF/Mo,,Industrial,"1,000 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '28 min drive', '14.3 mi'), ('Detroit City Airport', '31 min drive', '19.4 mi'), ('Port of Baltimore', '592 min drive', '530.5 mi'), ('CP RAILWAY-DETROIT-MI', '12 min drive', '7.2 mi')]",Heating - Gas
12585-12623 Farmington Rd,,"30,600 SF",Livonia,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,30,600 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",,,10/16/2018,9020873,$0.83 SF/Mo,,Industrial,"1,200 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '32 min drive', '20.3 mi'), ('Detroit Metropolitan Airport', '29 min drive', '22.3 mi'), ('Port of Baltimore', '592 min drive', '530.1 mi'), ('Wayne Industries, Incorporated', '18 min drive', '8.6 mi')]",
40600 Plymouth Rd,Security System,"259,621 SF",Plymouth,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,259,621 SF,Property Type,Industrial,Year Built,1948,Property Subtype,Manufacturing,Industrial Warehouse",,,4/17/2015,9067869,$0.38 SF/Mo,"20.36 acres, 8 overhead doors, 18 cranes, heavy power, 5,700 sf garage and an additional 12,152 sf building to North included in total.",Industrial,"129,810 - 259,621 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 259,621 SF of adjacent space,8 Drive Ins,1 Loading Dock,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 259,621 SF of adjacent space","20.36 acres, 8 overhead doors, 18 cranes, heavy power, 5,700 sf garage and an additional 12,152 sf building to North included in total.,20.36 acres, 8 overhead doors, 18 cranes, heavy power, 5,700 sf garage and an additional 12,152 sf building to North included in total.",2 Spaces,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '25 min drive', '17.7 mi'), ('Detroit City Airport', '38 min drive', '24.4 mi'), ('Port of Baltimore', '588 min drive', '525.5 mi'), ('Wayne Industries, Incorporated', '15 min drive', '9.7 mi')]","Lighting - Fluorescent,Heating - Gas"
600 W Maple Rd,Signage,"43,300 SF",Troy,"Rental Rate,$9.00 /SF/YR,Property Type,Industrial,Total Space Available,15,000 SF,Property Subtype,Warehouse,Min. Divisible,2,000 SF,Rentable Building Area,43,300 SF,Max. Contiguous,10,000 SF,Year Built,1975",,,3/1/2018,9149244,$0.75 SF/Mo,,Industrial,"2,000 - 15,000 SF","Listed lease rate plus proportional share of utilities,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 10,000 SF of adjacent space,Listed lease rate plus proportional share of utilities,Can be combined with additional space(s) for up to 10,000 SF of adjacent space",,3 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '27 min drive', '16.6 mi'), ('Detroit Metropolitan Airport', '52 min drive', '37.4 mi'), ('Port of Baltimore', '611 min drive', '544.5 mi'), ('BNSF-DETROIT-MI', '18 min drive', '10.9 mi')]",
543-575 Amelia St,,"29,827 SF",Plymouth,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,29,827 SF,Property Type,Industrial,Year Built,1930,Property Subtype,Warehouse","18,000 SF Total,Zoned I-2 Heavy Industrial,1 Mile from I-275, M-14,+/- 1,500 SF Ofûce,2 Truckwells and 2 Overhead Doors,Land Contract Possible",,9/13/2017,9206474,$0.42 SF/Mo,,Industrial,"29,800 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,500 SF of dedicated office space",,1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '26 min drive', '18.7 mi'), ('Detroit City Airport', '40 min drive', '24.9 mi'), ('Port of Baltimore', '589 min drive', '526.5 mi'), ('Wayne Industries, Incorporated', '17 min drive', '10.6 mi')]",Heating - Gas
11281-11305 James St,Signage,"45,171 SF",Holland,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,45,171 SF,Property Type,Flex,Year Built,1990,Property Subtype,Light Manufacturing,Industrial Warehouse,Cross Streets,112th Ave,Building Class,C",,,1/24/2019,9244683,$0.46 SF/Mo,"Prime office/industrial condo available for sale or lease.  Located on the northwest corner of James Street and 112th in Holland.  Approximately 1,800+/- off office space includes (3) three offices, an open office area and conference room.  The overhead door has a lift gate inside.
Racks and office furniture is available for sale.
Lakeshore",Flex,"5,894 SF","Lease rate does not include utilities, property expenses or building services","Perfect space for distribution or manufacturing, including a showroom, warehouse, and office space.",1 Space,MI,For Lease,Flex,"[('Muskegon County Airport', '47 min drive', '30.7 mi'), ('Gerald R. Ford International Airport', '53 min drive', '37.3 mi')]",Sewer
28990 S Wixom Rd,"Security System,Signage","60,000 SF",Wixom,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,1/17/2012,9338178,$0.79 SF/Mo,,Industrial,"2,516 SF","Rate includes utilities, building services and property expenses,1 Loading Dock,1 Drive In Bay","Wixom Road frontage and signage. Ideal for auto/truck repair, retail or industrial use. 2-3 acres available for storage. Shop
Dimensions: 120 x 150",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '37 min drive', '30.4 mi'), ('Detroit City Airport', '43 min drive', '32.6 mi'), ('Port of Baltimore', '600 min drive', '538.2 mi'), ('TRANSFLO-WIXON-MI', '2 min drive', '0.9 mi')]","Lighting - Halide,Gas,Heating - Gas"
23192 Commerce Dr,Security System,"7,332 SF",Farmington Hills,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,7,332 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",,,10/9/2017,9500028,$0.83 SF/Mo,"Office portion of a 7,332sf industrial building is available with private offices, conference room, restrooms, lunch room.
Ten Mile & Grand River Ave",Industrial,"2,300 SF","Rate includes utilities, building services and property expenses,Fits 6 - 19 People","Office portion of a 7,332sf industrial building is available with private offices, conference room, restrooms, lunch room.",1 Space,MI,For Lease,Office,"[('Detroit Metropolitan Airport', '35 min drive', '25.2 mi'), ('Detroit City Airport', '42 min drive', '29.3 mi'), ('Port of Baltimore', '598 min drive', '533.0 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '18 min drive', '10.0 mi')]",Heating - Gas
35700 Mac Dr,,"25,000 SF",Romulus,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,25,000 SF",,,10/11/2017,9525505,Rent Upon Request,,Industrial,"25,000 SF","New space, never previously occupied",,1 Space,MI,For Lease,Industrial,,
2211 W Tyson St,Fenced Lot,"79,000 SF",Jackson,"Property Type,Industrial,Year Built,1924,Property Subtype,Warehouse,Cross Streets,Tyson St. and S. Forest St.,Rentable Building Area,79,000 SF","Warehouse Space, Office Space",,10/13/2017,9570009,Rent Upon Request,"Warehouse Space, Office Space, Building Maintenance, Grounds Upkeep & Snow Removal, Sprinkler System, Lift Trucks & Material Handling, Electric Service 1 & 3 Phase, Natural Gas, Municipal Water & Sewer, Inventory & Warehouse Services, Free Parking & Public Transportation, Taxes by Owner, Inside & Outside Docks, Drive-Thru Doors. 
www.TheCommercialExchange.com",Industrial,"300 - 73,900 SF","1 Drive In Bay,2 Loading Docks,Fits 1 - 3 People,Fits 2 - 5 People",,3 Spaces,MI,For Lease,"Office, Industrial","[('Port of Baltimore', '614 min drive', '544.4 mi'), ('Miller Truck and Storage Company', '5 min drive', '2.2 mi')]",
5425 Perry Dr,,"52,800 SF",Waterford,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,52,800 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,3/15/2019,9622265,$0.58 SF/Mo,"Great Space! Car parking in front, truck traffic in rear. Rent includes taxes, fire insurance, lawn care & snow removal.",Industrial,"4,800 SF","Rate includes utilities, building services and property expenses,Includes 800 SF of dedicated office space","Great space! Car parking in front, truck traffic in rear. Rent includes taxes, fire insurance, lawn care & snow removal. 5% annual rent increases.",1 Space,MI,For Lease,Industrial,"[('Bishop International Airport', '41 min drive', '30.2 mi'), ('Detroit City Airport', '53 min drive', '35.6 mi'), ('Port of Baltimore', '622 min drive', '550.1 mi'), ('Total Foods Corporation', '28 min drive', '13.5 mi')]","Lighting - Fluorescent,Heating - Gas"
