address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
800-830 Interchange Blvd,,"53,000 SF",Newark,"Rental Rate,$11.00 /SF/YR,Rentable Building Area,53,000 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse,Showroom","5000 s/f  or divisible to to 2500 s/f,Loading dock and drive in doors availbale,Great access to I 95, downtown Newark and University of Delaware,Attractive masonry and glass front entry way,1750 s/f of exisiting office and open showroom space",,3/11/2016,4049083,$0.92 SF/Mo,"5000 s/f with +/- 1750 s/f of office/showroom space and +/- 3250 s/f of warehouse space with two (2) loading docks. Ideal for wholesale/retail distribution, light assembly or service related operation.
Conveniently located off Elkton Road and Interchange Blvd. in Newark, DE; just seconds from I 95, University of Delaware, downtown Newark and the Maryland state line.",Industrial,"2,500 SF","Lease rate does not include utilities, property expenses or building services,2 Loading Docks",,1 Space,DE,For Lease,Industrial,"[('New Castle County Airport', '19 min drive', '11.3 mi'), ('Port of Wilmington, RI', '22 min drive', '16.5 mi'), ('D & S Warehousing & Packaging', '11 min drive', '6.8 mi')]","Water - City Water,Sewer - City Sewer"
60 Starlifter Ave,Signage,"242,400 SF",Dover,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,242,400 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse,Industrial Manufacturing","Excellent access to Routes 1, 13 and centrally located between New York and Washington, D.C.,Unique ability to provide direct access to the Civil Air Terminal and runways at the Dover Air Force Base State,Excellent local labor force",,7/13/2017,4068664,$0.35 SF/Mo,"242,000 +/- square foot facility situated on a 43.2 acre site. AVAILABLE SPACE: 165,000 s.f. 
Ideal for warehouse, distribution and manufacturing uses. Readily expandable to over 450,000 square feet. Can be divided to accommodate smaller space requirements. 
- High Bay with 26' - 32' ceiling heights
- Efficient 40' x 50' column spacing 
- 20 tailgate loading docks 
- One drive-in loading door 
- ESFR sprinkler system 
- 24/7 parking space and areas to accommodate trailer parking.
Located in the Kent County AeroPark in Dover, Delaware adjacent to the Dover Air Force Base and Civil Air Terminal. Local economic incentives available to qualified companies. Low cost of living and many recreational areas and historical sites nearby.",Industrial,"165,000 SF","Lease rate does not include utilities, property expenses or building services,5 Loading Docks,1 Drive In Bay",,1 Space,DE,For Lease,Industrial,"[('Port of Wilmington, RI', '68 min drive', '48.6 mi'), ('U. S. Cold Storage, Incorporated', '34 min drive', '21.0 mi')]","Lighting - Sodium,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1604-1626 E Ayre St,,"22,500 SF",Newport,"Rental Rate,$7.36 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,22,500 SF",,,7/19/2018,4180861,$0.61 SF/Mo,"1875 s/f warehouse with +/- 300 s/f office and one (1) 10' x 10' drive in door.
100% masonry/concrete/steel bar joist construction.
Ideal central location in Newport, Delaware at the base of the RT 141/I 95 interchange with easy access to Wilmington/Greenville/Pike Creek areas of New Castle County. Close to Kirkwood Highway and many national/regional retailers and eateries.",Industrial,"3,750 SF","Listed lease rate plus proportional share of utilities,Listed lease rate plus proportional share of utilities",,2 Spaces,DE,For Lease,Industrial,"[('New Castle County Airport', '9 min drive', '3.1 mi'), ('Philadelphia International Airport', '38 min drive', '26.6 mi'), ('Port of Wilmington, RI', '11 min drive', '6.3 mi'), ('TRANSFLO-WILMINGTON-DE', '6 min drive', '2.5 mi')]",
128 Patriot Dr,,"27,360 SF",Middletown,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,27,360 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse,Cross Streets,Rt 301","Levels Business Park, Middletown DE,Exisitng office space 200 s/f,Ideal for small to medium flex users, contractors, lab and service oriented businesses,4,000 s/f available,Ample parking,Near the new Amazon and Johnson Controls facilities",,9/29/2016,4216332,$0.71 SF/Mo,"Class A warehouse/flex space 4,000 s/f; 200 s/f existing office space, two (2) 12' x 14' drive in doors. Ideal for small contractors, distributors, lab or light commercial/industrial uses
Located off Levels Road and Rt. 301 in Middletown. Close to Route 1 with access to northern New Castle County, Kent County and Cecil County Maryland.",Industrial,"2,000 - 6,000 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Central Heating System,Includes 200 SF of dedicated office space,Space is in Excellent Condition,Secure Storage,Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Central Heating System,Includes 200 SF of dedicated office space,Space is in Excellent Condition,Secure Storage","4000 s/f end cap flex space- 3,800 s/f warehouse / 200 s/f office
2 -12' x 14' drive in doors
200 Amp 3 phase electric
Clean epoxy floor
Ample parking",2 Spaces,DE,For Lease,Industrial,"[('New Castle County Airport', '34 min drive', '23.1 mi'), ('Port of Wilmington, RI', '38 min drive', '26.3 mi'), ('CONAGRA-PEAVEY', '13 min drive', '5.1 mi')]","Water - City Water,Sewer - City Sewer"
2030 Sunset Lake Rd,,"9,600 SF",Newark,"Rental Rate,$8.98 /SF/YR,Rentable Building Area,9,600 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Showroom,Industrial Warehouse","2400 s/f (40"" x 60'),Frontage on Rt. 72 w/ great signage potential,22' ceiling height,12' x 14' drive in door,Ideal for contractor or service related company,200 AMP 3 phase electric",,3/29/2018,4301846,$0.75 SF/Mo,"2400 s/f (40' x 60"") clean warehouse space with a 12' x 14' drive door; 200 AMP 3 phase electric, and 200 s/f office.
Ideal location with frontage and visibility on Rt. 72. Close to I 95, Rt. 896, Rt 40, downtown Newark and the University of Delaware.",Industrial,"2,400 SF","Listed rate may not include certain utilities, building services and property expenses","$1,795/month",1 Space,DE,For Lease,Industrial,"[('New Castle County Airport', '17 min drive', '8.3 mi'), ('Port of Wilmington, RI', '21 min drive', '15.1 mi'), ('D & S Warehousing & Packaging', '10 min drive', '5.7 mi')]",
119 Patriot Dr,,"12,000 SF",Middletown,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,12,000 SF,Min. Divisible,1,600 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",,,3/3/2016,4357385,$1.00 SF/Mo,"Build to Suit for single tenant user or smaller single bay users; 24' clear height, sprinklered, clear span building on Patriot Dr. just off Levels Rd. and Rt. 301",Industrial,"1,600 - 11,200 SF","New space, never previously occupied,Includes 100 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay",Build to suite,1 Space,DE,For Lease,Industrial,,
1074-1076 Yorklyn Rd,,"3,040 SF",Hockessin,"Rental Rate,$7.95 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,3,040 SF",,,5/26/2016,4409130,$0.66 SF/Mo,,Industrial,"1,200 SF",Listed lease rate plus proportional share of electrical cost,"Rare 1,200 s/f shop space, one (1) over head drive in door- 12' x 12' Ideal for landscape contractor or specialty contractor serving the greater Hockessin southern Chester County Avondale/Landenberg areas.
Ideal and sought after industrial location in the center of the Hockessin-Yorklyn Delaware areas. Easy access to Lancaster Pike, Valley & Limestone Roads and southern Chester County, PA- Avondale-Landenberg areas.

$795/month",1 Space,DE,For Lease,Industrial,"[('New Castle County Airport', '23 min drive', '11.5 mi'), ('Philadelphia International Airport', '47 min drive', '27.6 mi'), ('Port of Wilmington, RI', '26 min drive', '14.7 mi'), ('MANFREDIS COLD STORAGE AND DIST., INC.-KENNET SQUA', '13 min drive', '5.2 mi')]",Lighting
1014 S Market St,,"4,600 SF",Wilmington,"Rental Rate,$13.04 /SF/YR,Rentable Building Area,4,600 SF,Property Type,Industrial,Year Built,1943,Property Subtype,Warehouse","Great exposure and visability on Route 13,2300 s/f building with fenced in yard options available,Ideal for vehicle storage/distribution for port related businesses,Direct easy access to I-95 and I-495 and Port of Wilmington,1 acre to 2.5 acres available,Suited for construction or service realted company with fleet vehicles",,10/22/2015,4419469,$1.09 SF/Mo,"Solid 2300 s/f masonry warehouse/shop building with two (2) drive in doors. Property is offered with a one (1) acre fenced in yard or a 2.5 acre fenced in yard. Fenced yard without building is also available. Call broker for details on pricing options.
Great location along Route 13 just outside the city limits of Wilmington with direct access to I-95, I-495 and I-295.",Industrial,"2,300 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 2,300 SF of adjacent space","2300 s/f with 1 acre fenced in yard available for $2,500 per month industrial gross.",1 Space,DE,For Lease,Industrial,"[('New Castle County Airport', '11 min drive', '5.4 mi'), ('Philadelphia International Airport', '32 min drive', '22.8 mi'), ('Port of Wilmington, RI', '6 min drive', '2.5 mi'), ('Brandywine Chemical Company', '4 min drive', '1.9 mi')]","Lighting,Heating"
41-43 Germay Dr,"Bus Line,Signage","25,000 SF",Wilmington,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,25,000 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Manufacturing,Industrial Warehouse","5,000 sf warehouse (50' X 100'),12' x 14' drive in door,$6.50 per s/f NNN,100% warehouse - 400 to 600 sf office can be build to suit,Easy acess to I 95, RT 141 Maryland Ave (Rt 4) cooridor and all points to northern New Castle County-outside city limits of Wilmington,18' +/- ceiling height",,1/30/2020,5133366,$0.71 SF/Mo,"5,000 s/f 100% warehouse with one 12' x 14'  drive in door. Newly paved parking lot. Small office area 400 to 600 s/f can be build to suit.
Great central location off Maryland Avenue and Germay Drive, with easy access to RT 141, I 95, City of Wilmington, Newport, Hockessin and Greenville areas.",Industrial,"2,800 SF","Listed lease rate plus proportional share of utilities,Includes 1,400 SF of dedicated office space,Listed lease rate plus proportional share of utilities",,2 Spaces,DE,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - County Sewer,Heating - Gas"
50 McCullough Dr,"Bio-Tech/ Lab Space,Air Conditioning","8,120 SF",New Castle,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,8,120 SF,Property Type,Industrial,Year Built,1992,Property Subtype,Warehouse","Free standing 8,102  s/f- ample parking - possible building  expansion,+/- 1800 s/f office space- conferecne room and kitchenette,1 dock door and 1 drive in door,Ideal for lab/technology/engineering,Private clean rooms,Industrial zoning - New Castle County",,3/10/2017,6252473,$0.63 SF/Mo,"Free standing 8,120 s/f flex building 
Existing office space (1,800 s/f)and extensive array of clean rooms that can be repurposed for lab/engineering uses
Quality masonry and steel bar joist construction 
HVAC 15 tons - RTU systems 
Loading dock and drive in doors 
Ample parking for 50 plus vehicles
Industrial (I) zoning New Castle County
 
Centrally located at the interchange of I-95, I 295 and I 495 off Route 13 (DuPont Highway) with easy access to northern Delaware, Pennsylvania, New Jersey and Maryland",Industrial,"8,120 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,1 Loading Dock,Laboratory,Natural Light,Includes 1,800 SF of dedicated office space,Space is in Excellent Condition,Central Air Conditioning,Drop Ceilings","Free standing 8,120 s/f building",1 Space,DE,For Lease,Industrial,"[('New Castle County Airport', '11 min drive', '3.8 mi'), ('Philadelphia International Airport', '37 min drive', '25.1 mi'), ('Port of Wilmington, RI', '11 min drive', '4.9 mi'), ('Delaware Cold Storage, Incorporated', '11 min drive', '3.8 mi')]",
1633-1637 E Ayre St,,"30,800 SF",Newport,"Rental Rate,$6.67 /SF/YR,Rentable Building Area,30,800 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse","1200 s/f shop-warehouse,10' x 10' drive in door,Ideal for small contractor, landscaper or light manufacturing,Industrial Zoning-Town of Newport,Masonry construction,$795/month net of utilities",,3/24/2017,6443948,$0.56 SF/Mo,"1200 s/f warehouse with 10' x 10 drive in door and interior masonry demising walls. Ideal for contractor, light manufacturing or light repair.
1633 E. Ayre Street, Newport, DE 19804. At the base of the RT 141 and the N/S I 95 interchanges. Easy access to Hockessin, Greenville and Wilmington and other parts of Northern New Castle County, DE",Industrial,"1,800 SF","Listed rate may not include certain utilities, building services and property expenses","$1,000/month",1 Space,DE,For Lease,Industrial,"[('New Castle County Airport', '8 min drive', '2.9 mi'), ('Philadelphia International Airport', '37 min drive', '26.3 mi'), ('Port of Wilmington, RI', '11 min drive', '6.1 mi'), ('TRANSFLO-WILMINGTON-DE', '5 min drive', '2.4 mi')]","Lighting - Fluorescent,Heating - Gas"
100 Hanson Rd,,"5,460 SF",Temple,"Rental Rate,$7.69 /SF/YR,Rentable Building Area,5,460 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",,,5/17/2018,12597235,$0.64 SF/Mo,,Industrial,"5,460 SF","Lease rate does not include utilities, property expenses or building services","Asking rent is $3,500/month.",1 Space,GA,For Lease,Industrial,"[('Port of Panama City', '352 min drive', '288.4 mi'), ('NS-AUSTELL-GA', '38 min drive', '28.6 mi')]",
7024 New Jesup Hwy,,"13,175 SF",Brunswick,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,13,175 SF,Property Type,Industrial,Year Built,2012,Property Subtype,Warehouse","13k SF building for Lease,75' Above ground concrete weigh scales,6 Ac. fenced with Storage Yard",,11/16/2018,14400061,$0.46 SF/Mo,"For Lease...Great Building with Office, 6 Ac. Fenced Storage and Lay-Down Yard on U.S. Hwy 341 in Sterling, GA. Building has 75' concrete above ground scales as well.  4 dock doors, and a total of seven 14' roll-up doors. 13' clear span, 17' at ridge. Located close to I-95 on Hwy. 341.",Industrial,"6,500 SF","Lease rate does not include utilities, property expenses or building services,3 Drive Ins,4 Loading Docks,Includes 1,000 SF of dedicated office space,Space is in Excellent Condition,Closed Circuit Television Monitoring (CCTV)","Great Building with Fenced Storage and Lay-Down Yard on U.S. Hwy 341 in Sterling, GA. Building has 75' concrete above ground scales as well.  4 dock doors, and a total of seven 14' roll-up doors. 13' clear span, 17' at ridge.",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Brunswick', '26 min drive', '14.4 mi'), ('TRANSFLO-BRUNSWICK-GA', '11 min drive', '5.5 mi')]",
1666 Roswell Rd,"Bus Line,Fenced Lot,Signage","25,225 SF",Marietta,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,25,225 SF,Property Type,Industrial,Year Built/Renovated,1978/2008,Property Subtype,Warehouse","Metal construction with 22’ clear height,Two covered loading docks and one oversized drive-in door,Building renovated in 2008,Approximate column spacing 25’x50’,Easy access between East Cobb / Marietta off the 120 loop from I-75,High visibility with 26,000 vehicles per day",,5/1/2019,15916783,$0.46 SF/Mo,"25,225 SF single-story, industrial building with initial rate of $5.50/SF NNN
Available March 2020",Industrial,"25,225 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '46 min drive', '28.8 mi'), ('Georgia Ports - Savannah', '298 min drive', '266.3 mi'), ('ATLANTA BONDED WAREHOUSE CORP.-KENNESAW-GA', '17 min drive', '9.3 mi')]",
114-118 Saint Joseph Ave,,"8,400 SF",Savannah,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,8,400 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse",,,9/30/2016,15939156,$0.50 SF/Mo,,Industrial,"7,200 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,GA,For Lease,Industrial,,
3128-3141 Nifda Blvd SE,,"83,290 SF",Smyrna,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,83,290 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse","Outside Storage,Zoned Heavy Industrial",,5/6/2019,15964510,$0.50 SF/Mo,Outside Storage and Zoned Heavy Industial,Industrial,"42,290 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 3,000 SF of dedicated office space,6 Loading Docks",,1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '37 min drive', '20.9 mi'), ('Georgia Ports - Savannah', '290 min drive', '256.1 mi'), ('NS-ATLANTA-TOFC/COFC', '9 min drive', '3.6 mi')]",
4662 N Royal Atlanta Dr,,"35,000 SF",Tucker,"Property Type,Industrial,Rentable Building Area,35,000 SF,Property Subtype,Warehouse,Year Built,1981",,,5/10/2019,16009102,Rent Upon Request,,Industrial,"11,860 - 35,000 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,3 Loading Docks,Includes 1,385 SF of dedicated office space,Can be combined with additional space(s) for up to 35,000 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,7 Loading Docks,Includes 1,962 SF of dedicated office space,Can be combined with additional space(s) for up to 35,000 SF of adjacent space","11,860 SF Total
1,385 SF Office
3 Dock-High Doors:
(2) 8' x 10' and (1) 12' x 10'
1 Drive-In Door,11,860 SF Total
1,385 SF Office
3 Dock-High Doors:
(2) 8' x 10' and (1) 12' x 10'
1 Drive-In Door",2 Spaces,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '45 min drive', '26.7 mi'), ('Georgia Ports - Savannah', '288 min drive', '257.8 mi'), ('Commercial Cold Storage', '11 min drive', '5.1 mi')]",
2075 Airport Ind Park Dr,,"10,280 SF",Marietta,"Property Type,Industrial,Rentable Building Area,10,280 SF,Property Subtype,Warehouse,Year Built,1987",Multiple Drive-In Doors,,5/10/2019,16010195,Rent Upon Request,"Conveniently Located off Cobb Parkway
Easy Access to I-285 / I-75
Numerous nearby amenities including restaurants, hotels, banks, and shopping",Industrial,"10,280 SF",,Owner will make reasonable improvements.,1 Space,GA,For Lease,Retail,"[('Hartsfield-Jackson Atlanta International Airport', '42 min drive', '24.4 mi'), ('Georgia Ports - Savannah', '296 min drive', '262.8 mi'), ('NS-ATLANTA-TOFC/COFC', '22 min drive', '11.0 mi')]",
715 E 11th Ave,,"3,050 SF",Cordele,"Rental Rate,$3.53 /SF/YR,Rentable Building Area,3,050 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",,,5/16/2019,16071046,$0.29 SF/Mo,"OWNER FINANCING AVAILABLE!
3,050± SF Warehouse with Office (61’ X 50’)
400± SF Office (Renovated in 2016)
One restroom
2,650± SF Warehouse 
12’ - 14’ ceiling height
Fluorescent light fixtures
Gas heaters in warehouse
One 10’ X 10’ drive-in door on front
One 10’ X 10’ dock high roll-up door on rear
Exterior painted June 2019
.912± Acres
175’± frontage, 215’± depth
Zoned Industrial
Built in 1968
All public utilities serve the site.",Industrial,"3,050 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 400 SF of dedicated office space,1 Loading Dock",,1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Brunswick', '198 min drive', '166.6 mi'), ('Georgia Cold Storage', '57 min drive', '38.7 mi')]",
693 Humphries St SW,"24 Hour Access,Bus Line,Fenced Lot,Front Loading,Raised Floor,Signage,Skylights,Storage Space","27,500 SF",Atlanta,"Rental Rate,$7.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,10,000 SF,Rentable Building Area,27,500 SF,Property Type,Industrial,Year Built,1962","BeltLine,Single tenant warehouse,Centrally located",,5/20/2019,16106952,$0.58 SF/Mo,"Single tenant / multi tenant warehouse for lease just south of downtown Atlanta
10,000 - 22,900 SF
$7 NNN
15 ' Ceiling height 
6 Dock high
1 Drive in
Heavy power 3 phase 480V
Some outside storage available
Both 687 & 693 Humphries street are also for sale - please inquire",Industrial,"10,000 - 22,900 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,6 Loading Docks,Private Restrooms,Raised Floor,Includes 1,200 SF of dedicated office space,Space is in Excellent Condition,Partitioned Offices,Secure Storage,Plug & Play","22,900 SF  single tenant warehouse for lease (divisible to 10,000 SF)
6 Dock highs 
1 Drive in
15 Ft ceiling height 
Zoned heavy industrial 
Some outside storage Available",1 Space,GA,For Lease,Industrial,"[('West End Transit Stop', '16 min walk', '0.8 mi'), ('Hartsfield-Jackson Atlanta International Airport', '24 min drive', '10.1 mi'), ('Georgia Ports - Savannah', '275 min drive', '247.9 mi'), ('BNSF-ATLANTA-GA', '4 min drive', '1.4 mi')]",
2670 N Berkeley Lake Rd,,"67,890 SF",Duluth,"Property Type,Industrial,Rentable Building Area,67,890 SF,Property Subtype,Warehouse,Year Built,2006",,,5/28/2019,16171752,Rent Upon Request,,Industrial,"5,071 SF","Sublease space available from current tenant,2 Loading Docks,Includes 1,410 SF of dedicated office space",,1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '57 min drive', '36.2 mi'), ('Georgia Ports - Savannah', '300 min drive', '268.8 mi'), ('Williams Brothers Reload', '3 min drive', '1.2 mi')]",
0 International Pky,,"226,040 SF",Adairsville,"Min. Divisible,50,000 SF,Rentable Building Area,226,040 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",,,5/28/2019,16173218,Rent Upon Request,"•       Building square feet: +/- 226,040 sf
•       Available square feet: 124,211 sf
•	Building depth: 320’
•	 Rear load
•	Auto parking spaces: 128 (entire building)
•	Trailer parking spaces: 28
•	 Clear height: 32’
•	Dock high doors: 21
•	Truck court: 185’
•	ESFR sprinklered
•	BTS office",Industrial,"50,000 - 124,211 SF","New space, never previously occupied",,1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '343 min drive', '307.6 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-DALTON-GA-2', '36 min drive', '28.7 mi')]",
1450-1468 Chattahoochee Ave NW,"Bus Line,Signage","56,723 SF",Atlanta,"Property Type,Industrial,Rentable Building Area,56,723 SF,Property Subtype,Warehouse,Year Built,1968",,,10/16/2019,16222058,Rent Upon Request,,Industrial,"4,200 SF","Includes 1,500 SF of dedicated office space,1 Loading Dock,1 Drive In Bay",,1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '34 min drive', '15.0 mi'), ('Georgia Ports - Savannah', '286 min drive', '254.9 mi'), ('NS-ATLANTA-TOFC/COFC', '5 min drive', '1.3 mi')]",
600 Sewon Blvd,,"80,000 SF",Lagrange,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,80,000 SF",,,6/14/2019,16344282,Rent Upon Request,Immediate Access to I-85,Industrial,"80,000 SF","New space, never previously occupied",,1 Space,GA,For Lease,Industrial,,
1220 Oak Industrial Ln,"24 Hour Access,Signage,Yard,Storage Space,Recessed Lighting,Air Conditioning","20,456 SF",Cumming,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,20,456 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",,,8/19/2019,16471947,$0.58 SF/Mo,,Industrial,"10,000 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,1 Drive In Bay,2 Loading Docks",Newly renovated offices with upscale look.  Building front Ronald Reagan Blvd and has some retail exposure.,1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '319 min drive', '280.5 mi'), ('Williams Brothers Reload', '25 min drive', '14.8 mi')]",
435 Dividend Dr,,"60,000 SF",Peachtree City,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse,Cross Streets,TDK Blvd","Easy access, double row car parking, 24' ceiling height",,7/1/2019,16495509,$0.54 SF/Mo,,Industrial,"9,655 - 39,000 SF","Lease rate does not include certain property expenses,Can be combined with additional space(s) for up to 39,000 SF of adjacent space,Space is in Excellent Condition,Lease rate does not include certain property expenses,Can be combined with additional space(s) for up to 39,000 SF of adjacent space,Space is in Excellent Condition,Lease rate does not include certain property expenses,Can be combined with additional space(s) for up to 39,000 SF of adjacent space,Space is in Excellent Condition","Available immediately: 

39,000 SF which can be divided into 3 Suites or leased together as one Suite

95% office plus small warehouse staging area in front of docks.

Office area can be reduced to suit new tenant - Currently very large offices that can be used as production or training classrooms,Available immediately: 

39,000 SF which can be divided into 3 Suites or leased together as one Suite

95% office plus small warehouse staging area in front of docks.

Office area can be reduced to suit new tenant - Currently very large offices that can be used as production or training classrooms,Available immediately: 

39,000 SF which can be divided into 3 Suites or leased together as one Suite

95% office plus small warehouse staging area in front of docks.

Office area can be reduced to suit new tenant - Currently very large offices that can be used as production or training classrooms",3 Spaces,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '46 min drive', '25.9 mi'), ('Georgia Ports - Savannah', '278 min drive', '243.1 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS, SPTS, DIV. TR', '26 min drive', '15.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1620 Dean Forest Rd,"Bus Line,Signage","14,560 SF",Savannah,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,14,560 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse","Up to +/- 12,160 SF (Total),+/- 9,760 SF (Total Warehouse Space),Suite 2: +/- 1,200 SF Office / +/- 3,600 SF Warehouse,+/- 2,400 SF (Total Office Space),Suite 1: +/- 1,200 SF Office / +/- 6,160 SF Warehouse,P-I-2 Zoning",,3/30/2020,16546427,$0.54 SF/Mo,"SVN is pleased to offer up to +/- 12,160 square feet of office/industrial space for lease at 1620 Dean Forest Road situated on +/- 1.34 acres of land with P-I-2 (Heavy Industrial) Zoning. The interior configuration is comprised of (2) Suites, which can be leased together or separately.
Suite (1) is +/-7,360 SF and includes +/- 1,200 SF of office space in addition to +/- 6,160 SF of warehouse space. The office portion includes an open reception area, two private offices, a break area and a restroom. The warehouse portion includes single and three phase power, 14’ ceiling height, (4) 12’ x 12’ roll up doors and a shared mobile loading dock ramp.
Suite (2) is +/-4,800 SF and includes +/- 1,200 SF of office space in addition to +/- 3,600 SF of warehouse space. The office portion includes an open reception area, three private offices and a restroom. The warehouse portion includes single and three phase power, 14’ ceiling height, (2) 12’ x 12’ roll up doors and a shared mobile loading dock ramp.
This central location, which is just north of Interstate 16 and south of Highway 80 provides quick access to many areas of Savannah including Pooler and Downtown along with major area thoroughfares including Interstate 16, Interstate 95, Highway 80 and Chatham Parkway. Traffic counts exceed 16,000 vehicles per day along Dean Forest and nearly 59,000 vehicles per day along Interstate 16. Several major employers, such as Savannah/Hilton Head International Airport, JCB and Gulfstream are located nearby.",Industrial,"4,800 - 12,160 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,200 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,Includes 1,200 SF of dedicated office space","Suite (1) is +/-7,360 SF and includes +/- 1,200 SF of office space in addition to +/- 6,160 SF of warehouse space. The office portion includes an open reception area, two private offices, a break area and a restroom. The warehouse portion includes single and three phase power, 14’ ceiling height, (4) 12’ x 12’ roll up doors and a shared mobile loading dock ramp.,Suite (2) is +/-4,800 SF and includes +/- 1,200 SF of office space in addition to +/- 3,600 SF of warehouse space. The office portion includes an open reception area, three private offices and a restroom. The warehouse portion includes single and three phase power, 14’ ceiling height, (2) 12’ x 12’ roll up doors and a shared mobile loading dock ramp.",2 Spaces,GA,For Lease,Industrial,"[('Savannah/Hilton Head International Airport', '10 min drive', '3.5 mi'), ('Georgia Ports - Savannah', '10 min drive', '5.4 mi'), ('CSX INTERMODAL-SAVANNAH-GA', '12 min drive', '6.7 mi')]",
